#	schema=1	kind	word	ukPhonic	usPhonic	value
row	pron	Ananas	[aːnanas]		凤梨；菠萝；失业救济金〈n.f.〉	
row	pron	Anarchie	[aːnaʁçiː]		无政府状态；政治混乱；混乱；无秩序〈n.f.〉	
row	pron	Anblick	[anblɪk]		景象〈n.m.〉	
row	pron	Anbringen	[anbʁɪnɡən]		应用；申请；志愿书〈n.〉	
row	pron	Andenken	[andənkən]		纪念品〈n.〉	
row	pron	Anerkennung	[aːnəʁkənʊnk]		认可〈n.f.〉	
row	pron	Anfall	[anfal]		发作〈n.m.〉	
row	pron	Anfang	[anfank]		开始〈n.m.〉	
row	pron	Anflug	[anfluːk]		接近；入门；近似〈n.m.〉	
row	pron	Anfrage	[anfʁaɡə]		询问；询价；询盘〈n.f.〉	
row	pron	Anfänger	[anfɛnɡɐ]		初学者〈n.m.〉	
row	pron	Anführer	[anfyːʁɐ]		领袖〈n.m.〉	
row	pron	Angaben	[anɡabən]		详细资料〈n.〉	
row	pron	Angeber	[anɡəbɐ]		自夸的人〈n.m.〉	
row	pron	Angebot	[anɡəboːt]		提议；供应〈n.〉	
row	pron	Angehörige	[anɡeːœʁɪɡə]		成员〈n.〉	
row	pron	Angelegenheit	[anɡələɡənhaɪt]		事务〈n.f.〉	
row	pron	Angesicht	[anɡəzɪçt]		面临〈n.〉	
row	pron	Angewohnheit	[anɡəvoːnhaɪt]		习惯；嗜好〈n.f.〉	
row	pron	Angreifer	[anɡʁaɪfɐ]		侵略者；挑畔者；攻击者〈n.m.〉	
row	pron	Angriff	[anɡʁɪf]		攻击〈n.m.〉	
row	pron	Angst	[anɡst]		害怕；焦虑〈n.f.〉	
row	pron	Anhalter	[anhaltɐ]		搭便车的旅行者〈n.m.〉	
row	pron	Anhaltspunkt	[anhaltspʊnkt]		引导者；导游；指南〈n.m.〉	
row	pron	Anhänger	[anhɛnɡɐ]		支持者；追随者；拖车；挂车；吊坠〈n.m.〉	
row	pron	Anhörung	[anhœʁʊnk]		听证会〈n.f.〉	
row	pron	Anker	[ankɐ]		使固定；锚〈n.m.〉	
row	pron	Anklage	[anklaɡə]		指控〈n.f.〉	
row	pron	Anklopfen	[anklɔpfən]		呼叫；访问；打电话〈n.〉	
row	pron	Ankunft	[ankʊnft]		到达〈n.f.〉	
row	pron	Ankündigung	[ankʏndɪɡʊnk]		注意；布告；通知〈n.f.〉	
row	pron	Anlage	[anlaɡə]		设施；附件〈n.f.〉	
row	pron	Anlass	[anlas]		缘由〈n.m.〉	
row	pron	Anleitung	[anlaɪtʊnk]		指令；教导；命令〈n.f.〉	
row	pron	Anmarsch	[anmaʁʃ]		前进；进展〈n.m.〉	
row	pron	Anmeldung	[anməldʊnk]		登记；挂号；注册〈n.f.〉	
row	pron	Anmut	[anmuːt]		优雅；风度；慈悲〈n.f.〉	
row	pron	Annahme	[anaːmə]		假设〈n.f.〉	
row	pron	Anomalie	[aːnɔmaliː]		异常；不规则；异形〈n.f.〉	
row	pron	Anordnung	[aːnɔʁdnʊnk]		次序；规则；命令〈n.f.〉	
row	pron	Anpassen	[anpasən]		西服料〈n.〉	
row	pron	Anpassung	[anpasʊnk]		适应；改编本；适应性的变化〈n.f.〉	
row	pron	Anruf	[anʁuːf]		来电〈n.m.〉	
row	pron	Anrufer	[anʁʊfɐ]		访客；召集员〈n.m.〉	
row	pron	Ansage	[anzaɡə]		声音；嗓音；嗓子〈n.f.〉	
row	pron	Ansager	[anzaɡɐ]		节目报告员；宣告者〈n.m.〉	
row	pron	Ansatz	[anzat͡s]		基础；入门；雏形〈n.m.〉	
row	pron	Anschein	[anʃaɪn]		颜色；面色；颜料〈n.m.〉	
row	pron	Anschlag	[anʃlaːk]		袭击〈n.m.〉	
row	pron	Anschluss	[anʃlʊs]		港口；埠；舱门〈n.m.〉	
row	pron	Ansicht	[anzɪçt]		观点〈n.f.〉	
row	pron	Ansprechen	[anspʁəçən]		反应；反作用；反动〈n.〉	
row	pron	Anspruch	[anspʁuːx]		要求；资格〈n.m.〉	
row	pron	Anstand	[anstant]		优雅；风度；慈悲〈n.m.〉	
row	pron	Anstellung	[anstəlʊnk]		雇用；职业；工作〈n.f.〉	
row	pron	Anstieg	[anstiːk]		上升；提高；攀登〈n.m.〉	
row	pron	Anstrengung	[anstʁənɡʊnk]		努力；成就〈n.f.〉	
row	pron	Anteil	[antaɪl]		份额〈n.m.〉	
row	pron	Antenne	[antənə]		天线；触须；触角〈n.f.〉	
row	pron	Antrag	[antʁaːk]		申请〈n.m.〉	
row	pron	Antrieb	[antʁiːp]		开动；激励；激动；感动〈n.m.〉	
row	pron	Antwort	[antvɔʁt]		回答〈n.f.〉	
row	pron	Anwalt	[anvalt]		律师〈n.m.〉	
row	pron	Anweisung	[anvaɪzʊnk]		指示〈n.f.〉	
row	pron	Anwendung	[anvəndʊnk]		应用；申请；志愿书〈n.f.〉	
row	pron	Anwesen	[anvəzən]		庄园〈n.〉	
row	pron	Anwesenheit	[anvəzənhaɪt]		出席；面前；存在〈n.f.〉	
row	pron	Anwältin	[anvɛltiːn]		女律师〈n.f.〉	
row	pron	Anzahl	[ant͡saːl]		数量〈n.f.〉	
row	pron	Anzahlung	[ant͡saːlʊnk]		预付定金；分期付款的首次交款〈n.f.〉	
row	pron	Anzeichen	[ant͡saɪçən]		迹象〈n.〉	
row	pron	Anzeige	[ant͡saɪɡə]		广告；举报〈n.f.〉	
row	pron	Anziehungskraft	[ant͡siːʊnɡskʁaft]		吸引；吸引人的事物；吸引力〈n.f.〉	
row	pron	Anzug	[ant͡suːk]		西装〈n.m.〉	
row	pron	Anzünden	[ant͡sʏndən]		照明；照明设备；舞台灯光〈n.〉	
row	pron	Apartment	[aːpaʁtmənt]		公寓〈n.〉	
row	pron	Apfel	[apfəl]		苹果〈n.m.〉	
row	pron	Apokalypse	[aːpɔkalʏpzə]		启示；天启〈n.f.〉	
row	pron	Apotheke	[aːpɔtəkə]		药房；配药学；制药业；药学〈n.f.〉	
row	pron	Apotheker	[aːpɔtəkɐ]		药师；药品商；药商〈n.m.〉	
row	pron	Apparat	[apaʁaːt]		装置〈n.m.〉	
row	pron	Appartement	[apaʁtəmənt]		小公寓；套房〈n.〉	
row	pron	Appell	[apəl]		恳求；诉请；上诉〈n.m.〉	
row	pron	Appetit	[apətiːt]		食欲〈n.m.〉	
row	pron	Applaus	[aplaʊs]		掌声〈n.m.〉	
row	pron	April	[apʁiːl]		四月〈n.m.〉	
row	pron	Aquarium	[akvaʁɪuːm]		水族馆；养鱼池；水草缸；培养缸〈n.〉	
row	pron	Araber	[aːʁabɐ]		阿拉伯人〈n.m.〉	
row	pron	Arbeit	[aʁbaɪt]		工作〈n.f.〉	
row	pron	Arbeiter	[aʁbaɪtɐ]		工人〈n.m.〉	
row	pron	Arbeitgeber	[aʁbaɪtɡəbɐ]		雇主；老板；业主〈n.m.〉	
row	pron	Arbeitsplatz	[aʁbaɪtsplat͡s]		工作场所；工厂；车间〈n.m.〉	
row	pron	Arbeitstag	[aʁbaɪtstaːk]		工作日〈n.m.〉	
row	pron	Arbeitszimmer	[aʁbaɪtst͡sɪmɐ]		学习；研究；学科〈n.〉	
row	pron	Architekt	[aʁçɪtəkt]		建筑师；设计者；缔造者〈n.m.〉	
row	pron	Architektur	[aʁçɪtəktuːɐ]		建筑学〈n.f.〉	
row	pron	Archiv	[aʁçiːf]		档案文件；挡案库；存档〈n.〉	
row	pron	Arena	[aːʁəna]		角斗场；舞台；场地；尿沉渣〈n.f.〉	
row	pron	Argentinien	[aʁɡəntɪniːn]		阿根廷〈n.〉	
row	pron	Argument	[aʁɡʊmənt]		论据〈n.〉	
row	pron	Arizona	[aːʁɪt͡sɔna]		亚利桑那州〈n.〉	
row	pron	Armband	[aʁmbant]		手镯；腕带；腕纹〈n.〉	
row	pron	Armee	[aʁmeː]		军队〈n.f.〉	
row	pron	Armut	[aʁmuːt]		贫穷；贫困；缺乏；贫乏〈n.f.〉	
row	pron	Arrangement	[aʁanɡəmənt]		排列；整齐；安排〈n.〉	
row	pron	Arroganz	[aʁɔɡant͡s]		傲慢态度；自大〈n.f.〉	
row	pron	Arsenal	[aʁzənaːl]		兵工厂；军械库〈n.〉	
row	pron	Art	[aʁt]		种类；方式〈n.f.〉	
row	pron	Artefakt	[aʁtəfakt]		人工制品；制造物；人为现象〈n.〉	
row	pron	Arterie	[aʁtəʁiː]		动脉；干道；要道〈n.f.〉	
row	pron	Artikel	[aʁtɪkəl]		文章；冠词〈n.m.〉	
row	pron	Artillerie	[aʁtɪləʁiː]		火炮；炮兵；炮术〈n.f.〉	
row	pron	Arzt	[aʁt͡st]		医生〈n.m.〉	
row	pron	Asche	[aʃə]		灰烬〈n.f.〉	
row	pron	Aschenbecher	[aʃənbəçɐ]		烟灰缸〈n.m.〉	
row	pron	Asien	[aːziːn]		亚洲〈n.〉	
row	pron	Aspekt	[aspəkt]		旋转；自旋；疾驰〈n.m.〉	
row	pron	Aspirin	[aspɪʁiːn]		阿司匹灵；邻乙酸基苯甲酸〈n.〉	
row	pron	Ass	[as]		幺点；好手；少许〈n.〉	
row	pron	Assistent	[asɪstənt]		助理〈n.m.〉	
row	pron	Assistentin	[asɪstəntiːn]		女助理〈n.f.〉	
row	pron	Asteroiden	[astəʁɔɪdən]		小行星（复数）〈n.〉	
row	pron	Asthma	[astma]		哮喘；气喘〈n.〉	
row	pron	Asyl	[aːzʏl]		庇护；收容所；养育院〈n.〉	
row	pron	Atem	[aːtəm]		呼吸〈n.m.〉	
row	pron	Atemzug	[aːtəmt͡suːk]		呼气；蒸发；散发物；呼出〈n.m.〉	
row	pron	Atlanta	[atlanta]		亚特兰大〈n.〉	
row	pron	Atlantik	[atlantiːk]		大西洋〈n.m.〉	
row	pron	Atlantis	[atlantɪs]		亚特兰蒂斯〈n.〉	
row	pron	Atlas	[atlas]		地图集〈n.m.〉	
row	pron	Atmosphäre	[atmɔsfɛʁə]		气氛〈n.f.〉	
row	pron	Atmung	[atmʊnk]		呼吸；一口气；呼吸作用〈n.f.〉	
row	pron	Attacke	[atakə]		突击；猛击；猛攻〈n.f.〉	
row	pron	Attentäter	[atəntɛtɐ]		暗杀者；刺客；行刺者〈n.m.〉	
row	pron	Audienz	[aʊdiːnt͡s]		听众；观众；读者；听讼〈n.f.〉	
row	pron	Aufbau	[aʊfbaʊ]		建设；搭建；结构；布局〈n.m.〉	
row	pron	Aufbringen	[aʊfbʁɪnɡən]		联系；交际；熟人〈n.〉	
row	pron	Aufenthalt	[aʊfəntalt]		逗留〈n.m.〉	
row	pron	Auffassung	[aʊfasʊnk]		观念；概念；妊娠；受孕〈n.f.〉	
row	pron	Aufführung	[aʊfyːʁʊnk]		施行；工作情况；成绩〈n.f.〉	
row	pron	Auffüllen	[aʊfʏlən]		垫充；垫塞；填料〈n.〉	
row	pron	Aufgabe	[aʊfɡabə]		任务〈n.f.〉	
row	pron	Aufheben	[aʊfhəbən]		纷扰；忙乱；麻烦〈n.〉	
row	pron	Aufhängen	[aʊfhɛnɡən]		障碍；烦恼；大难题；意外停机〈n.〉	
row	pron	Aufkleber	[aʊfkləbɐ]		屠夫；尖刀；刺〈n.m.〉	
row	pron	Aufklärung	[aʊfklɛʁʊnk]		解释；说明；辩解〈n.f.〉	
row	pron	Auflösung	[aʊflœzʊnk]		切断；分离；断绝；解雇〈n.f.〉	
row	pron	Aufmerksamkeit	[aʊfməʁkzamkaɪt]		注意〈n.f.〉	
row	pron	Aufnahme	[aʊfnaːmə]		录制；接纳〈n.f.〉	
row	pron	Aufpasser	[aʊfpasɐ]		看守人；监护者；监工〈n.m.〉	
row	pron	Aufprall	[aʊfpʁal]		跳；跳跃；弹力〈n.m.〉	
row	pron	Aufregung	[aʊfʁəɡʊnk]		激动〈n.f.〉	
row	pron	Aufrichtigkeit	[aʊfʁɪçtɪɡkaɪt]		坦率；正直；公正〈n.f.〉	
row	pron	Aufruf	[aʊfʁuːf]		呼叫；访问；打电话〈n.m.〉	
row	pron	Aufruhr	[aʊfʁuːɐ]		骚动；混乱〈n.m.〉	
row	pron	Aufsatz	[aʊfzat͡s]		随笔；短文；评论〈n.m.〉	
row	pron	Aufschlag	[aʊfʃlaːk]		翻领〈n.m.〉	
row	pron	Aufschrei	[aʊfʃʁaɪ]		大笑；尖啸〈n.m.〉	
row	pron	Aufschub	[aʊfʃuːp]		延期；休会；休会期间；休庭〈n.m.〉	
row	pron	Aufsehen	[aʊfzeːən]		骚动；轰动；搅动〈n.〉	
row	pron	Aufsetzen	[aʊfzət͡sən]		触地；触地得分；着地〈n.〉	
row	pron	Aufsicht	[aʊfzɪçt]		监督；管理〈n.f.〉	
row	pron	Aufstand	[aʊfstant]		起义〈n.m.〉	
row	pron	Aufsteigen	[aʊfstaɪɡən]		上升；耶稣升天〈n.〉	
row	pron	Aufstellung	[aʊfstəlʊnk]		逐条列记；详细说明〈n.f.〉	
row	pron	Aufstieg	[aʊfstiːk]		攀登；上升；爬〈n.m.〉	
row	pron	Auftrag	[aʊftʁaːk]		任务；订单〈n.m.〉	
row	pron	Auftraggeber	[aʊftʁaɡəbɐ]		买方；购买者；买主；购买人〈n.m.〉	
row	pron	Auftragskiller	[aʊftʁaɡskɪlɐ]		合约；婚约〈n.m.〉	
row	pron	Auftritt	[aʊftʁɪt]		登场〈n.m.〉	
row	pron	Aufwand	[aʊfvant]		费用；经费；支出；花费〈n.m.〉	
row	pron	Aufwecken	[aʊfvəkən]		唤醒；叫醒〈n.〉	
row	pron	Aufwuchs	[aʊfvʊks]		固着生物；水生附着生物〈n.m.〉	
row	pron	Aufwärmen	[aʊfvɛʁmən]		准备动作；热身；预热〈n.〉	
row	pron	Aufzeichnung	[aʊft͡saɪçnʊnk]		记录〈n.f.〉	
row	pron	Aufzeichnungen	[aʊft͡saɪçnʊnɡən]		火车；列车；行列〈n.〉	
row	pron	Aufzug	[aʊft͡suːk]		举起；帮助；昂扬〈n.m.〉	
row	pron	Auge	[aʊɡə]		眼睛〈n.〉	
row	pron	Augenblick	[aʊɡənblɪk]		瞬间〈n.m.〉	
row	pron	Ausbilder	[aʊsbɪldɐ]		教练；教官；训练员〈n.m.〉	
row	pron	Ausbildung	[aʊsbɪldʊnk]		培训〈n.f.〉	
row	pron	Ausblick	[aʊsblɪk]		观点；景色；前途〈n.m.〉	
row	pron	Ausbrechen	[aʊsbʁəçən]		逃脱；突围；爆发〈n.〉	
row	pron	Ausbruch	[aʊsbʁuːx]		越狱；大笑起来〈n.m.〉	
row	pron	Auschwitz	[aʊʃvɪt͡s]		奥施维茨〈n.〉	
row	pron	Ausdauer	[aʊsdaʊɐ]		勤勉；刻苦；殷勤〈n.f.〉	
row	pron	Ausdruck	[aʊsdʁʊk]		表达〈n.m.〉	
row	pron	Ausdrucksweise	[aʊsdʁʊksvaɪzə]		习语；成语；惯用语法〈n.f.〉	
row	pron	Auseinandersetzung	[aʊzaɪnandəʁzət͡sʊnk]		磨损；打架〈n.f.〉	
row	pron	Ausfahrt	[aʊsfaːʁt]		出口；退场；离去〈n.f.〉	
row	pron	Ausflug	[aʊsfluːk]		旅行；绊倒；摔倒〈n.m.〉	
row	pron	Ausführung	[aʊsfyːʁʊnk]		实行；完成；执行〈n.f.〉	
row	pron	Ausfüllen	[aʊsfʏlən]		完成；完井；结束；完工〈n.〉	
row	pron	Ausgabe	[aʊsɡabə]		发行；问题；后果〈n.f.〉	
row	pron	Ausgaben	[aʊsɡabən]		经费；开销；开支〈n.〉	
row	pron	Ausgang	[aʊsɡank]		出口〈n.m.〉	
row	pron	Ausgangssperre	[aʊsɡanɡspəʁə]		晚钟；打晚钟时刻；宵禁〈n.f.〉	
row	pron	Ausgleich	[aʊsɡlaɪç]		补偿；赔偿金；工资；代偿〈n.m.〉	
row	pron	Aushandeln	[aʊshandəln]		谈判；磋商；交涉〈n.〉	
row	pron	Auskunft	[aʊskʊnft]		消息；知识；通知〈n.f.〉	
row	pron	Ausland	[aʊslant]		国外〈n.〉	
row	pron	Auslöser	[aʊslœzɐ]		触发器；扳机；触发；发射〈n.m.〉	
row	pron	Ausmaß	[aʊsmaːs]		巨大；重大；重要〈n.〉	
row	pron	Ausnahme	[aʊsnaːmə]		例外〈n.f.〉	
row	pron	Ausnutzen	[aʊsnʊt͡sən]		功绩；勋绩；开发；利用〈n.〉	
row	pron	Ausrede	[aʊsʁədə]		借口〈n.f.〉	
row	pron	Ausrüstung	[aʊsʁʏstʊnk]		装备〈n.f.〉	
row	pron	Aussage	[aʊsaɡə]		陈述〈n.f.〉	
row	pron	Ausschau	[aʊsçaʊ]		留意〈n.m.〉	
row	pron	Ausschnitt	[aʊsçnɪt]		部分；局部；零件〈n.m.〉	
row	pron	Ausschuss	[aʊsçʊs]		委员会〈n.m.〉	
row	pron	Aussicht	[aʊsɪçt]		景色；前景〈n.f.〉	
row	pron	Ausstattung	[aʊstatʊnk]		结构；表面配置；外形〈n.f.〉	
row	pron	Ausstellen	[aʊstələn]		发行；发布；发给〈n.〉	
row	pron	Ausstellung	[aʊstəlʊnk]		表现；展览会；展览品；投药〈n.f.〉	
row	pron	Ausstrahlung	[aʊstʁaːlʊnk]		辐射；放射〈n.f.〉	
row	pron	Austausch	[aʊstaʊʃ]		交流〈n.m.〉	
row	pron	Austern	[aʊstɐn]		牡蛎〈n.〉	
row	pron	Austin	[aʊstiːn]		奥斯丁；英国制汽车牌名〈n.〉	
row	pron	Australien	[aʊstʁaliːn]		澳大利亚〈n.〉	
row	pron	Auswahl	[aʊsvaːl]		选择〈n.f.〉	
row	pron	Ausweg	[aʊsvək]		出路〈n.m.〉	
