#	schema=1	kind	word	ukPhonic	usPhonic	value
row	pron	que	/ki/	/ki/	[ki] 那个；谁；什么<代>	
row	pron	já	/ʒɐ/	/ʒɐ/	[ʒɐ] 已经<副>	
row	pron	ser	/ˈse(ʁ)/	/ˈse(ʁ)/	[ˈse(ʁ)] 是<名>	
row	pron	ir	/ˈi(ʁ)/	/ˈi(ʁ)/	[ˈi(ʁ)] 去<动>	
row	pron	só	/ˈsɔ/	/ˈsɔ/	[ˈsɔ] 独自一人<形>	
row	pron	ter	/ˈte(ʁ)/	/ˈte(ʁ)/	[ˈte(ʁ)] 有<动>	
row	pron	tudo	/ˈtudu/	/ˈtudu/	[ˈtudu] 所有；全部<代>	
row	pron	te	/t͡ʃi/	/t͡ʃi/	[t͡ʃi] 你<代>	
row	pron	porque	/puɾˈke/	/puɾˈke/	[puɾˈke] 因为<连>	
row	pron	haver	/aˈve(ʁ)/	/aˈve(ʁ)/	[aˈve(ʁ)] 有<名>	
row	pron	tu	/ˈtu/	/ˈtu/	[ˈtu] 你<代>	
row	pron	sei	/ˈsej/	/ˈsej/	[ˈsej] 我知道<叹>	
row	pron	quando	/kwɐ̃du/	/kwɐ̃du/	[kwɐ̃du] 什么时候<副>	
row	pron	agora	/aˈɡɔ.ɾɐ/	/aˈɡɔ.ɾɐ/	[aˈɡɔ.ɾɐ] 现在<名>	
row	pron	você	/voˈse/	/voˈse/	[voˈse] 你，您<代>	
row	pron	lá	/ˈla/	/ˈla/	[ˈla] 那里<名>	
row	pron	então	/ẽˈtɐ̃w̃/	/ẽˈtɐ̃w̃/	[ẽˈtɐ̃w̃] 然后<副>	
row	pron	era	/ˈɛ.ɾɐ/	/ˈɛ.ɾɐ/	[ˈɛ.ɾɐ] 是<名>	
row	pron	quem	/ˈkẽj̃/	/ˈkẽj̃/	[ˈkẽj̃] 谁<代>	
row	pron	onde	/ˈɔndʒi/	/ˈɔndʒi/	[ˈɔndʒi] 哪里<副>	
row	pron	nada	/ˈnadɐ/	/ˈnadɐ/	[ˈnadɐ] 什么也没有<代>	
row	pron	ou	/ow/	/ow/	[ow] 或者<连>	
row	pron	coisa	/ˈkoj.zɐ/	/ˈkoj.zɐ/	[ˈkoj.zɐ] 东西<名>	
row	pron	dizer	/d͡ʒiˈze(ʁ)/	/d͡ʒiˈze(ʁ)/	[d͡ʒiˈze(ʁ)] 说<动>	
row	pron	são	/ˈsɐ̃w̃/	/ˈsɐ̃w̃/	[ˈsɐ̃w̃] 是<名>	
row	pron	quero	/ˈkɛ.ɾu/	/ˈkɛ.ɾu/	[ˈkɛ.ɾu] 我想要<名>	
row	pron	seu	/sew/	/sew/	[sew] 他/她/它的<限定>	
row	pron	poder	/poˈdeʁ/	/poˈdeʁ/	[poˈdeʁ] 电源<名>	
row	pron	mesmo	/ˈmez.mu/	/ˈmez.mu/	[ˈmez.mu] 一样<名>	
row	pron	este	/ˈɛs.t͡ʃi/	/ˈɛs.t͡ʃi/	[ˈɛs.t͡ʃi] 这个<名>	
row	pron	eles	/ˈelis/	/ˈelis/	[ˈelis] 他们<代>	
row	pron	nós	/ˈnɔ(j)s/	/ˈnɔ(j)s/	[ˈnɔ(j)s] 我们<代>	
row	pron	todos	/ˈto.dus/	/ˈto.dus/	[ˈto.dus] 大家<代>	
row	pron	nos	/ˈnʊs/	/ˈnʊs/	[ˈnʊs] 我们<代>	
row	pron	mim	/ˈmĩ/	/ˈmĩ/	[ˈmĩ] 我<代>	
row	pron	bom	/ˈbõ/	/ˈbõ/	[ˈbõ] 好<形>	
row	pron	ver	/ˈve(ʁ)/	/ˈve(ʁ)/	[ˈve(ʁ)] 看到<动>	
row	pron	casa	/ˈka.zɐ/	/ˈka.zɐ/	[ˈka.zɐ] 家<名>	
row	pron	teu	/tew/	/tew/	[tew] 你的<名>	
row	pron	nunca	/ˈnũkɐ/	/ˈnũkɐ/	[ˈnũkɐ] 从不<副>	
row	pron	até	/aˈtɛ/	/aˈtɛ/	[aˈtɛ] 直到<副>	
row	pron	assim	/aˈsĩ/	/aˈsĩ/	[aˈsĩ] 像这样<形>	
row	pron	achar	/aˈʃa(ʁ)/	/aˈʃa(ʁ)/	[aˈʃa(ʁ)] 找到<名>	
row	pron	falar	/faˈlaʁ/	/faˈlaʁ/	[faˈlaʁ] 说话<名>	
row	pron	ainda	/aˈĩ.dɐ/	/aˈĩ.dɐ/	[aˈĩ.dɐ] 仍然<副>	
row	pron	tempo	/ˈtẽ.pu/	/ˈtẽ.pu/	[ˈtẽ.pu] 时间<名>	
row	pron	também	/tɐ̃ˈbɐ̃j/	/tɐ̃ˈbɐ̃j/	[tɐ̃ˈbɐ̃j] 也<副>	
row	pron	pai	/ˈpaj/	/ˈpaj/	[ˈpaj] 父亲<名>	
row	pron	sobre	/ˈso.bɾi/	/ˈso.bɾi/	[ˈso.bɾi] 关于<介>	
row	pron	vez	/ˈve(j)s/	/ˈve(j)s/	[ˈve(j)s] 时间<名>	
row	pron	quê	/ˈke/	/ˈke/	[ˈke] 什么<名>	
row	pron	quer	/ˈkɛ(ʁ)/	/ˈkɛ(ʁ)/	[ˈkɛ(ʁ)] 想要<连>	
row	pron	favor	/faˈvoʁ/	/faˈvoʁ/	[faˈvoʁ] 请<名>	
row	pron	depois	/deˈpojs/	/deˈpojs/	[deˈpojs] 之后<副>	
row	pron	tão	/ˈtɐ̃w̃/	/ˈtɐ̃w̃/	[ˈtɐ̃w̃] 所以<动>	
row	pron	mãe	/ˈmɐ̃j̃/	/ˈmɐ̃j̃/	[ˈmɐ̃j̃] 妈妈<名>	
row	pron	talvez	/tawˈve(j)s/	/tawˈve(j)s/	[tawˈve(j)s] 也许<副>	
row	pron	olá	/ɔˈla/	/ɔˈla/	[ɔˈla] 你好<叹>	
row	pron	obrigado	/obɾiˈgadu/	/obɾiˈgadu/	[obɾiˈgadu] 谢谢[男用]<叹>	
row	pron	noite	/ˈnoj.t͡ʃi/	/ˈnoj.t͡ʃi/	[ˈnoj.t͡ʃi] 晚上<名>	
row	pron	ti	/tʃi/	/tʃi/	[tʃi] 你<名>	
row	pron	saber	/saˈbe(ʁ)/	/saˈbe(ʁ)/	[saˈbe(ʁ)] 知道<名>	
row	pron	sempre	/ˈsẽpɾi/	/ˈsẽpɾi/	[ˈsẽpɾi] 总是<副>	
row	pron	deus	/ˈdews/	/ˈdews/	[ˈdews] 上帝<名>	
row	pron	alguém	/awˈɡẽj̃/	/awˈɡẽj̃/	[awˈɡẽj̃] 某人<名>	
row	pron	dia	/ˈd͡ʒi.ɐ/	/ˈd͡ʒi.ɐ/	[ˈd͡ʒi.ɐ] 日<名>	
row	pron	certo	/ˈsɛʁ.tu/	/ˈsɛʁ.tu/	[ˈsɛʁ.tu] 对<形>	
row	pron	nem	/ˈnẽj̃/	/ˈnẽj̃/	[ˈnẽj̃] 也不<副>	
row	pron	algum	/awˈɡũ/	/awˈɡũ/	[awˈɡũ] 一些<代>	
row	pron	vida	/ˈvi.dɐ/	/ˈvi.dɐ/	[ˈvi.dɐ] 生活<名>	
row	pron	ano	/ˈɐ̃.nu/	/ˈɐ̃.nu/	[ˈɐ̃.nu] 年<名>	
row	pron	delir	/deˈli(ʁ)/	/deˈli(ʁ)/	[deˈli(ʁ)] 神志不清的<动>	
row	pron	sem	/ˈsẽj̃/	/ˈsẽj̃/	[ˈsẽj̃] 没有<介>	
row	pron	tinha	/ˈt͡ʃĩ.ɲɐ/	/ˈt͡ʃĩ.ɲɐ/	[ˈt͡ʃĩ.ɲɐ] 有<名>	
row	pron	querer	/keˈɾe(ʁ)/	/keˈɾe(ʁ)/	[keˈɾe(ʁ)] 想要<名>	
row	pron	homem	/ˈõ.mẽj̃/	/ˈõ.mẽj̃/	[ˈõ.mẽj̃] 男人<名>	
row	pron	pessoa	/peˈso(w).ɐ/	/peˈso(w).ɐ/	[peˈso(w).ɐ] 人<名>	
row	pron	algo	/ˈaw̃gu/	/ˈaw̃gu/	[ˈaw̃gu] 某事；某物<代>	
row	pron	pelo	/ˈpe.lu/	/ˈpe.lu/	[ˈpe.lu] 毛皮<名>	
row	pron	ficar	/fiˈka(ʁ)/	/fiˈka(ʁ)/	[fiˈka(ʁ)] 留下来<动>	
row	pron	boa	/ˈbo(w).ɐ/	/ˈbo(w).ɐ/	[ˈbo(w).ɐ] 好<名>	
row	pron	parecer	/pa.ɾeˈseʁ/	/pa.ɾeˈseʁ/	[pa.ɾeˈseʁ] 意见<名>	
row	pron	claro	/ˈkla.ɾu/	/ˈkla.ɾu/	[ˈkla.ɾu] 当然<名>	
row	pron	dois	/ˈdojs/	/ˈdojs/	[ˈdojs] 两个<名>	
row	pron	verdade	/veʁˈda.d͡ʒi/	/veʁˈda.d͡ʒi/	[veʁˈda.d͡ʒi] 真相<名>	
row	pron	tipo	/ˈt͡ʃi.pu/	/ˈt͡ʃi.pu/	[ˈt͡ʃi.pu] 类型<名>	
row	pron	preciso	/pɾeˈsi.zu/	/pɾeˈsi.zu/	[pɾeˈsi.zu] 我需要<形>	
row	pron	antes	/ˈɐ̃.t͡ʃis/	/ˈɐ̃.t͡ʃis/	[ˈɐ̃.t͡ʃis] 之前<名>	
row	pron	senhor	/sẽˈɲoʁ/	/sẽˈɲoʁ/	[sẽˈɲoʁ] 先生<名>	
row	pron	apenas	/aˈpẽ.nɐs/	/aˈpẽ.nɐs/	[aˈpẽ.nɐs] 只是<副>	
row	pron	sr.	/seˈɲoɾ/	/seˈɲoɾ/	[seˈɲoɾ] 先生<名>	
row	pron	vocês	/voˈse(j)s/	/voˈse(j)s/	[voˈse(j)s] 你<代>	
row	pron	ninguém	/nĩˈɡẽj̃/	/nĩˈɡẽj̃/	[nĩˈɡẽj̃] 没有人<名>	
row	pron	trabalho	/tɾaˈba.ʎu/	/tɾaˈba.ʎu/	[tɾaˈba.ʎu] 工作<名>	
row	pron	outro	/ˈo(w).tɾu/	/ˈo(w).tɾu/	[ˈo(w).tɾu] 其他<代>	
row	pron	espera	/isˈpɛ.ɾɐ/	/isˈpɛ.ɾɐ/	[isˈpɛ.ɾɐ] 等待<名>	
row	pron	comigo	/koˈmi.ɡu/	/koˈmi.ɡu/	[koˈmi.ɡu] 和我一起<副>	
row	pron	vão	/ˈvɐ̃w̃/	/ˈvɐ̃w̃/	[ˈvɐ̃w̃] 去<名>	
row	pron	dinheiro	/d͡ʒĩˈɲe(j).ɾu/	/d͡ʒĩˈɲe(j).ɾu/	[d͡ʒĩˈɲe(j).ɾu] 钱<名>	
row	pron	aí	/aˈi/	/aˈi/	[aˈi] 那里<名>	
row	pron	pouco	/ˈpo(w).ku/	/ˈpo(w).ku/	[ˈpo(w).ku] 很少<副>	
row	pron	essa	/ˈɛ.sɐ/	/ˈɛ.sɐ/	[ˈɛ.sɐ] 这个<名>	
row	pron	esse	/ˈɛ.si/	/ˈɛ.si/	[ˈɛ.si] 这个<名>	
row	pron	grande	/ˈɡɾɐ̃.d͡ʒi/	/ˈɡɾɐ̃.d͡ʒi/	[ˈɡɾɐ̃.d͡ʒi] 大<名>	
row	pron	pois	/ˈpojs/	/ˈpojs/	[ˈpojs] 因为<副>	
row	pron	pelar	/peˈla(ʁ)/	/peˈla(ʁ)/	[peˈla(ʁ)] 剥皮<动>	
row	pron	qualquer	/ˌkwawˈkɛ(ʁ)/	/ˌkwawˈkɛ(ʁ)/	[ˌkwawˈkɛ(ʁ)] 任何<代>	
row	pron	num	/ˈnũ/	/ˈnũ/	[ˈnũ] 在一个<副>	
row	pron	qual	/ˈkwaw/	/ˈkwaw/	[ˈkwaw] 其中<代>	
row	pron	desculpa	/desˈkuw.pɐ/	/desˈkuw.pɐ/	[desˈkuw.pɐ] 抱歉<名>	
row	pron	hoje	/ˈo.ʒi/	/ˈo.ʒi/	[ˈo.ʒi] 今天<副>	
row	pron	toda	/ˈto.dɐ/	/ˈto.dɐ/	[ˈto.dɐ] 全部<名>	
row	pron	dever	/deˈveʁ/	/deˈveʁ/	[deˈveʁ] 职责<名>	
row	pron	mulher	/muˈʎɛʁ/	/muˈʎɛʁ/	[muˈʎɛʁ] 女人<名>	
row	pron	fora	/ˈfɔ.ɾɐ/	/ˈfɔ.ɾɐ/	[ˈfɔ.ɾɐ] 出<名>	
row	pron	filho	/ˈfi.ʎu/	/ˈfi.ʎu/	[ˈfi.ʎu] 儿子<名>	
row	pron	cá	/ˈka/	/ˈka/	[ˈka] 这里<名>	
row	pron	meus	/mewʃ/	/mewʃ/	[mewʃ] 我的<代>	
row	pron	nosso	/ˈnɔ.su/	/ˈnɔ.su/	[ˈnɔ.su] 我们的<名>	
row	pron	olha	/ˈo.ʎɐ/	/ˈo.ʎɐ/	[ˈo.ʎɐ] 看看<名>	
row	pron	sério	/ˈsɛ.ɾju/	/ˈsɛ.ɾju/	[ˈsɛ.ɾju] 认真地<名>	
row	pron	oh	/o/	/o/	[o] 哦<叹>	
row	pron	nossa	/ˈnɔ.sɐ/	/ˈnɔ.sɐ/	[ˈnɔ.sɐ] 我们的<叹>	
row	pron	certeza	/seʁˈte.zɐ/	/seʁˈte.zɐ/	[seʁˈte.zɐ] 当然<名>	
row	pron	nome	/ˈnõ.mi/	/ˈnõ.mi/	[ˈnõ.mi] 姓名<名>	
row	pron	todo	/ˈto.du/	/ˈto.du/	[ˈto.du] 全部<名>	
row	pron	dar	/ˈda(ʁ)/	/ˈda(ʁ)/	[ˈda(ʁ)] 给予<动>	
row	pron	tentar	/tẽˈta(ʁ)/	/tẽˈta(ʁ)/	[tẽˈta(ʁ)] 尝试<动>	
row	pron	sair	/saˈi(ʁ)/	/saˈi(ʁ)/	[saˈi(ʁ)] 离开<动>	
row	pron	quanto	/ˈkʷɐ̃.tu/	/ˈkʷɐ̃.tu/	[ˈkʷɐ̃.tu] 多少<副>	
row	pron	pensar	/pẽˈsa(ʁ)/	/pẽˈsa(ʁ)/	[pẽˈsa(ʁ)] 认为<动>	
row	pron	mal	/ˈmaw/	/ˈmaw/	[ˈmaw] 坏<名>	
row	pron	volta	/ˈvɔw.tɐ/	/ˈvɔw.tɐ/	[ˈvɔw.tɐ] 回来<名>	
row	pron	acontecer	/a.kõ.teˈse(ʁ)/	/a.kõ.teˈse(ʁ)/	[a.kõ.teˈse(ʁ)] 发生<动>	
row	pron	consigo	/kõˈsi.ɡu/	/kõˈsi.ɡu/	[kõˈsi.ɡu] 我可以<副>	
row	pron	três	/ˈtɾe(j)s/	/ˈtɾe(j)s/	[ˈtɾe(j)s] 三<名>	
row	pron	mundo	/ˈmũ.du/	/ˈmũ.du/	[ˈmũ.du] 世界<名>	
row	pron	menos	/ˈmẽ.nus/	/ˈmẽ.nus/	[ˈmẽ.nus] 少<名>	
row	pron	amigo	/aˈmi.ɡu/	/aˈmi.ɡu/	[aˈmi.ɡu] 朋友<名>	
row	pron	contigo	/kõˈt͡ʃi.ɡu/	/kõˈt͡ʃi.ɡu/	[kõˈt͡ʃi.ɡu] 和你在一起<副>	
row	pron	embora	/ẽˈbɔ.ɾɐ/	/ẽˈbɔ.ɾɐ/	[ẽˈbɔ.ɾɐ] 虽然<副>	
row	pron	passa	/ˈpa.sɐ/	/ˈpa.sɐ/	[ˈpa.sɐ] 通过<名>	
row	pron	porquê	/puʁˈke/	/puʁˈke/	[puʁˈke] 为什么<名>	
row	pron	problema	/pɾoˈblẽ.mɐ/	/pɾoˈblẽ.mɐ/	[pɾoˈblẽ.mɐ] 问题<名>	
row	pron	carro	/ˈka.ʁu/	/ˈka.ʁu/	[ˈka.ʁu] 汽车<名>	
row	pron	lado	/ˈla.du/	/ˈla.du/	[ˈla.du] 侧面<名>	
row	pron	vezes	/ˈve.zis/	/ˈve.zis/	[ˈve.zis] 次<介>	
row	pron	nas	/nas/	/nas/	[nas] 在<代>	
row	pron	fez	/ˈfɛ(j)s/	/ˈfɛ(j)s/	[ˈfɛ(j)s] 做了<名>	
row	pron	novo	/ˈno.vu/	/ˈno.vu/	[ˈno.vu] 新的<名>	
row	pron	merda	/ˈmɛʁ.dɐ/	/ˈmɛʁ.dɐ/	[ˈmɛʁ.dɐ] 狗屎<名>	
row	pron	parte	/ˈpaʁ.t͡ʃi/	/ˈpaʁ.t͡ʃi/	[ˈpaʁ.t͡ʃi] 部分<名>	
row	pron	obrigada	/obɾiˈgadɐ/	/obɾiˈgadɐ/	[obɾiˈgadɐ] 谢谢[女用]<叹>	
row	pron	primeiro	/pɾiˈme(j).ɾu/	/pɾiˈme(j).ɾu/	[pɾiˈme(j).ɾu] 第一<名>	
row	pron	será	/seˈɾa/	/seˈɾa/	[seˈɾa] 将是<叹>	
row	pron	lugar	/luˈɡaʁ/	/luˈɡaʁ/	[luˈɡaʁ] 地方<名>	
row	pron	voltar	/vowˈta(ʁ)/	/vowˈta(ʁ)/	[vowˈta(ʁ)] 返回<动>	
row	pron	vir	/ˈvi(ʁ)/	/ˈvi(ʁ)/	[ˈvi(ʁ)] 来吧<动>	
row	pron	dentro	/ˈdẽ.tɾu/	/ˈdẽ.tɾu/	[ˈdẽ.tɾu] 里面<副>	
row	pron	família	/faˈmi.ljɐ/	/faˈmi.ljɐ/	[faˈmi.ljɐ] 家庭<名>	
row	pron	ali	/aˈli/	/aˈli/	[aˈli] 那里<副>	
row	pron	razão	/ʁaˈzɐ̃w̃/	/ʁaˈzɐ̃w̃/	[ʁaˈzɐ̃w̃] 原因<名>	
row	pron	aquele	/aˈke.li/	/aˈke.li/	[aˈke.li] 那个<代>	
row	pron	fui	/ˈfuj/	/ˈfuj/	[ˈfuj] 我去了<叹>	
row	pron	anda	/ˈɐ̃.dɐ/	/ˈɐ̃.dɐ/	[ˈɐ̃.dɐ] 来吧<名>	
row	pron	querido	/keˈɾi.du/	/keˈɾi.du/	[keˈɾi.du] 亲爱的<名>	
row	pron	ideia	/iˈdɛj.ɐ/	/iˈdɛj.ɐ/	[iˈdɛj.ɐ] 想法<名>	
row	pron	hora	/ˈɔ.ɾɐ/	/ˈɔ.ɾɐ/	[ˈɔ.ɾɐ] 时间<名>	
row	pron	si	/ˈsi/	/ˈsi/	[ˈsi] 是的<名>	
row	pron	polícia	/puˈli.sjɐ/	/puˈli.sjɐ/	[puˈli.sjɐ] 警察<名>	
row	pron	forma	/ˈfɔʁ.mɐ/	/ˈfɔʁ.mɐ/	[ˈfɔʁ.mɐ] 形状<名>	
row	pron	entre	/ˈẽ.tɾi/	/ˈẽ.tɾi/	[ˈẽ.tɾi] 之间<介>	
row	pron	caso	/ˈka.zu/	/ˈka.zu/	[ˈka.zu] 案例<名>	
row	pron	gosto	/ˈɡos.tu/	/ˈɡos.tu/	[ˈɡos.tu] 味道<名>	
row	pron	atrás	/aˈtɾa(j)s/	/aˈtɾa(j)s/	[aˈtɾa(j)s] 后面<副>	
row	pron	amor	/aˈmoʁ/	/aˈmoʁ/	[aˈmoʁ] 爱<名>	
row	pron	ok	/ˌɔˈkej/	/ˌɔˈkej/	[ˌɔˈkej] 好的<名>	
row	pron	uns	/ũs/	/ũs/	[ũs] 一些<副>	
row	pron	desde	/ˈde(j)z.d͡ʒi/	/ˈde(j)z.d͡ʒi/	[ˈde(j)z.d͡ʒi] 自从<介>	
row	pron	cabeça	/kaˈbe.sɐ/	/kaˈbe.sɐ/	[kaˈbe.sɐ] 头<名>	
row	pron	ajudar	/a.ʒuˈda(ʁ)/	/a.ʒuˈda(ʁ)/	[a.ʒuˈda(ʁ)] 帮助<动>	
row	pron	tarde	/ˈtaʁ.d͡ʒi/	/ˈtaʁ.d͡ʒi/	[ˈtaʁ.d͡ʒi] 下午<名>	
row	pron	momento	/moˈmẽ.tu/	/moˈmẽ.tu/	[moˈmẽ.tu] 时刻<名>	
row	pron	tal	/ˈtaw/	/ˈtaw/	[ˈtaw] 这样的<名>	
row	pron	pronto	/ˈpɾõ.tu/	/ˈpɾõ.tu/	[ˈpɾõ.tu] 准备好了<名>	
row	pron	foram	/ˈfo.ɾɐ̃w̃/	/ˈfo.ɾɐ̃w̃/	[ˈfo.ɾɐ̃w̃] 是<动>	
row	pron	ia	/iˈa/	/iˈa/	[iˈa] 人工智能；AI<名>	
row	pron	cidade	/siˈda.d͡ʒi/	/siˈda.d͡ʒi/	[siˈda.d͡ʒi] 城市<名>	
row	pron	encontrar	/ẽ.kõˈtɾa(ʁ)/	/ẽ.kõˈtɾa(ʁ)/	[ẽ.kõˈtɾa(ʁ)] 找到<动>	
row	pron	frente	/ˈfɾẽ.t͡ʃi/	/ˈfɾẽ.t͡ʃi/	[ˈfɾẽ.t͡ʃi] 前面<名>	
row	pron	passar	/paˈsa(ʁ)/	/paˈsa(ʁ)/	[paˈsa(ʁ)] 通过<动>	
row	pron	deixar	/de(j)ˈʃa(ʁ)/	/de(j)ˈʃa(ʁ)/	[de(j)ˈʃa(ʁ)] 离开<动>	
row	pron	nenhum	/nẽˈɲũ/	/nẽˈɲũ/	[nẽˈɲũ] 无<代>	
row	pron	gente	/ˈʒẽ.t͡ʃi/	/ˈʒẽ.t͡ʃi/	[ˈʒẽ.t͡ʃi] 人<名>	
row	pron	durante	/duˈɾɐ̃.t͡ʃi/	/duˈɾɐ̃.t͡ʃi/	[duˈɾɐ̃.t͡ʃi] 期间<名>	
row	pron	seria	/se.ˈɾi.ə/	/se.ˈɾi.ə/	[se.ˈɾi.ə] 会是<形>	
row	pron	entrar	/ẽˈtɾa(ʁ)/	/ẽˈtɾa(ʁ)/	[ẽˈtɾa(ʁ)] 输入<动>	
row	pron	chegar	/ʃeˈɡa(ʁ)/	/ʃeˈɡa(ʁ)/	[ʃeˈɡa(ʁ)] 到达<动>	
row	pron	nova	/ˈnɔ.vɐ/	/ˈnɔ.vɐ/	[ˈnɔ.vɐ] 新的<名>	
row	pron	trabalhar	/tɾa.baˈʎa(ʁ)/	/tɾa.baˈʎa(ʁ)/	[tɾa.baˈʎa(ʁ)] 工作<动>	
row	pron	quase	/ˈkwa.zi/	/ˈkwa.zi/	[ˈkwa.zi] 几乎<名>	
row	pron	desculpar	/des.kuwˈpa(ʁ)/	/des.kuwˈpa(ʁ)/	[des.kuwˈpa(ʁ)] 道歉<动>	
row	pron	amanhã	/a.mɐ̃ˈɲɐ̃/	/a.mɐ̃ˈɲɐ̃/	[a.mɐ̃ˈɲɐ̃] 明天<名>	
row	pron	tanto	/ˈtɐ̃.tu/	/ˈtɐ̃.tu/	[ˈtɐ̃.tu] 这么多<名>	
row	pron	história	/isˈtɔ.ɾjɐ/	/isˈtɔ.ɾjɐ/	[isˈtɔ.ɾjɐ] 历史<名>	
row	pron	irmão	/iʁˈmɐ̃w̃/	/iʁˈmɐ̃w̃/	[iʁˈmɐ̃w̃] 兄弟<名>	
row	pron	cima	/ˈsĩ.mɐ/	/ˈsĩ.mɐ/	[ˈsĩ.mɐ] 顶部<名>	
row	pron	contra	/ˈkõ.tɾɐ/	/ˈkõ.tɾɐ/	[ˈkõ.tɾɐ] 反对<介>	
row	pron	morrer	/moˈʁe(ʁ)/	/moˈʁe(ʁ)/	[moˈʁe(ʁ)] 死<动>	
row	pron	maneira	/maˈne(j).ɾɐ/	/maˈne(j).ɾɐ/	[maˈne(j).ɾɐ] 方式<名>	
row	pron	enquanto	/ẽˈkwɐ̃.tu/	/ẽˈkwɐ̃.tu/	[ẽˈkwɐ̃.tu] 同时<介>	
row	pron	ajuda	/aˈʒu.dɐ/	/aˈʒu.dɐ/	[aˈʒu.dɐ] 帮助<名>	
row	pron	morto	/ˈmoʁ.tu/	/ˈmoʁ.tu/	[ˈmoʁ.tu] 死了<名>	
row	pron	porta	/ˈpɔʁ.tɐ/	/ˈpɔʁ.tɐ/	[ˈpɔʁ.tɐ] 门<名>	
row	pron	medo	/ˈme.du/	/ˈme.du/	[ˈme.du] 恐惧<名>	
row	pron	morte	/ˈmɔʁ.t͡ʃi/	/ˈmɔʁ.t͡ʃi/	[ˈmɔʁ.t͡ʃi] 死亡<名>	
row	pron	óptimo	/ˈɔp.ti.mu/	/ˈɔp.ti.mu/	太棒了<名>	
row	pron	caminho	/kaˈmĩ.ɲu/	/kaˈmĩ.ɲu/	[kaˈmĩ.ɲu] 路径<名>	
row	pron	feliz	/feˈlis/	/feˈlis/	[feˈlis] 快乐<形>	
row	pron	sentir	/sẽˈt͡ʃi(ʁ)/	/sẽˈt͡ʃi(ʁ)/	[sẽˈt͡ʃi(ʁ)] 感觉<动>	
row	pron	minuto	/miˈnu.tu/	/miˈnu.tu/	[miˈnu.tu] 分钟<名>	
row	pron	ouvir	/o(w)ˈvi(ʁ)/	/o(w)ˈvi(ʁ)/	[o(w)ˈvi(ʁ)] 听<动>	
row	pron	tive	/ˈt͡ʃi.vi/	/ˈt͡ʃi.vi/	[ˈt͡ʃi.vi] 我有<动>	
row	pron	matar	/maˈta(ʁ)/	/maˈta(ʁ)/	[maˈta(ʁ)] 杀<动>	
row	pron	cada	/ka.dɐ/	/ka.dɐ/	[ka.dɐ] 每个<代>	
row	pron	esperar	/is.peˈɾa(ʁ)/	/is.peˈɾa(ʁ)/	[is.peˈɾa(ʁ)] 等待<动>	
row	pron	rapaz	/ʁaˈpa(j)s/	/ʁaˈpa(j)s/	[ʁaˈpa(j)s] 男孩<名>	
