#	schema=1	kind	word	ukPhonic	usPhonic	value
row	pron	de	/de/	/de/	[de] 从；的<介>	
row	pron	gran	/ˈɡɾan/	/ˈɡɾan/	[ˈɡɾan] 太棒了<形>	
row	pron	nuestro	/ˈnwestɾo/	/ˈnwestɾo/	[ˈnwestɾo] 我们的<代>	
row	pron	mujer	/muˈxeɾ/	/muˈxeɾ/	[muˈxeɾ] 女人<名>	
row	pron	mamá	/maˈma/	/maˈma/	[maˈma] 妈妈<名>	
row	pron	luego	/ˈlweɡo/	/ˈlweɡo/	[ˈlweɡo] 然后<副>	
row	pron	papá	/paˈpa/	/paˈpa/	[paˈpa] 爸爸<名>	
row	pron	hoy	/ˈoi/	/ˈoi/	[ˈoi] 今天<副>	
row	pron	tres	/ˈtɾes/	/ˈtɾes/	[ˈtɾes] 三<数>	
row	pron	buena	/ˈbwena/	/ˈbwena/	[ˈbwena] 好<名>	
row	pron	necesitar	/neθesiˈtaɾ/	/neθesiˈtaɾ/	[neθesiˈtaɾ] 需要<动>	
row	pron	dije	/ˈdixe/	/ˈdixe/	[ˈdixe] 我说<名>	
row	pron	oye	/ˈoʝe/	/ˈoʝe/	[ˈoʝe] 嘿<叹>	
row	pron	gustar	/ɡusˈtaɾ/	/ɡusˈtaɾ/	[/ɡusˈtaɾ/] 使喜欢；被喜爱<动><verb>	
row	pron	parte	/ˈpaɾte/	/ˈpaɾte/	[ˈpaɾte] 部分<名>	
row	pron	buen	/ˈbwen/	/ˈbwen/	[ˈbwen] 好<形>	
row	pron	conmigo	/komˈmiɡo/	/komˈmiɡo/	[komˈmiɡo] 和我一起<副>	
row	pron	nombre	/ˈnombɾe/	/ˈnombɾe/	[ˈnombɾe] 姓名<名>	
row	pron	mierda	/ˈmjeɾda/	/ˈmjeɾda/	[ˈmjeɾda] 狗屎<名>	
row	pron	mal	/ˈmal/	/ˈmal/	[ˈmal] 坏<名>	
row	pron	deber	/deˈbeɾ/	/deˈbeɾ/	[/deˈbeɾ/] 应该，必须<动>；职责<名><noun>	
row	pron	realmente	/reˌalˈmente/	/reˌalˈmente/	[reˌalˈmente] 真的<副>	
row	pron	estas	/ˈestas/	/ˈestas/	[ˈestas] 这些<代>	
row	pron	aún	/aˈun/	/aˈun/	[aˈun] 仍然<副>	
row	pron	mío	/ˈmio/	/ˈmio/	[ˈmio] 我的<代>	
row	pron	cada	/ˈkada/	/ˈkada/	[ˈkada] 每个<副>	
row	pron	visto	/ˈbisto/	/ˈbisto/	[ˈbisto] 见过<形>	
row	pron	importar	/impoɾˈtaɾ/	/impoɾˈtaɾ/	[/impoɾˈtaɾ/] 要紧；关系到；进口<verb>	
row	pron	contigo	/konˈtiɡo/	/konˈtiɡo/	[konˈtiɡo] 和你在一起<副>	
row	pron	hemo	/ˈemo/	/ˈemo/	[ˈemo] 血红素<名>	
row	pron	razón	/raˈθon/	/raˈθon/	[raˈθon] 原因<名>	
row	pron	alguno	/alˈɡuno/	/alˈɡuno/	[alˈɡuno] 一些<代>	
row	pron	tanto	/ˈtanto/	/ˈtanto/	[ˈtanto] 这么多<名>	
row	pron	veces	/ˈbeθes/	/ˈbeθes/	[ˈbeθes] 次<介>	
row	pron	serio	/ˈseɾjo/	/ˈseɾjo/	[ˈseɾjo] 严重的<形>	
row	pron	venir	/beˈniɾ/	/beˈniɾ/	[beˈniɾ] 来吧<动>	
row	pron	idea	/iˈdea/	/iˈdea/	[iˈdea] 想法<名>	
row	pron	eh	/ˈe/	/ˈe/	[ˈe] 呵呵<叹>	
row	pron	tarde	/ˈtaɾde/	/ˈtaɾde/	[ˈtaɾde] 下午<名>	
row	pron	problema	/pɾoˈblema/	/pɾoˈblema/	[pɾoˈblema] 问题<名>	
row	pron	hora	/ˈoɾa/	/ˈoɾa/	[ˈoɾa] 小时<名>	
row	pron	cierto	/ˈθjeɾto/	/ˈθjeɾto/	[ˈθjeɾto] 真实<形>	
row	pron	dicho	/ˈdit͡ʃo/	/ˈdit͡ʃo/	[ˈdit͡ʃo] 说<名>	
row	pron	quien	/ˈkjen/	/ˈkjen/	[ˈkjen] 谁<代>	
row	pron	demasiado	/demaˈsjado/	/demaˈsjado/	[demaˈsjado] 太多了<形>	
row	pron	amor	/aˈmoɾ/	/aˈmoɾ/	[aˈmoɾ] 爱<名>	
row	pron	entre	/ˈentɾe/	/ˈentɾe/	[ˈentɾe] 之间<介>	
row	pron	ve	/ˈbe/	/ˈbe/	[ˈbe] 去<名>	
row	pron	pasado	/paˈsado/	/paˈsado/	[paˈsado] 过去<名>	
row	pron	familia	/faˈmilja/	/faˈmilja/	[faˈmilja] 家庭<名>	
row	pron	estos	/ˈestos/	/ˈestos/	[ˈestos] 这些<代>	
row	pron	policía	/poliˈθia/	/poliˈθia/	[poliˈθia] 警察<名>	
row	pron	ustedes	/usˈtedes/	/usˈtedes/	[/usˈtedes/] 你们；您们<pron>	
row	pron	chico	/ˈt͡ʃiko/	/ˈt͡ʃiko/	[ˈt͡ʃiko] 男孩<名>	
row	pron	esos	/ˈesos/	/ˈesos/	[ˈesos] 那些<代>	
row	pron	cuenta	/ˈkwenta/	/ˈkwenta/	[ˈkwenta] 帐户<名>	
row	pron	haz	/ˈaθ/	/ˈaθ/	[ˈaθ] 做<名>	
row	pron	todavía	/todaˈbia/	/todaˈbia/	[todaˈbia] 仍然<副>	
row	pron	salir	/saˈliɾ/	/saˈliɾ/	[saˈliɾ] 出去<动>	
row	pron	algún	/alˈɡun/	/alˈɡun/	[alˈɡun] 一些<限定>	
row	pron	vaya	/ˈbaʝa/	/ˈbaʝa/	[ˈbaʝa] 哇<名>	
row	pron	hermano	/eɾˈmano/	/eɾˈmano/	[eɾˈmano] 兄弟<名>	
row	pron	pensar	/penˈsaɾ/	/penˈsaɾ/	[penˈsaɾ] 认为<动>	
row	pron	cabeza	/kaˈbeθa/	/kaˈbeθa/	[kaˈbeθa] 头<名>	
row	pron	ah	/ˈa/	/ˈa/	[ˈa] 哦<叹>	
row	pron	cariño	/kaˈɾiɲo/	/kaˈɾiɲo/	[/kaˈɾiɲo/] 亲爱的；喜爱；关怀<noun>	
row	pron	digo	/ˈdiɡo/	/ˈdiɡo/	[ˈdiɡo] 我说<叹>	
row	pron	van	/ˈban/	/ˈban/	[ˈban] 他们走了<名>	
row	pron	buenas	/ˈbwenas/	/ˈbwenas/	[ˈbwenas] 好<叹>	
row	pron	cualquier	/kwalˈkjeɾ/	/kwalˈkjeɾ/	[kwalˈkjeɾ] 任何<限定>	
row	pron	forma	/ˈfoɾma/	/ˈfoɾma/	[ˈfoɾma] 形状<名>	
row	pron	mientras	/ˈmjentɾas/	/ˈmjentɾas/	[ˈmjentɾas] 同时<副>	
row	pron	lado	/ˈlado/	/ˈlado/	[ˈlado] 侧面<名>	
row	pron	caso	/ˈkaso/	/ˈkaso/	[ˈkaso] 案例<名>	
row	pron	pasar	/paˈsaɾ/	/paˈsaɾ/	[paˈsaɾ] 通过<动>	
row	pron	primera	/pɾiˈmeɾa/	/pɾiˈmeɾa/	[pɾiˈmeɾa] 第一<名>	
row	pron	genial	/xeˈnjal/	/xeˈnjal/	[xeˈnjal] 太棒了<形>	
row	pron	supuesto	/suˈpwesto/	/suˈpwesto/	[/suˈpwesto/] 假定的；当然（por supuesto）<noun>	
row	pron	pues	/ˈpwes/	/ˈpwes/	[ˈpwes] 嗯<连>	
row	pron	adiós	/aˈdjos/	/aˈdjos/	[/aˈdjos/] 再见<叹><noun>	
row	pron	persona	/peɾˈsona/	/peɾˈsona/	[peɾˈsona] 人<名>	
row	pron	señora	/seˈɲoɾa/	/seˈɲoɾa/	[seˈɲoɾa] 女士<名>	
row	pron	volver	/bolˈbeɾ/	/bolˈbeɾ/	[bolˈbeɾ] 返回<动>	
row	pron	esas	/ˈesas/	/ˈesas/	[ˈesas] 那些<代>	
row	pron	quizá	/kiˈθa/	/kiˈθa/	[kiˈθa] 也许<副>	
row	pron	contra	/ˈkontɾa/	/ˈkontɾa/	[ˈkontɾa] 反对<名>	
row	pron	camino	/kaˈmino/	/kaˈmino/	[kaˈmino] 路径<名>	
row	pron	durante	/duˈɾante/	/duˈɾante/	[duˈɾante] 期间<介>	
row	pron	manera	/maˈneɾa/	/maˈneɾa/	[maˈneɾa] 方式<名>	
row	pron	muerto	/ˈmweɾto/	/ˈmweɾto/	[ˈmweɾto] 死了<名>	
row	pron	rápido	/ˈrapido/	/ˈrapido/	[ˈrapido] 快<名>	
row	pron	cuál	/ˈkwal/	/ˈkwal/	[ˈkwal] 哪一个<代>	
row	pron	ayuda	/aˈʝuda/	/aˈʝuda/	[aˈʝuda] 帮助<名>	
row	pron	historia	/isˈtoɾja/	/isˈtoɾja/	[isˈtoɾja] 历史<名>	
row	pron	suponer	/supoˈneɾ/	/supoˈneɾ/	[supoˈneɾ] 假设<动>	
row	pron	nueva	/ˈnweba/	/ˈnweba/	[ˈnweba] 新的<名>	
row	pron	entender	/entenˈdeɾ/	/entenˈdeɾ/	[entenˈdeɾ] 明白<名>	
row	pron	dentro	/ˈdentɾo/	/ˈdentɾo/	[ˈdentɾo] 里面<副>	
row	pron	casi	/ˈkasi/	/ˈkasi/	[ˈkasi] 几乎<副>	
row	pron	puerta	/ˈpweɾta/	/ˈpweɾta/	[ˈpweɾta] 门<名>	
row	pron	primero	/pɾiˈmeɾo/	/pɾiˈmeɾo/	[/pɾiˈmeɾo/] 第一的<形><noun>	
row	pron	significar	/siɡnifiˈkaɾ/	/siɡnifiˈkaɾ/	[siɡnifiˈkaɾ] 意思是<动>	
row	pron	semana	/seˈmana/	/seˈmana/	[seˈmana] 周<名>	
row	pron	hacia	/ˈaθja/	/ˈaθja/	[ˈaθja] 朝向<介>	
row	pron	quizás	/kiˈθas/	/kiˈθas/	[kiˈθas] 也许<副>	
row	pron	esperar	/espeˈɾaɾ/	/espeˈɾaɾ/	[espeˈɾaɾ] 等待<动>	
row	pron	junto	/ˈxunto/	/ˈxunto/	[ˈxunto] 在一起<形>	
row	pron	niño	/ˈniɲo/	/ˈniɲo/	[ˈniɲo] 孩子<名>	
row	pron	pronto	/ˈpɾonto/	/ˈpɾonto/	[ˈpɾonto] 很快<形>	
row	pron	tío	/ˈtio/	/ˈtio/	[ˈtio] 叔叔<名>	
row	pron	suerte	/ˈsweɾte/	/ˈsweɾte/	[ˈsweɾte] 运气<名>	
row	pron	ciudad	/θjuˈdad/	/θjuˈdad/	[θjuˈdad] 城市<名>	
row	pron	siquiera	/siˈkjeɾa/	/siˈkjeɾa/	[siˈkjeɾa] 甚至<副>	
row	pron	feliz	/feˈliθ/	/feˈliθ/	[feˈliθ] 快乐<形>	
row	pron	hija	/ˈixa/	/ˈixa/	[ˈixa] 女儿<名>	
row	pron	minuto	/miˈnuto/	/miˈnuto/	[miˈnuto] 分钟<名>	
row	pron	cuánto	/ˈkwanto/	/ˈkwanto/	[ˈkwanto] 多少<副>	
row	pron	os	/os/	/os/	[os] 操作系统<代>	
row	pron	hey	/ˈei/	/ˈei/	[ˈei] 嘿<叹>	
row	pron	muerte	/ˈmweɾte/	/ˈmweɾte/	[ˈmweɾte] 死亡<名>	
row	pron	dejar	/deˈxaɾ/	/deˈxaɾ/	[deˈxaɾ] 离开<动>	
row	pron	realidad	/realiˈdad/	/realiˈdad/	[realiˈdad] 现实<名>	
row	pron	deja	/ˈdexa/	/ˈdexa/	[ˈdexa] 让<名>	
row	pron	dar	/ˈdaɾ/	/ˈdaɾ/	[ˈdaɾ] 给予<动>	
row	pron	importante	/impoɾˈtante/	/impoɾˈtante/	[impoɾˈtante] 重要的<形>	
row	pron	corazón	/koɾaˈθon/	/koɾaˈθon/	[koɾaˈθon] 心<名>	
row	pron	miedo	/ˈmjedo/	/ˈmjedo/	[ˈmjedo] 恐惧<名>	
row	pron	jefe	/ˈxefe/	/ˈxefe/	[ˈxefe] 老板<名>	
row	pron	agua	/ˈaɡwa/	/ˈaɡwa/	[ˈaɡwa] 水<名>	
row	pron	justo	/ˈxusto/	/ˈxusto/	[ˈxusto] 公平<形>	
row	pron	esposa	/esˈposa/	/esˈposa/	[esˈposa] 妻子<名>	
row	pron	mano	/ˈmano/	/ˈmano/	[ˈmano] 手<名>	
row	pron	venga	/ˈbenɡa/	/ˈbenɡa/	[ˈbenɡa] 来吧<叹>	
row	pron	ojo	/ˈoxo/	/ˈoxo/	[ˈoxo] 眼睛<名>	
row	pron	adelante	/adeˈlante/	/adeˈlante/	[adeˈlante] 前进<副>	
row	pron	encontrar	/enkonˈtɾaɾ/	/enkonˈtɾaɾ/	[enkonˈtɾaɾ] 找到<动>	
row	pron	cinco	/ˈθinko/	/ˈθinko/	[ˈθinko] 五<名>	
row	pron	ninguno	/ninˈɡuno/	/ninˈɡuno/	[ninˈɡuno] 无<代>	
row	pron	cara	/ˈkaɾa/	/ˈkaɾa/	[ˈkaɾa] 脸<名>	
row	pron	cuidado	/kwiˈdado/	/kwiˈdado/	[kwiˈdado] 照顾<名>	
row	pron	bajo	/ˈbaxo/	/ˈbaxo/	[ˈbaxo] 低<名>	
row	pron	cerca	/ˈθeɾka/	/ˈθeɾka/	[/ˈθeɾka/] 近的；附近<副>（作名词时为“栅栏”）<noun>	
row	pron	viejo	/ˈbjexo/	/ˈbjexo/	[ˈbjexo] 老<名>	
row	pron	bastante	/basˈtante/	/basˈtante/	[basˈtante] 相当<形>	
row	pron	fin	/ˈfin/	/ˈfin/	[ˈfin] 结束<名>	
row	pron	tomar	/toˈmaɾ/	/toˈmaɾ/	[toˈmaɾ] 采取<动>	
row	pron	único	/ˈuniko/	/ˈuniko/	[ˈuniko] 独特的<形>	
row	pron	escucha	/esˈkut͡ʃa/	/esˈkut͡ʃa/	[esˈkut͡ʃa] 听<名>	
row	pron	ningún	/ninˈɡun/	/ninˈɡun/	[ninˈɡun] 无<限定>	
row	pron	suficiente	/sufiˈθjente/	/sufiˈθjente/	[sufiˈθjente] 够了<形>	
row	pron	punto	/ˈpunto/	/ˈpunto/	[ˈpunto] 点<名>	
row	pron	cuándo	/ˈkwando/	/ˈkwando/	[ˈkwando] 当<副>	
row	pron	seguir	/seˈɡiɾ/	/seˈɡiɾ/	[seˈɡiɾ] 关注<动>	
row	pron	haya	/ˈaʝa/	/ˈaʝa/	[ˈaʝa] 山毛榉<名>	
row	pron	equipo	/eˈkipo/	/eˈkipo/	[eˈkipo] 团队<名>	
row	pron	grande	/ˈɡɾande/	/ˈɡɾande/	[ˈɡɾande] 大<名>	
row	pron	llegar	/ʝeˈɡaɾ/	/ʝeˈɡaɾ/	[/ʝeˈɡaɾ/] 到达<动><verb>	
row	pron	incluso	/inˈkluso/	/inˈkluso/	[inˈkluso] 甚至<形>	
row	pron	doctor	/doɡˈtoɾ/	/doɡˈtoɾ/	[doɡˈtoɾ] 医生<名>	
row	pron	difícil	/diˈfiθil/	/diˈfiθil/	[diˈfiθil] 困难<形>	
row	pron	aunque	/ˈaunke/	/ˈaunke/	[ˈaunke] 虽然<连>	
row	pron	primer	/pɾiˈmeɾ/	/pɾiˈmeɾ/	[pɾiˈmeɾ] 第一<形>	
row	pron	coche	/ˈkot͡ʃe/	/ˈkot͡ʃe/	[ˈkot͡ʃe] 汽车<名>	
row	pron	clase	/ˈklase/	/ˈklase/	[ˈklase] 类<名>	
row	pron	cuatro	/ˈkwatɾo/	/ˈkwatɾo/	[ˈkwatɾo] 四<名>	
row	pron	mas	/mas/	/mas/	[mas] 更多<副>	
row	pron	pequeño	/peˈkeɲo/	/peˈkeɲo/	[peˈkeɲo] 小<形>	
