Freud	例句：Freud's theories revolutionized psychology.（弗洛伊德的理论彻底改变了心理学。）
Freud	例句：We study Freud's works in psychology courses.（我们在心理学课程中学习弗洛伊德的作品。）
Haiti	例句：Haiti has a long history.（海地有悠久的历史。）
Haiti	例句：Haiti is located in the Caribbean.（海地位于加勒比地区。）
Haiti	例句：He visited Haiti last year.（他去年去了海地。）
Hamburg	例句：Hamburg is a beautiful city.（汉堡是一个美丽的城市。）
Hamburg	例句：He visited Hamburg last year.（他去年去了汉堡。）
Hamburg	例句：They are planning a trip to Hamburg.（他们正在计划去汉堡旅行。）
Holland	例句：He went to Holland for a vacation.（他去荷兰度假。）
Holland	例句：Holland is famous for its windmills.（荷兰以其风车而闻名。）
Holland	例句：The tulips in Holland are beautiful.（荷兰的郁金香很漂亮。）
Hummer	例句：He drives a Hummer.（他开一辆悍马。）
Hummer	例句：The Hummer is a powerful vehicle.（悍马是一辆强大的车辆。）
Hummer	例句：There are many Hummers on the road.（路上有很多悍马。）
Illinois	例句：He lives in Illinois.（他住在伊利诺伊州。）
Illinois	例句：Illinois is known for its agriculture.（伊利诺伊州以其农业而闻名。）
Illinois	例句：The University of Illinois is a famous institution.（伊利诺伊大学是一所著名的学府。）
Inquisition	例句：The Inquisition was a powerful institution in medieval times.（宗教法庭在中世纪是一个强大的机构。）
Inquisition	例句：The government launched an inquisition into the matter.（政府对这件事展开了调查。）
Inquisition	例句：The inquisition lasted for months.（审讯持续了几个月。）
Internet	例句：The Internet has changed the way we live.（互联网改变了我们的生活方式。）
Internet	例句：The Internet is a powerful tool for communication.（互联网是一种强大的通信工具。）
Internet	例句：We can access information easily through the Internet.（我们可以通过互联网轻松获取信息。）
Iowa	例句：Iowa has many beautiful landscapes.（爱荷华州有许多美丽的风景。）
Iowa	例句：Iowa is known for its agricultural production.（爱荷华州以其农业生产而闻名。）
Iowa	例句：We visited Iowa last summer.（我们去年夏天参观了爱荷华州。）
Iran	例句：He visited Iran last year.（他去年参观了伊朗。）
Iran	例句：Iran has a long history.（伊朗有悠久的历史。）
Iran	例句：Iran is a country in the Middle East.（伊朗是中东的一个国家。）
Istanbul	例句：He visited Istanbul last year.（他去年参观了伊斯坦布尔。）
Istanbul	例句：Istanbul is a beautiful city.（伊斯坦布尔是一座美丽的城市。）
Istanbul	例句：Istanbul is known for its historical sites.（伊斯坦布尔以其历史遗迹而闻名。）
Japan	例句：He went to Japan on business.（他去日本出差。）
Japan	例句：Japan is known for its technology.（日本以其科技而闻名。）
Japan	例句：The culture of Japan is fascinating.（日本的文化很迷人。）
Jupiter	例句：Jupiter has many moons.（木星有很多卫星。）
Jupiter	例句：Jupiter is the largest planet in our solar system.（木星是我们太阳系中最大的行星。）
Jupiter	例句：Scientists study Jupiter to learn more about the universe.（科学家研究木星以了解更多关于宇宙的知识。）
Kaiser	例句：The Kaiser ruled Germany in the past.（德国皇帝曾经统治德国。）
Kaiser	例句：The name Kaiser is associated with power.（“Kaiser” 这个名字与权力有关。）
Kaiser	例句：They are studying the history of the Kaiser.（他们正在研究德国皇帝的历史。）
Keller	例句：Helen Keller is a famous figure.（海伦?凯勒是一个著名的人物。）
Keller	例句：I read about Keller's life.（我读了关于凯勒的生活。）
Keller	例句：Keller overcame many obstacles.（凯勒克服了许多障碍。）
Kentucky	例句：I visited Kentucky last summer.（我去年夏天参观了肯塔基州。）
Kentucky	例句：Kentucky has beautiful landscapes.（肯塔基州有美丽的风景。）
Kentucky	例句：Kentucky is known for its horse racing.（肯塔基州以赛马而闻名。）
Koran	例句：Muslims study the Koran for spiritual guidance.（穆斯林通过学习《古兰经》获得精神指导。）
Koran	例句：The Koran has had a significant impact on Islamic culture.（《古兰经》对伊斯兰文化产生了重大影响。）
Koran	例句：The Koran is the holy book of Islam.（《古兰经》是伊斯兰教的圣书。）
Krypton	例句：Krypton is a noble gas.（氪是一种稀有气体。）
Krypton	例句：Krypton is used in some special lamps.（氪被用于一些特殊的灯具中。）
Krypton	例句：The light bulb contains krypton.（灯泡里含有氪。）
Londoner	例句：Londoners are known for their love of tea.（伦敦人以他们对茶的热爱而闻名。）
Londoner	例句：She is a proud Londoner.（她是一个自豪的伦敦人。）
Londoner	例句：The Londoner has a unique accent.（伦敦人有独特的口音。）
Louisiana	例句：I have always wanted to visit Louisiana.（我一直想去路易斯安那州。）
Louisiana	例句：Louisiana is known for its unique culture.（路易斯安那州以其独特的文化而闻名。）
Louisiana	例句：The food in Louisiana is delicious.（路易斯安那州的食物很美味。）
Lyon	例句：I want to visit Lyon someday.（我希望有一天能去里昂。）
Lyon	例句：Lyon is a beautiful city in France.（里昂是法国一个美丽的城市。）
Lyon	例句：The food in Lyon is delicious.（里昂的食物很美味。）
Madrid	例句：He visited Madrid.（他参观了马德里。）
Madrid	例句：Madrid is a vibrant city.（马德里是一个充满活力的城市。）
Madrid	例句：Madrid is known for its art and culture.（马德里以其艺术和文化而闻名。）
Maine	例句：He lives in Maine.（他住在缅因州。）
Maine	例句：I went on vacation to Maine.（我去缅因州度假了。）
Maine	例句：Maine is known for its beautiful coastline.（缅因州以其美丽的海岸线而闻名。）
Manchester	例句：Manchester is an industrial city.（曼彻斯特是一个工业城市。）
Manchester	例句：Manchester is known for its music scene.（曼彻斯特以其音乐场景而闻名。）
Manchester	例句：She lives in Manchester.（她住在曼彻斯特。）
Mars	例句：Mars is closer to Earth than some other planets.（火星比其他一些行星更接近地球。）
Mars	例句：Mars is often called the Red Planet.（火星常被称为红色星球。）
Mars	例句：Scientists are studying Mars for signs of life.（科学家们正在研究火星以寻找生命迹象。）
Marseille	例句：I visited Marseille to see the sea.（我去马赛看海。）
Marseille	例句：Marseille is a port city in France.（马赛是法国的一个港口城市。）
Marseille	例句：The food in Marseille is delicious.（马赛的食物很美味。）
Maryland	例句：Maryland is known for its beautiful landscapes.（马里兰州以其美丽的风景而闻名。）
Maryland	例句：She lives in Maryland.（她住在马里兰州。）
Maryland	例句：The university in Maryland is prestigious.（马里兰州的那所大学很有名望。）
Massachusetts	例句：Massachusetts is known for its history and culture.（马萨诸塞州以其历史和文化而闻名。）
Massachusetts	例句：She lives in Massachusetts.（她住在马萨诸塞州。）
Massachusetts	例句：The university in Massachusetts is prestigious.（马萨诸塞州的那所大学很有名望。）
Melbourne	例句：I visited Melbourne last year.（我去年参观了墨尔本。）
Melbourne	例句：Melbourne is known for its vibrant arts scene.（墨尔本以其充满活力的艺术氛围而闻名。）
Melbourne	例句：She dreams of living in Melbourne.（她梦想着住在墨尔本。）
Memphis	例句：I visited Memphis last year.（我去年去了孟菲斯。）
Memphis	例句：Memphis is famous for its music.（孟菲斯以其音乐而闻名。）
Memphis	例句：The food in Memphis is delicious.（孟菲斯的食物很美味。）
Mercedes	例句：He drives a Mercedes.（他开一辆梅赛德斯。）
Mercedes	例句：She dreams of owning a Mercedes.（她梦想拥有一辆梅赛德斯。）
Mercedes	例句：The Mercedes is a luxury car.（梅赛德斯是一辆豪华车。）
Michigan	例句：He lives in Michigan.（他住在密歇根。）
Michigan	例句：Michigan has a rich history.（密歇根有丰富的历史。）
Michigan	例句：Michigan is known for its beautiful lakes.（密歇根以其美丽的湖泊而闻名。）
Minnesota	例句：He lives in Minnesota.（他住在明尼苏达州。）
Minnesota	例句：I went to Minnesota on vacation.（我去明尼苏达州度假。）
Minnesota	例句：Minnesota is known for its beautiful lakes.（明尼苏达州以其美丽的湖泊而闻名。）
Mississippi	例句：Mississippi has a unique culture.（密西西比州有独特的文化。）
Mississippi	例句：She lives in Mississippi.（她住在密西西比州。）
Mississippi	例句：The Mississippi River is one of the longest rivers in the world.（密西西比河是世界上最长的河流之一。）
Missouri	例句：He comes from Missouri.（他来自密苏里。）
Missouri	例句：Missouri has beautiful scenery.（密苏里有美丽的风景。）
Missouri	例句：Missouri is famous for its barbecue.（密苏里以其烤肉而闻名。）
Montana	例句：He lives in Montana.（他住在蒙大拿。）
Montana	例句：Montana has beautiful natural scenery.（蒙大拿有美丽的自然风光。）
Montana	例句：We took a road trip through Montana.（我们在蒙大拿进行了一次公路旅行。）
Moses	例句：Moses is regarded as a great leader.（摩西被视为一位伟大的领袖。）
Moses	例句：Moses led the Israelites out of Egypt.（摩西带领以色列人走出埃及。）
Moses	例句：We read about Moses in the Bible.（我们在《圣经》中读到了摩西。）
Moslem	例句：Moslem culture is rich and diverse.（穆斯林文化丰富多样。）
Moslem	例句：Moslems follow the teachings of Islam.（穆斯林遵循伊斯兰教的教义。）
Moslem	例句：There are many Moslems in this country.（这个国家有很多穆斯林。）
Murray	例句：Murray is a common name.（默里是一个常见的名字。）
Murray	例句：The Murray River is an important waterway.（墨累河是一条重要的水道。）
Murray	例句：We went on a trip along the Murray.（我们沿着墨累河进行了一次旅行。）
Nazi	例句：He is studying Nazi history.（他正在研究纳粹历史。）
Nazi	例句：The Nazi regime was brutal.（纳粹政权很残忍。）
Nazi	例句：The Nazis committed atrocities during World War II.（纳粹在第二次世界大战期间犯下了暴行。）
Nevada	例句：I visited Nevada last year.（我去年去了内华达州。）
Nevada	例句：Nevada is known for its casinos.（内华达州以其赌场而闻名。）
Nevada	例句：The landscape of Nevada is unique.（内华达州的风景很独特。）
November	例句：November is a month of change.（十一月是一个变化的月份。）
November	例句：The leaves fall in November.（树叶在十一月飘落。）
November	例句：They got married in November.（他们在十一月结婚。）
Oakland	例句：Oakland is known for its diverse population.（奥克兰以其多样化的人口而闻名。）
Oakland	例句：She lives in Oakland.（她住在奥克兰。）
Oakland	例句：The food in Oakland is delicious.（奥克兰的食物很美味。）
Odysseus	例句：He read about Odysseus' adventures.（他读了奥德修斯的冒险故事。）
Odysseus	例句：Odysseus is a legendary figure.（奥德修斯是一个传奇人物。）
Odysseus	例句：Odysseus' journey is full of challenges.（奥德修斯的旅程充满了挑战。）
Ohio	例句：I want to visit Ohio someday.（我希望有一天能去俄亥俄州旅游。）
Ohio	例句：Ohio is an important industrial state.（俄亥俄州是一个重要的工业州。）
Ohio	例句：The history of Ohio is rich.（俄亥俄州的历史很丰富。）
Oklahoma	例句：I have never been to Oklahoma.（我从未去过俄克拉何马州。）
Oklahoma	例句：Oklahoma is located in the heartland of the United States.（俄克拉何马州位于美国的中心地带。）
Oklahoma	例句：The culture of Oklahoma is unique.（俄克拉何马州的文化很独特。）
Oregon	例句：I want to visit Oregon someday.（我希望有一天能去俄勒冈州旅游。）
Oregon	例句：Oregon is known for its beautiful scenery.（俄勒冈州以其美丽的风景而闻名。）
Oregon	例句：The economy of Oregon is diverse.（俄勒冈州的经济是多样化的。）
Orion	例句：Astronomers study Orion for its interesting features.（天文学家研究猎户座是因为它有有趣的特征。）
Orion	例句：Orion is easily recognizable in the night sky.（猎户座在夜空中很容易辨认。）
Orion	例句：The constellation Orion has several bright stars.（猎户座这个星座有几颗明亮的星星。）
Oxford	例句：He visited Oxford.（他参观了牛津。）
Oxford	例句：Oxford is a beautiful city.（牛津是一个美丽的城市。）
Oxford	例句：She is studying at Oxford.（她在牛津学习。）
Pakistan	例句：He visited Pakistan last year.（他去年去了巴基斯坦。）
Pakistan	例句：Pakistan has a beautiful landscape.（巴基斯坦有美丽的风景。）
Pakistan	例句：Pakistan is an important country in South Asia.（巴基斯坦是南亚的一个重要国家。）
Pennsylvania	例句：Pennsylvania has a rich history.（宾夕法尼亚州有丰富的历史。）
Pennsylvania	例句：Pennsylvania is known for its beautiful landscapes.（宾夕法尼亚州以其美丽的风景而闻名。）
Pennsylvania	例句：They are planning a trip to Pennsylvania.（他们正在计划去宾夕法尼亚州旅行。）
Peru	例句：I want to visit Peru someday.（我希望有一天去秘鲁旅游。）
Peru	例句：Peru is known for its ancient ruins.（秘鲁以其古老的遗迹而闻名。）
Peru	例句：The products from Peru are popular.（来自秘鲁的产品很受欢迎。）
Philadelphia	例句：Philadelphia is a historical city.（费城是一个历史悠久的城市。）
Philadelphia	例句：Philadelphia is known for its museums.（费城以其博物馆而闻名。）
Philadelphia	例句：They visited Philadelphia on their trip.（他们在旅行中参观了费城。）
Pittsburgh	例句：He lives in Pittsburgh.（他住在匹兹堡。）
Pittsburgh	例句：Pittsburgh has many attractions.（匹兹堡有很多景点。）
Pittsburgh	例句：Pittsburgh is known for its steel industry.（匹兹堡以其钢铁工业而闻名。）
Portugal	例句：Portugal is known for its beautiful beaches.（葡萄牙以其美丽的海滩而闻名。）
Portugal	例句：The history of Portugal is fascinating.（葡萄牙的历史很迷人。）
Portugal	例句：They went on a trip to Portugal.（他们去葡萄牙旅行。）
Prometheus	例句：Prometheus is revered as a hero by many.（普罗米修斯被许多人尊为英雄。）
Prometheus	例句：Prometheus was punished for giving fire to humans.（普罗米修斯因给人类带来火种而受到惩罚。）
Prometheus	例句：The story of Prometheus is a symbol of courage and sacrifice.（普罗米修斯的故事是勇气和牺牲的象征。）
Richmond	例句：I visited Richmond last summer.（我去年夏天参观了里士满。）
Richmond	例句：Richmond has many historical sites.（里士满有许多历史遗迹。）
Richmond	例句：Richmond is a beautiful city.（里士满是一个美丽的城市。）
Roman	例句：Roman architecture is impressive.（古罗马建筑令人印象深刻。）
Roman	例句：The Roman Empire was powerful.（罗马帝国很强大。）
Roman	例句：Who were the Romans?（罗马人是谁？）
SMS	例句：He sent an SMS to his friend.（他给朋友发了一条短信。）
SMS	例句：She received an important SMS.（她收到了一条重要短信。）
SMS	例句：The company uses SMS for marketing.（这家公司用短信进行营销。）
Sabine	例句：She is called Sabine.（她叫萨宾。）
Sabine	例句：The Sabines were an ancient people.（萨宾人是一个古老的民族。）
Sabine	例句：They are researching Sabine culture.（他们正在研究萨宾文化。）
Santiago	例句：He traveled to Santiago for business.（他为了生意去了圣地亚哥。）
Santiago	例句：Santiago is the capital of Chile.（圣地亚哥是智利的首都。）
Santiago	例句：The architecture in Santiago is impressive.（圣地亚哥的建筑令人印象深刻。）
Seoul	例句：Seoul is a vibrant city.（首尔是一个充满活力的城市。）
Seoul	例句：Seoul is known for its delicious food.（首尔以其美味的食物而闻名。）
Seoul	例句：She visited Seoul last year.（她去年参观了首尔。）
September	例句：He was born in September.（他出生在九月。）
September	例句：School starts in September.（学校在九月开学。）
September	例句：September is a beautiful month.（九月是一个美丽的月份。）
Stockholm	例句：He visited Stockholm last year.（他去年去了斯德哥尔摩。）
Stockholm	例句：Stockholm is a beautiful city.（斯德哥尔摩是一个美丽的城市。）
Stockholm	例句：Stockholm is known for its architecture.（斯德哥尔摩以其建筑而闻名。）
Tennessee	例句：He lives in Tennessee.（他住在田纳西州。）
Tennessee	例句：She went on a road trip to Tennessee.（她去田纳西州进行了一次公路旅行。）
Tennessee	例句：Tennessee is known for its beautiful landscapes.（田纳西州以其美丽的风景而闻名。）
Thai	例句：I love Thai food, especially green curry.（我喜欢泰国菜，尤其是绿咖喱。）
Thai	例句：She is learning Thai to communicate better with the locals in Thailand.（她正在学习泰语以便更好地与泰国当地人交流。）
Thai	例句：The Thai people are known for their friendliness.（泰国人以友好著称。）
Thailand	例句：Many people travel to Thailand to enjoy the delicious Thai cuisine.（很多人去泰国品尝美味的泰国菜。）
Thailand	例句：She has always dreamed of visiting Thailand to experience its unique culture.（她一直梦想着去泰国体验其独特的文化。）
Thailand	例句：Thailand is a popular tourist destination known for its beautiful beaches.（泰国是一个以美丽海滩闻名的热门旅游目的地。）
Tokyo	例句：He visited Tokyo last year.（他去年参观了东京。）
Tokyo	例句：Tokyo is a modern and vibrant city.（东京是一个现代化且充满活力的城市。）
Tokyo	例句：Tokyo is known for its technology and fashion.（东京以其科技和时尚而闻名。）
Toronto	例句：I visited Toronto last year.（我去年参观了多伦多。）
Toronto	例句：The architecture of Toronto is impressive.（多伦多的建筑令人印象深刻。）
Toronto	例句：Toronto is a vibrant city.（多伦多是一个充满活力的城市。）
USA	例句：She is from the USA.（她来自美国。）
USA	例句：The USA has many famous landmarks.（美国有很多著名的地标。）
USA	例句：The sports culture in the USA is very vibrant.（美国的体育文化非常活跃。）
Ukraine	例句：She is interested in the culture of Ukraine.（她对乌克兰的文化感兴趣。）
Ukraine	例句：The conflict in Ukraine has drawn international attention.（乌克兰的冲突引起了国际关注。）
Ukraine	例句：Ukraine is rich in agricultural resources.（乌克兰有丰富的农业资源。）
Utah	例句：He lives in Utah.（他住在犹他州。）
Utah	例句：They went on a trip to Utah.（他们去犹他州旅行。）
Utah	例句：Utah is known for its beautiful landscapes.（犹他州以其美丽的风景而闻名。）
Venezuela	例句：He traveled to Venezuela last year.（他去年去了委内瑞拉。）
Venezuela	例句：Venezuela has rich natural resources.（委内瑞拉有丰富的自然资源。）
Venezuela	例句：Venezuela is a beautiful country.（委内瑞拉是一个美丽的国家。）
Venus	例句：The surface of Venus is hot and rocky.（金星的表面炎热且多岩石。）
Venus	例句：Venus is the second planet from the sun.（金星是离太阳第二近的行星。）
Venus	例句：We have learned a lot about Venus.（我们对金星了解了很多。）
Vermont	例句：Vermont has many charming small towns.（佛蒙特州有许多迷人的小镇。）
Vermont	例句：Vermont is known for its beautiful fall foliage.（佛蒙特州以其美丽的秋叶而闻名。）
Vermont	例句：We took a road trip through Vermont.（我们在佛蒙特州进行了一次公路旅行。）
Vietnam	例句：He traveled to Vietnam last year.（他去年去了越南。）
Vietnam	例句：Vietnam has a rich culture and history.（越南有丰富的文化和历史。）
Vietnam	例句：Vietnam is a beautiful country.（越南是一个美丽的国家。）
Wales	例句：He visited Wales last summer.（他去年夏天去了威尔士。）
Wales	例句：The culture of Wales is rich and diverse.（威尔士的文化丰富多样。）
Wales	例句：Wales is a beautiful country.（威尔士是一个美丽的国家。）
Wellington	例句：He is named Wellington.（他叫惠灵顿。）
Wellington	例句：I visited Wellington last year.（我去年去了惠灵顿。）
Wellington	例句：Wellington is the capital city of New Zealand.（惠灵顿是新西兰的首都。）
Wisconsin	例句：He lives in Wisconsin.（他住在威斯康星州。）
Wisconsin	例句：Wisconsin has a rich history.（威斯康星州有丰富的历史。）
Wisconsin	例句：Wisconsin is known for its beautiful landscapes.（威斯康星州以其美丽的风景而闻名。）
Wyoming	例句：The wildlife in Wyoming is diverse.（怀俄明州的野生动物种类繁多。）
Wyoming	例句：We went on a road trip through Wyoming.（我们在怀俄明州进行了一次公路旅行。）
Wyoming	例句：Wyoming is known for its beautiful landscapes.（怀俄明州以其美丽的风景而闻名。）
Zeus	例句：The story of Zeus and his adventures is fascinating.（宙斯和他的冒险故事很迷人。）
Zeus	例句：Zeus ruled over the other gods and goddesses.（宙斯统治着其他的神和女神。）
Zeus	例句：Zeus was the most powerful god in Greek mythology.（宙斯是希腊神话中最强大的神。）
absurd	例句：His idea was absurd.（他的想法很荒谬。）
absurd	例句：It's absurd to think that way.（那样想是不合理的。）
absurd	例句：The situation is absurd.（这种情况很荒谬。）
alias	例句：He goes by the alias "The Shadow".（他的别名是 “影子”。）
alias	例句：The book was written by John Smith alias Mark Johnson.（这本书是约翰?史密斯，又名马克?约翰逊写的。）
alias	例句：The city is known as Paris alias the City of Lights.（这个城市以巴黎为名，亦称为 “光明之城”。）
also	例句：He likes music. Also, he plays the guitar.（他喜欢音乐。并且，他还弹吉他。）
also	例句：She is smart. Also, she is hardworking.（她很聪明。她也很努力。）
also	例句：The book is interesting. Also, it is educational.（这本书很有趣。同样，它有教育意义。）
an	例句：He is an artist.（他是一个艺术家。）
an	例句：She has an idea.（她有一个主意。）
an	例句：There is an apple on the table.（桌子上有一个苹果。）
anonym	例句：Anonyms often post comments online.（匿名者经常在网上发表评论。）
anonym	例句：The identity of the anonym remains unknown.（这个匿名者的身份仍然未知。）
anonym	例句：The letter was signed by an anonym.（这封信是由一个匿名者签署的。）
apropos	例句：Apropos of our discussion yesterday, I have some new ideas.（关于我们昨天的讨论，我有一些新的想法。）
apropos	例句：He spoke apropos of the situation.（他恰当地谈到了这种情况。）
apropos	例句：His comment was apropos.（他的评论很恰当。）
arm	例句：He held the book in his arm.（他把书夹在胳膊下。）
arm	例句：The country is increasing its military arms.（这个国家正在增加其军火。）
arm	例句：They armed themselves for the battle.（他们为战斗武装自己。）
arrogant	例句：Arrogant people are difficult to get along with.（傲慢的人很难相处。）
arrogant	例句：He is arrogant and thinks he is always right.（他很傲慢，认为自己总是对的。）
arrogant	例句：Her arrogant attitude annoys others.（她傲慢的态度惹恼了别人。）
bald	例句：He is completely bald.（他完全秃头了。）
bald	例句：Her hair started to bald.（她的头发开始变秃了。）
bald	例句：The mountain is bald.（这座山光秃秃的。）
bang	例句：He banged on the door.（他猛击门。）
bang	例句：The hammer banged against the metal.（锤子猛击金属。）
bang	例句：There was a loud bang.（有一声巨响。）
bitten	例句：He has been bitten by a mosquito.（他被蚊子咬了。）
bitten	例句：She was bitten by the dog.（她被狗咬了。）
bitten	例句：The apple was bitten into.（苹果被咬了一口。）
