Columbus	[kəˈlʌmbəs]	[kəˈlʌmbəs]	(n.) 哥伦布（意大利航海家）
Connecticut	[kəˈnetɪkət]	[kəˈnetɪkət]	(n.) 康涅狄格州（美国州名）
DNA	[ˌdiː en ˈeɪ]	[ˌdiː en ˈeɪ]	(n.) 脱氧核糖核酸（deoxyribonucleic acid的缩写）
Denver	[ˈdenvə(r)]	[ˈdenvər]	(n.) 丹佛（美国城市）
Dora	[ˈdɔːrə]	[ˈdɔːrə]	(n.) 多拉（女子名）
Dubai	[ˈdjuːbaɪ]	[duːˈbaɪ]	(n.) 迪拜（阿联酋城市）
England	[ˈɪŋɡlənd]	[ˈɪŋɡlənd]	(n.) 英格兰；英国
Europa	[jʊːˈrəʊpə]	[jʊˈrəʊpə]	欧罗巴（木星的卫星之一）；（希腊神话中的腓尼基公主）欧罗巴
Frankfurt	[ˈfrɑŋkfɜːt]	[ˈfrænkfət]	法兰克福（德国城市）
Freud	[frɔɪd]	[frɔɪd]	(n.) 弗洛伊德（奥地利精神病学家，精神分析学派创始人）
Haiti	[ˈheɪti]	[ˈheɪti]	(n.) 海地（国家名）
Hamburg	[ˈhæmˌbəɡ]	[ˈhæmˌbərɡ]	(n.) 汉堡（德国城市）
Holland	[ˈhɒlənd]	[ˈhɑːlənd]	(n.) 荷兰（非正式说法）
Hummer	[ˈhʌmə(r)]	[ˈhʌmər]	(n.) 悍马（汽车品牌）
Illinois	[ˌɪləˈnɔɪ]	[ˌɪləˈnɔɪ]	(n.) 伊利诺伊州（美国州名）
Inquisition	[ˌɪnkwɪˈzɪʃən]	[ˌɪnkwɪˈzɪʃən]	(n.) （天主教的）宗教裁判所；调查；审讯
Internet	[ˈɪntənet]	[ˈɪntərnet]	(n.) 互联网；因特网
Iowa	[ˈaɪəwə]	[ˈaɪəwə]	(n.) 艾奥瓦州（美国州名）
Iran	[ɪˈræn]	[ɪˈræn]	(n.) 伊朗（国家）
Istanbul	[ˌɪstænˈbuːl]	[ˌɪstænˈbuːl]	(n.) 伊斯坦布尔（土耳其城市）
Japan	[dʒəˈpæn]	[dʒəˈpæn]	(n.) 日本（亚洲国家）
Jupiter	[ˈdʒuːpɪtə(r)]	[ˈdʒuːpɪtər]	(n.) 木星；朱庇特（罗马神话中的众神之王）
Kaiser	[ˈkaɪzə(r)]	[ˈkaɪzər]	(n.) 皇帝（尤指德国皇帝或奥匈帝国皇帝）
Keller	[ˈkelə(r)]	[ˈkelər]	(n.) 凯勒（姓氏；女子名，如海伦·凯勒 Helen Keller）
Kentucky	[kenˈtʌki]	[kənˈtʌki]	(n.) 肯塔基（美国州名）
Koran	[kəˈrɑːn]	[kəˈrɑːn]	(n.) 《古兰经》（伊斯兰教唯一的根本经典）
Krypton	[ˈkrɪptɒn]	[ˈkrɪptɑːn]	(n.) 氪（化学元素，符号 Kr）
Londoner	[ˈlʌndənə(r)]	[ˈlʌndənər]	(n.) 伦敦人
Louisiana	[luˌiːziˈænə]	[luˌiːziˈænə]	(n.) 路易斯安那州（美国州名）
Lyon	[ljʊn]	[ljʊn]	(n.) 里昂（法国城市）
Madrid	[məˈdrɪd]	[məˈdrɪd]	(n.) 马德里（西班牙首都）
Maine	[meɪn]	[meɪn]	(n.) 缅因州（美国州名）
Manchester	[ˈmæntʃestə(r)]	[ˈmæntʃestər]	(n.) 曼彻斯特（英国城市）
Mars	[mɑːz]	[mɑːrz]	(n.) 火星；战神玛尔斯（罗马神话）
Marseille	[maːˈseɪl]	[maˈseɪl]	(n.) 马赛（法国港口城市）
Maryland	[ˈmeərilənd]	[ˈmerilənd]	(n.) 马里兰州（美国一州名）
Massachusetts	[ˌmæsəˈtʃuːsɪts]	[ˌmæsəˈtʃuːsɪts]	(n.) 马萨诸塞州（美国一州名）
Melbourne	[ˈmelbən]	[ˈmelbərn]	(n.) 墨尔本（澳大利亚城市）
Memphis	[ˈmemfɪs]	[ˈmemfɪs]	(n.) 孟菲斯（美国田纳西州城市）；孟斐斯（古埃及城市）
Mercedes	[ˈməseɪdiːz]	[mərˈseɪdiːz]	(n.) 梅赛德斯（汽车品牌）
Michigan	[ˈmɪʃəɡən]	[ˈmɪʃəɡən]	(n.) 密歇根州（美国州名）
Minnesota	[ˌmɪnɪˈsəʊtə]	[ˌmɪnɪˈsəʊtə]	(n.) 明尼苏达州（美国州名）
Mississippi	[ˌmɪsɪˈsɪpi]	[ˌmɪsɪˈsɪpi]	(n.) 密西西比州（美国州名）；密西西比河
Missouri	[mɪˈzʊəri]	[mɪˈzʊri]	(n.) 密苏里州（美国州名）
Montana	[mɒnˈtænə]	[mɑːnˈtænə]	(n.) 蒙大拿州（美国州名）
Moses	[ˈməʊzɪz]	[ˈməʊzɪz]	(n.) 摩西（《圣经》中率领希伯来人出埃及的领袖）
Moslem	[ˈmɒzləm]	[ˈmɑːzləm]	(n.) 穆斯林；伊斯兰教徒(adj.) 穆斯林的；伊斯兰教的
Murray	[ˈmʌri]	[ˈməri]	(n.) 默里（姓氏）
Nazi	[ˈnɑːtsi]	[ˈnɑːtsi]	(n.) 纳粹党人(adj.) 纳粹党的；纳粹主义的
Nevada	[nəˈvɑːdə]	[nəˈvædə]	(n.) 内华达州（美国州名）
November	[nəʊˈvembə(r)]	[nəʊˈvembər]	(n.) 十一月
Oakland	[ˈəʊklənd]	[ˈəʊklənd]	(n.) 奥克兰（美国加利福尼亚州港市）
Odysseus	[əˈdɪsjuːs]	[əʊˈdɪsˌjuːs]	奥德修斯（希腊神话人物）
Ohio	[əʊˈhaɪəʊ]	[əʊˈhaɪəʊ]	(n.) 俄亥俄（美国州名）
Oklahoma	[ˌəʊkləˈhəʊmə]	[ˌəʊkləˈhəʊmə]	(n.) 俄克拉荷马（美国州名）
Oregon	[ˈɒrəɡən]	[ˈɔːrəɡən]	(n.) 俄勒冈州（美国州名）
Orion	[əˈraɪən]	[əˈraɪən]	(n.) 猎户座（天文学术语）
Oxford	[ˈɒksfəd]	[ˈɑːksfərd]	(n.) 牛津（英国城市）；牛津大学
Pakistan	[ˌpɑːkɪˈstɑːn]	[ˈpækɪstæn]	(n.) 巴基斯坦
Panama	[ˈpænəmɑː]	[ˈpænəmɑː]	(n.) 巴拿马
Pennsylvania	[ˌpens(ə)lˈveɪniə]	[ˌpens(ə)lˈveɪniə]	(n.) 宾夕法尼亚州（美国州名）
Peru	[pəˈruː]	[pəˈruː]	(n.) 秘鲁（南美洲国家）
Philadelphia	[ˌfɪləˈdelfiə]	[ˌfɪləˈdelfiə]	(n.) 费城（美国宾夕法尼亚州东南部港市）
Pittsburgh	[ˈpɪtsbɜːɡ]	[ˈpɪtsbɜːrɡ]	(n.) 匹兹堡（美国城市）
Portugal	[ˈpɔːtʃʊɡl]	[ˈpɔːrtʃʊɡl]	(n.) 葡萄牙（欧洲西南部国家）
Prometheus	[prəˈmɪθjuːs]	[prəˈmɪθɪəs]	(n.) 普罗米修斯（希腊神话中盗取天火给人类的神）
Richmond	[ˈrɪtʃmənd]	[ˈrɪtʃmənd]	(n.) 里士满（美国城市；英国城市）
Roman	[ˈrəʊmən]	[ˈrəʊmən]	(adj.) 罗马的；罗马人的；罗马帝国的；罗马天主教的(n.) 罗马人；罗马天主教徒
SMS	[ˌes em ˈes]	[ˌes em ˈes]	短信服务（Short Message Service的缩写）；短信
Sabine	[ˈseˌbaɪn]	[ˈseˌbaɪn]	(n.) 萨宾人（意大利古民族）；萨宾语(adj.) 萨宾人的；萨宾语的
Santiago	[sæntɪˈɑːɡəʊ]	[sæntɪˈɑːɡəʊ]	(地名) 圣地亚哥
Seoul	[səʊl]	[səʊl]	(n.) 首尔（韩国首都）
September	[sepˈtembə(r)]	[sepˈtembər]	(n.) 九月
Stockholm	[ˈstɒkhəʊm]	[ˈstɑːkˌhəʊlm]	(n.) 斯德哥尔摩（瑞典首都）
Tennessee	[ˌtenəˈsiː]	[ˌtenəˈsiː]	(n.) 田纳西州（美国州名）
Thai	[taɪ]	[taɪ]	(n.) 泰国人；泰语；(adj.) 泰国的；泰语的；泰国人的
Thailand	[ˈtaɪlænd]	[ˈtaɪlænd]	(n.) 泰国
Tokyo	[ˈtəʊkiəʊ]	[ˈtəʊkiəʊ]	(n.) 东京（日本首都）
Toronto	[təˈrɒntəʊ]	[təˈrɑːntəʊ]	(n.) 多伦多（加拿大城市）
USA	[ˌjuː es ˈeɪ]	[ˌjuː es ˈeɪ]	(abbr.) 美国（United States of America的缩写）
Ukraine	[juːˈkreɪn]	[juːˈkreɪn]	(n.) 乌克兰（欧洲国家）
Utah	[ˈjuːtɑː]	[ˈjuːtɔː]	(n.) 犹他州（美国州名）
Venezuela	[ˌvenəˈzweɪlə]	[ˌvenəˈzweɪlə]	(n.) 委内瑞拉（南美洲国家）
Venus	[ˈviːnəs]	[ˈviːnəs]	(n.) 金星；维纳斯（罗马神话中的爱与美之神）
Vermont	[vəˈmɒnt]	[vərˈmɑːnt]	(n.) 佛蒙特州（美国州名）
Vietnam	[ˌvjətˈnæm]	[ˌviːetˈnɑːm]	(n.) 越南
Wales	[weɪlz]	[weɪlz]	(n.) 威尔士（英国的一部分）
Wellington	[ˈwelɪŋtən]	[ˈwelɪŋtən]	(n.) 惠灵顿（新西兰首都；也可指人名）
Wisconsin	[wɪsˈkɒnsɪn]	[wɪsˈkɑːnsɪn]	(n.) 威斯康星州（美国州名）
Wyoming	[waɪˈəʊmɪŋ]	[waɪˈəʊmɪŋ]	(n.) 怀俄明州（美国州名）
Zeus	[zjuːs]	[zuːs]	(n.) 宙斯（希腊神话中的主神）
absurd	[əbˈsɜːd]	[əbˈsɜːrd]	(adj.) 荒谬的；可笑的；悖理的
alias	[ˈeɪliəs]	[ˈeɪliəs]	(n.) 化名；别名(adv.) 又名；亦称
also	[ˈɔːlsəʊ]	[ˈɔːlsəʊ]	(adv.) 也；同样；而且(conj.) 此外；又
am	[əm; æm]	[əm; æm]	(v.) be 动词的第一人称单数现在时形式“是”，用于一般现在时第一人称单数主语后
an	[æn]	[æn]	(art.) （用于元音音素前）一（个）；每一（个）；任一（个）
anonym	[ˈænənɪm]	[ˈænəˌnɪm]	(n.) 匿名者；化名
apropos	[ˌæprəˈpəʊ]	[ˌæprəˈpəʊ]	(prep.) 关于；至于(adj.) 恰当的；合适的(adv.) 恰好地；适当地
arm	[ɑːm]	[ɑːrm]	(n.) 手臂；上肢；扶手；袖子；（椅子的）扶手；（复数）武器；军备(v.) 武装；装备；准备（斗争等）；配备
arrogant	[ˈærəɡənt]	[ˈærəɡənt]	(adj.) 傲慢的；自大的
bald	[bɔːld]	[bɔːld]	(adj.) 光秃的；秃头的；单调的；无装饰的；坦率的
bang	[bæŋ]	[bæŋ]	(v.) 猛击；砰地关上；发出巨响；（砰砰地）猛敲；（使）碰撞(n.) 猛击；突然的巨响；刘海
bei	[beɪ]	[beɪ]	(n.) （汉语）呗（语气助词）；（汉语拼音）bei
bitten	[ˈbɪt(ə)n]	[ˈbɪt(ə)n]	(v.) bite的过去分词，咬；咬伤；叮咬；刺痛；（鱼）咬饵；使烦恼
bitter	[ˈbɪtə(r)]	[ˈbɪtər]	(adj.) 苦的；痛苦的；辛酸的；严寒的；怀恨的；（声音等）刺耳的 (n.) 苦啤酒
blank	[blæŋk]	[blæŋk]	(adj.) 空白的；茫然的；无表情的；完全的；未录音的；未填写的 (n.) 空白处；空格；空白表格；坯料 (v.) 使模糊；使无效；取消
blind	[blaɪnd]	[blaɪnd]	(adj.) 失明的；盲目的；视而不见的；未察觉的；无理性的 (v.) 使失明；使失去理智；蒙蔽 (n.) 百叶窗；窗帘；（打猎时的）隐蔽处
blond	[blɒnd]	[blɑːnd]	(n.) 白肤金发碧眼的男人；（泛指）金发人 (adj.) 金色的；亚麻色的；白皙的；白肤金发碧眼的
brave	[breɪv]	[breɪv]	(adj.) 勇敢的；无畏的；华丽的；炫耀的(v.) 勇敢面对；冒（风险等）
bravo	[ˌbrɑːˈvəʊ]	[ˌbrɑːˈvəʊ]	(int.) 好哇；妙极了(n.) 喝彩声；叫好声
brutal	[ˈbruːt(ə)l]	[ˈbruːt(ə)l]	(adj.) 残忍的；野蛮的；粗暴的；严酷的；毫不掩饰的
cool	[kuːl]	[kuːl]	(adj.) 凉爽的；凉快的；冷静的；冷漠的；酷的；绝妙的 (v.) （使）冷却；（使）变凉；冷静下来；平息 (n.) 凉爽；凉爽的空气
dick	[dɪk]	[dɪk]	(n.) 阴茎；侦探；（美俚）家伙
die	[daɪ]	[daɪ]	(v.) 死；死亡；凋谢；消亡；灭亡；消失；停止运行；熄灭；（因极度痛苦、厌烦等）渴望；切望；（植物）枯萎；（机器）停止运转；（火）熄灭；（声音等）变弱；消失；（岁月等）消逝；（因羞愧等）感觉自己要死了；（用于强调对某人或某物的喜爱）极想；渴望(n.) 模具；冲模；压模
diverse	[daɪˈvɜːs]	[daɪˈvɜːrs]	(adj.) 不同的；多种多样的；形形色色的
eh	[eɪ]	[eɪ]	(int.) 呃；嗯（表示疑问、犹豫等）
elegant	[ˈelɪɡənt]	[ˈelɪɡənt]	(adj.) 优雅的；高雅的；优美的；精致的；讲究的
elf	[elf]	[elf]	(n.) 小精灵；小妖精；（神话中的）矮人
emotional	[ɪˈməʊʃən(ə)l]	[ɪˈməʊʃən(ə)l]	(adj.) 情感的；情绪的；易激动的；感动人的
extra	[ˈekstrə]	[ˈekstrə]	(adj.) 额外的；附加的；多余的(adv.) 额外；另外；特别地(n.) 额外的事物；额外人员；（电影中的）临时演员；号外；上等产品（常复数）(v.) 额外收费；索要额外费用
fair	[feə(r)]	[fer]	(adj.) 公平的；公正的；合理的；晴朗的；白皙的；美丽的；相当大的；尚可的(adv.) 公平地；直接地；清楚地(n.) 集市；展览会；商品交易会
fallen	[ˈfɔːlən]	[ˈfɔːlən]	(adj.) 倒下的；落下的；陷落的；堕落的；（女子）失身的(v.) fall的过去分词
falls	[fɔːlz]	[fɔːlz]	(n.) fall的复数形式，瀑布；秋天（尤其用于美式英语）(v.) fall的第三人称单数形式，落下；跌倒；下降等
fast	[fɑːst]	[fæst]	(adj.) 快的；迅速的；紧的；牢固的；放荡的(adv.) 迅速地；紧紧地；彻底地；快(v.) 禁食；斋戒(n.) 禁食期；斋戒期
fern	[fɜːn]	[fɜːrn]	(n.) 蕨类植物
fest	[fest]	[fest]	(n.) 节日；庆祝；祭祀；欢宴(v.) 过节；举行宗教仪式；设宴招待
fit	[fɪt]	[fɪt]	(v.) 适合；合身；（使）适应；安装；（衣服等）合……的身；与……相称；（使）胜任；（使）合格(adj.) 健康的；健壮的；适合的；恰当的；胜任的(n.) 合身；适合；匹配；（病的）发作；痉挛；昏厥
fix	[fɪks]	[fɪks]	(v.) 固定；安装；修理；确定；决定；注视；凝视；牢记；准备（食物、饮料等）；安排；组织；治愈（病人）(n.) 困境；窘境；（船只、飞机等的）方位；定位
fort	[fɔːt]	[fɔːrt]	(n.) 堡垒；要塞；城堡(v.) 设要塞保卫；为…设堡垒
gar	[ɡɑːi]	[ɡɑːr]	(n.) 雀鳝（一种大型淡水鱼） 
genial	[ˈdʒiːniəl]	[ˈdʒiːniəl]	(adj.) 亲切的；和蔼的；宜人的；温暖的
global	[ˈɡləʊb(ə)l]	[ˈɡləʊb(ə)l]	(adj.) 全球的；总体的；球形的
gratis	[ˈɡrætɪs]	[ˈɡrætɪs]	(adj.) 免费的；无偿的(adv.) 免费地；无偿地
gut	[ɡʌt]	[ɡʌt]	(n.) 内脏；肠子；（尤指动物的）消化道；勇气；胆量；决心；核心部分；要点(v.) 取出…的内脏；毁坏（建筑物等）的内部；对…的感受很深(adj.) 本能的；直觉的
hallo	[həˈləʊ]	[həˈləʊ]	(int.) 喂（表示问候、引起注意等）
halt	[hɔːlt]	[hɔːlt]	(v.) （使）停止；（使）立定；（使）踌躇不前(n.) 停止；立定；休息；小火车站
hell	[hel]	[hel]	(n.) 地狱；苦难的经历；该死（表示愤怒、厌恶或不耐烦等）(int.) 该死；见鬼（用于咒骂或表示惊讶、沮丧等）
her	[hɜː(r)]	[hɜːr]	(pron.) 她（宾格）；她的；(n.) 女性；雌性；(adj.) 她的
herb	[hɜːb]	[ɜːrb]	(n.) 药草；香草；草本植物
herein	[ˌhɪərˈɪn]	[ˌhɪrˈɪn]	(adv.) 在其中；于此；在此
hip	[hɪp]	[hɪp]	(n.) 臀部；髋部；屋脊 (adj.) 时髦的；赶潮流的
hold	[həʊld]	[həʊld]	(v.) 拿着；握住；持有；容纳；举行；认为；保持；支撑(n.) 抓；握；支撑点
illegal	[ɪˈliːɡl]	[ɪˈliːɡl]	(adj.) 非法的；违法的；违规的
in	[ɪn]	[ɪn]	（单独使用时，需结合上下文确定含义，通常为介词，有“在……里面；在……期间”等多种含义）
intelligent	[ɪnˈtelɪdʒənt]	[ɪnˈtelɪdʒənt]	(adj.) 聪明的；智能的；有智力的；明智的
international	[ˌɪntəˈnæʃnəl]	[ˌɪntərˈnæʃnəl]	(adj.) 国际的；国际上的(n.) 国际比赛；国际比赛选手
interne	[ˈɪnˌtɜːn]	[ˈɪnˌtən]	(n.) 实习医生
laden	[ˈleɪd(ə)n]	[ˈleɪd(ə)n]	(adj.) 满载的；充满的(v.) lade的过去分词，装载；使充满
leer	[lɪə(r)]	[lɪr]	(v.) 色迷迷地看；斜睨(n.) 色迷迷的目光；斜睨
legal	[ˈliːɡl]	[ˈliːɡl]	(adj.) 法律的；合法的；法定的；法律允许的(n.) 法定权利；依法必须登报的声明
linker	[ˈlɪŋkə(r)]	[ˈlɪŋkər]	(n.) 连接物；联系者；（计算机编程中的）链接器。
links	[lɪŋks]	[lɪŋks]	(n.) link的复数形式，可表示联系；纽带；关系；（高尔夫球场的）林克斯球场；（复数形式常指）短裤。
locker	[ˈlɒkə(r)]	[ˈlɑːkər]	(n.) 储物柜；寄物柜；冷藏室
man	[mæn]	[mæn]	(n.) 成年男子；男人；人类；（特定历史时期的）人；（不论性别的）人(vt.) 操纵；给……配置人员；使增强勇气
maximal	[ˈmæksɪm(ə)l]	[ˈmæksɪm(ə)l]	(adj.) 最大的；最高的；最大限度的
mitten	[ˈmɪt(ə)n]	[ˈmɪt(ə)n]	(n.) 连指手套（拇指分开，其他四指连在一起）
mobile	[ˈməʊbaɪl]	[ˈməʊb(ə)l]	(adj.) 可移动的；活动的；流动的；便携式的；易变的(n.) 移动电话；活动物体
modern	[ˈmɒd(ə)n]	[ˈmɑːdərn]	(adj.) 现代的；当代的；近代的；新式的；现代化的(n.) 现代人；现代主义者
nah	[næ]	[næ]	(adv.) 不；不是（非正式，等于no）
negative	[ˈneɡətɪv]	[ˈneɡətɪv]	(adj.) 消极的；负面的；否定的；负的；阴性的 (n.) 底片；负数；否定词 (v.) 否定；拒绝；使无效
neutral	[ˈnjuːtrəl]	[ˈnuːtrəl]	(adj.) 中立的；中性的；中立国的；不带电的 (n.) 中立者；中立国；空挡
nix	[nɪks]	[nɪks]	(v.) 禁止；拒绝；否决 (n.) 禁止；拒绝；否决；无；零
normal	[ˈnɔːm(ə)l]	[ˈnɔːrm(ə)l]	(adj.) 正常的；正规的；标准的；师范的 (n.) 正常状态；标准；常态
null	[nʌl]	[nʌl]	(adj.) 无效的；无价值的；空的；零值的 (n.) 零；空值；无足轻重的人或物 (v.) 使无效；取消
nun	[nʌn]	[nʌn]	(n.) 修女；尼姑
offensive	[əˈfensɪv]	[əˈfensɪv]	(adj.) 冒犯的；令人不快的；进攻性的 (n.) 进攻；攻势
offline	[ˌɒfˈlaɪn]	[ˌɔːfˈlaɪn]	(adj.) 离线的；脱机的 (adv.) 离线地；脱机地
oft	[ɒft]	[ɔːft]	(adv.) 常常；时常（较古用法）
okay	[əʊˈkeɪ]	[əʊˈkeɪ]	(adj./adv.) 好的；可以 (n.) 同意；批准 (v.) 同意；批准
online	[ˌɒnˈlaɪn]	[ˌɑːnˈlaɪn]	(adj.) 在线的；联网的(adv.) 在线地；联网地
paranoid	[ˈpærənɔɪd]	[ˈpærənɔɪd]	(adj.) 偏执狂的；多疑的；妄想狂的(n.) 偏执狂患者；妄想狂患者
pardon	[ˈpɑːd(ə)n]	[ˈpɑːrd(ə)n]	(n.) 原谅；赦免；宽恕(v.) 原谅；赦免；宽恕
per	[pə(r)]	[pər]	(prep.) 每；每一；经；由；按照
piano	[piˈænəʊ]	[piˈænəʊ]	(n.) 钢琴(adj.) 轻柔的；轻声的；弱音的(adv.) 轻柔地；轻声地；弱音地
pink	[pɪŋk]	[pɪŋk]	(n.) 粉红色；粉红色衣服；石竹花；尖尾帆船 (adj.) 粉红色的；与同性恋有关的；政治观点偏左的 (v.) （使）变成粉红色；（用胭脂等）擦红
plus	[plʌs]	[plʌs]	(prep.) 加；加上(adj.) 正的；表示加的；有利的(n.) 加号；优势；长处
positive	[ˈpɒzətɪv]	[ˈpɑːzətɪv]	(adj.) 积极的；确定的，肯定的；实际的，真实的；正数的；阳性的(n.) 正数；[摄] 正片
prima	[ˈpriːmə]	[ˈpriːmə]	(n.) 第一；首先；杰出的人
pro	[prəʊ]	[prəʊ]	(n.) 赞成者；赞成票(adj.) 赞成的；正面的；积极的(prep.) 赞成；支持
quasi	[ˈkweɪzaɪ]	[ˈkweɪzaɪ]	(adj.) 类似的；准的；半的
ran	[ræn]	[ræn]	(v. run的过去式) 跑；奔跑；行驶；运转；经营；管理
raven	[ˈreɪv(ə)n]	[ˈreɪv(ə)n]	(n.) 渡鸦；大乌鸦 (adj.) 乌黑的 (v.) 掠夺；狼吞虎咽
real	[ˈriːəl]	[ˈriːəl]	(adj.) 真实的；实际存在的；真正的；确实的；真的；正宗的；非人造的 (adv.) 非常；很 (n.) 现实；实在
rein	[reɪn]	[reɪn]	(n.) 缰绳；控制手段；统治；支配(v.) 控制；驾驭；勒住（马）；严格控制
rot	[rɒt]	[rɑːt]	(v.) （使）腐烂；（使）腐朽；（使）变质；（使）腐败；（使）堕落(n.) 腐烂；腐朽；腐败；堕落；胡说八道
rum	[rʌm]	[rʌm]	(n.) 朗姆酒；（美俚）酒
sentimental	[ˌsentɪˈment(ə)l]	[ˌsentɪˈment(ə)l]	(adj.) 多愁善感的；感情用事的；感伤的；充满柔情的
sexy	[ˈseksi]	[ˈseksi]	(adj.) 性感的；迷人的；色情的
so	[səʊ]	[səʊ]	(adv.) 如此；这么；非常；也；同样(conj.) 所以；因此；以便(adj.) 这样的；真的；不错的
stark	[stɑːk]	[stɑːrk]	(adj.) 荒凉的；光秃秃的；刻板的；十足的；明显的；严酷的(adv.) 完全；十足
still	[stɪl]	[stɪl]	(adj.) 静止的；不动的；安静的；平静的；（饮料）不含碳酸气的；（照片）静态的(n.) （电影的）剧照；（广播或电视节目的）静态画面；寂静；安静(adv.) 仍然；依旧；还是；更；尽管如此；不过
super	[ˈsuːpə(r)]	[ˈsuːpər]	(adj.) 特级的；极好的；超级的 (n.) 主管；特级品；特大号；临时雇员 (adv.) 特别；格外
toll	[təʊl]	[təʊl]	(n.) 通行费；（道路、桥梁等的）使用费；长途电话费；伤亡人数；代价；（事故、疾病等的）恶果(v.) 向…收取费用；鸣（钟）（尤指作为哀悼或宣告死亡）
tot	[tɒt]	[tɑːt]	(n.) 小孩；幼儿；（酒的）一杯(v.) 合计；总计
total	[ˈtəʊt(ə)l]	[ˈtəʊt(ə)l]	(adj.) 总的；全部的；完全的(n.) 总数；合计(v.) 总计；共计；把……加起来
tun	[tʌn]	[tʌn]	(n.) 大酒桶；发酵桶；（葡萄酒等的）容量单位(v.) 装入大桶；（使）成桶状
um	[ʌm]	[ʌm]	(int.) 嗯（表示迟疑等）
uncool	[ˌʌnˈkuːl]	[ˌʌnˈkuːl]	(adj.) 不酷的；不时髦的；令人不快的
unfair	[ˌʌnˈfeə(r)]	[ˌʌnˈfer]	(adj.) 不公平的；不公正的；违反规则的
verboten	[vɜːˈbəʊtən]	[vɜːrˈbəʊtən]	(adj.) 被禁止的；严禁的（源自德语，常用于英语非正式场合）
warm	[wɔːm]	[wɔːrm]	(adj.) 温暖的；暖和的；热情的；热心的；保暖的(v.) （使）变暖；（使）暖和起来；使感到温暖；（使）兴奋起来
was	[wɒz]	[wɑːz]	(v.) “be”的第一和第三人称单数过去式
wider	[waɪdə(r)]	[waɪdər]	(adj.) “wide”的比较级，更宽的；更广阔的；更广泛的；（眼睛等）睁得更大的
wiener	[ˈwiːnə(r)]	[ˈwiːnər]	(n.) 维也纳香肠；法兰克福香肠
wild	[waɪld]	[waɪld]	(adj.) 野生的；野蛮的；荒凉的；狂热的；疯狂的；未开发的；任性的(adv.) 极其；非常；野生地(n.) 荒野；未开发的地方
