기차	[kit͡ɕʰa̠]	[kit͡ɕʰa̠]	[[kit͡ɕʰa̠]] 火车 (旅行)
공항	[ko̞ŋɦa̠ŋ]	[ko̞ŋɦa̠ŋ]	[[ko̞ŋɦa̠ŋ]] 【2】银行 (旅行)
호텔	[ɸʷo̞tʰe̞ɭ]	[ɸʷo̞tʰe̞ɭ]	[[ɸʷo̞tʰe̞ɭ]] 酒店 (旅行)
화장실	[ɸwa̠d͡ʑa̠ŋɕʰiɭ]	[ɸwa̠d͡ʑa̠ŋɕʰiɭ]	[[ɸwa̠d͡ʑa̠ŋɕʰiɭ]] 浴室 (旅行)
실례합니다			麻烦 (表达)
얼마	[ʌ̹ɭma̠]	[ʌ̹ɭma̠]	[[ʌ̹ɭma̠]] 多少 (购物)
싸다	[s͈a̠da̠]	[s͈a̠da̠]	[[s͈a̠da̠]] 便宜 (购物)
비싸다	[pis͈a̠da̠]	[pis͈a̠da̠]	[[pis͈a̠da̠]] 昂贵 (购物)
모르겠어요			我不知道 (表达)
좋아요	[ˈt͡ɕo̞(ː)a̠jo]	[ˈt͡ɕo̞(ː)a̠jo]	[[ˈt͡ɕo̞(ː)a̠jo]] 我喜欢 (表达)
싫어요	[ɕʰiɾʌ̹jo]	[ɕʰiɾʌ̹jo]	[[ɕʰiɾʌ̹jo]] 我不喜欢 (表达)
주세요			请 (基础)
잠깐만요			等一下 (表达)
축하합니다			恭喜 (表达)
일	[i(ː)ɭ]	[i(ː)ɭ]	[[i(ː)ɭ]] 工作 (日常生活)
음악	[ɯma̠k̚]	[ɯma̠k̚]	[[ɯma̠k̚]] 音乐 (娱乐)
영화	[jʌ̹ŋβwa̠]	[jʌ̹ŋβwa̠]	[[jʌ̹ŋβwa̠]] 电影 (娱乐)
전화	[t͡ɕʌ̹nwa̠]	[t͡ɕʌ̹nwa̠]	[[t͡ɕʌ̹nwa̠]] 电话 (日常生活)
도와주세요			帮助 (基础)
남자친구	[na̠md͡ʑa̠t͡ɕʰinɡu]	[na̠md͡ʑa̠t͡ɕʰinɡu]	[[na̠md͡ʑa̠t͡ɕʰinɡu]] 男朋友 (关系)
여자친구	[jʌ̹d͡ʑa̠t͡ɕʰinɡu]	[jʌ̹d͡ʑa̠t͡ɕʰinɡu]	[[jʌ̹d͡ʑa̠t͡ɕʰinɡu]] 女朋友 (关系)
건배	[kʌ̹nbɛ]	[kʌ̹nbɛ]	[[kʌ̹nbɛ]] 干杯 (文化)
케이팝	[kʰe̞ipʰa̠p̚]	[kʰe̞ipʰa̠p̚]	[[kʰe̞ipʰa̠p̚]] 韩国流行音乐 (文化)
아이돌	[a̠ido̞ɭ]	[a̠ido̞ɭ]	[[a̠ido̞ɭ]] K-pop偶像 (文化)
팬덤	[pʰɛndʌ̹m]	[pʰɛndʌ̹m]	[[pʰɛndʌ̹m]] 粉丝圈 (文化)
태권도	[tʰɛk͈wʌ̹ndo̞]	[tʰɛk͈wʌ̹ndo̞]	[[tʰɛk͈wʌ̹ndo̞]] 跆拳道 (文化)
먹방	[mʌ̹k̚p͈a̠ŋ]	[mʌ̹k̚p͈a̠ŋ]	[[mʌ̹k̚p͈a̠ŋ]] 吃播 (文化)
피시방	[pʰiɕʰiba̠ŋ]	[pʰiɕʰiba̠ŋ]	[[pʰiɕʰiba̠ŋ]] 网咖 (文化)
케이뷰티			K-Beauty（韩国美妆） (文化)
웹툰	[we̞p̚tʰun]	[we̞p̚tʰun]	[[we̞p̚tʰun]] 网路漫画 (文化)
만화	[ˈma̠(ː)nβwa̠]	[ˈma̠(ː)nβwa̠]	[[ˈma̠(ː)nβwa̠]] 韩国漫画 (文化)
집	[t͡ɕip̚]	[t͡ɕip̚]	[[t͡ɕip̚]] 家 (日常生活)
일어나다	[iɾʌ̹na̠da̠]	[iɾʌ̹na̠da̠]	[[iɾʌ̹na̠da̠]] 起床 (日常生活)
아침밥	[a̠t͡ɕʰimba̠p̚]	[a̠t͡ɕʰimba̠p̚]	[[a̠t͡ɕʰimba̠p̚]] 早餐 (日常生活)
카페	[k͈a̠pʰe̞]	[k͈a̠pʰe̞]	[[k͈a̠pʰe̞]] 咖啡厅 (日常生活)
회의	[ˈɸwe̞(ː)ɰi]	[ˈɸwe̞(ː)ɰi]	[[ˈɸwe̞(ː)ɰi]] 会议 (日常生活)
점심시간	[ˈt͡ɕɘ(ː)mɕʰimɕʰiɡa̠n]	[ˈt͡ɕɘ(ː)mɕʰimɕʰiɡa̠n]	[[ˈt͡ɕɘ(ː)mɕʰimɕʰiɡa̠n]] 午休 (日常生活)
주말	[t͡ɕuma̠ɭ]	[t͡ɕuma̠ɭ]	[[t͡ɕuma̠ɭ]] 周末 (日常生活)
아파트	[a̠pʰa̠tʰɯ]	[a̠pʰa̠tʰɯ]	[[a̠pʰa̠tʰɯ]] 公寓 (日常生活)
빨래	[p͈a̠ɭɭɛ]	[p͈a̠ɭɭɛ]	[[p͈a̠ɭɭɛ]] 洗衣 (日常生活)
장보기			买菜 (日常生活)
운동	[ˈu(ː)ndo̞ŋ]	[ˈu(ː)ndo̞ŋ]	[[ˈu(ː)ndo̞ŋ]] 运动 (日常生活)
은행	[ɯnɦɛŋ]	[ɯnɦɛŋ]	[[ɯnɦɛŋ]] 银行 (日常生活)
배달	[ˈpɛ(ː)da̠ɭ]	[ˈpɛ(ː)da̠ɭ]	[[ˈpɛ(ː)da̠ɭ]] 外送 (日常生活)
인터넷	[intʰʌ̹ne̞t̚]	[intʰʌ̹ne̞t̚]	[[intʰʌ̹ne̞t̚]] 网路 (日常生活)
노래방	[no̞ɾɛba̠ŋ]	[no̞ɾɛba̠ŋ]	[[no̞ɾɛba̠ŋ]] KTV包厢 (日常生活)
결혼식	[kjʌ̹ɾβo̞nɕʰik̚]	[kjʌ̹ɾβo̞nɕʰik̚]	[[kjʌ̹ɾβo̞nɕʰik̚]] 婚礼 (日常生活)
휴일	[çuiɭ]	[çuiɭ]	[[çuiɭ]] 假日 (日常生活)
마트	[ma̠tʰɯ]	[ma̠tʰɯ]	[[ma̠tʰɯ]] 超市 (日常生活)
엘리베이터	[e̞ʎʎibe̞itʰʌ̹]	[e̞ʎʎibe̞itʰʌ̹]	[[e̞ʎʎibe̞itʰʌ̹]] 电梯 (日常生活)
이웃	[iut̚]	[iut̚]	[[iut̚]] 邻居 (日常生活)
아이들	[a̠idɯɭ]	[a̠idɯɭ]	[[a̠idɯɭ]] 孩子 (日常生活)
일정	[iʎt͡ɕ͈ʌ̹ŋ]	[iʎt͡ɕ͈ʌ̹ŋ]	[[iʎt͡ɕ͈ʌ̹ŋ]] 行程 (日常生活)
이발	[ˈi(ː)ba̠ɭ]	[ˈi(ː)ba̠ɭ]	[[ˈi(ː)ba̠ɭ]] 剪发 (日常生活)
낮잠	[na̠t̚t͡ɕ͈a̠m]	[na̠t̚t͡ɕ͈a̠m]	[[na̠t̚t͡ɕ͈a̠m]] 小睡 (日常生活)
집밥	[t͡ɕip̚p͈a̠p̚]	[t͡ɕip̚p͈a̠p̚]	[[t͡ɕip̚p͈a̠p̚]] 在家做饭 (日常生活)
스트레스	[sʰɯtʰɯɾe̞s͈ɯ]	[sʰɯtʰɯɾe̞s͈ɯ]	[[sʰɯtʰɯɾe̞s͈ɯ]] 压力 (日常生活)
공부	[ko̞ŋbu]	[ko̞ŋbu]	[[ko̞ŋbu]] 学习 (日常生活)
취미	[ˈt͡ɕʰɥi(ː)mi]	[ˈt͡ɕʰɥi(ː)mi]	[[ˈt͡ɕʰɥi(ː)mi]] 兴趣爱好 (日常生活)
도서관	[to̞sʰʌ̹ɡwa̠n]	[to̞sʰʌ̹ɡwa̠n]	[[to̞sʰʌ̹ɡwa̠n]] 图书馆 (日常生活)
우체국	[ut͡ɕʰe̞ɡuk̚]	[ut͡ɕʰe̞ɡuk̚]	[[ut͡ɕʰe̞ɡuk̚]] 邮局 (日常生活)
숙제	[sʰuk̚t͡ɕ͈e̞]	[sʰuk̚t͡ɕ͈e̞]	[[sʰuk̚t͡ɕ͈e̞]] 作业 (教育)
시험	[ɕʰiɦʌ̹m]	[ɕʰiɦʌ̹m]	[[ɕʰiɦʌ̹m]] 考试 (教育)
테스트	[tʰe̞sʰɯtʰɯ]	[tʰe̞sʰɯtʰɯ]	[[tʰe̞sʰɯtʰɯ]] 测验 (教育)
퀴즈	[kʰɥid͡ʑɯ]	[kʰɥid͡ʑɯ]	[[kʰɥid͡ʑɯ]] 测验 (教育)
성적	[sʰʌ̹ŋd͡ʑʌ̹k̚]	[sʰʌ̹ŋd͡ʑʌ̹k̚]	[[sʰʌ̹ŋd͡ʑʌ̹k̚]] 等级： (教育)
점수	[t͡ɕʌ̹ms͈u]	[t͡ɕʌ̹ms͈u]	[[t͡ɕʌ̹ms͈u]] 得分 (教育)
이해	[ˈi(ː)ɦɛ]	[ˈi(ː)ɦɛ]	[[ˈi(ː)ɦɛ]] 理解 (教育)
질문	[t͡ɕiɭmun]	[t͡ɕiɭmun]	[[t͡ɕiɭmun]] 问题 (教育)
답	[ta̠p̚]	[ta̠p̚]	[[ta̠p̚]] 答案 (教育)
수업	[sʰuʌ̹p̚]	[sʰuʌ̹p̚]	[[sʰuʌ̹p̚]] 纲 (教育)
레슨			课程 (教育)
과목	[kwa̠mo̞k̚]	[kwa̠mo̞k̚]	[[kwa̠mo̞k̚]] 主题 (教育)
수학	[ˈsʰu(ː)ɦa̠k̚]	[ˈsʰu(ː)ɦa̠k̚]	[[ˈsʰu(ː)ɦa̠k̚]] 数学 (教育)
과학	[kwa̠ɦa̠k̚]	[kwa̠ɦa̠k̚]	[[kwa̠ɦa̠k̚]] 科学 (教育)
영어	[jʌ̹ŋʌ̹]	[jʌ̹ŋʌ̹]	[[jʌ̹ŋʌ̹]] 中文 (教育)
역사	[jʌ̹ks͈a̠]	[jʌ̹ks͈a̠]	[[jʌ̹ks͈a̠]] 历史 (教育)
미술	[ˈmi(ː)sʰuɭ]	[ˈmi(ː)sʰuɭ]	[[ˈmi(ː)sʰuɭ]] 艺术 (教育)
체육	[t͡ɕʰe̞juk̚]	[t͡ɕʰe̞juk̚]	[[t͡ɕʰe̞juk̚]] 教育选修课 (教育)
교실	[ˈkjo(ː)ɕʰiɭ]	[ˈkjo(ː)ɕʰiɭ]	[[ˈkjo(ː)ɕʰiɭ]] 课桌式 (教育)
칠판	[t͡ɕʰiɭpʰa̠n]	[t͡ɕʰiɭpʰa̠n]	[[t͡ɕʰiɭpʰa̠n]] 黑板 (教育)
마커	[ma̠kʰʌ̹]	[ma̠kʰʌ̹]	[[ma̠kʰʌ̹]] 刻度线标志 (教育)
분필	[punpʰiɭ]	[punpʰiɭ]	[[punpʰiɭ]] 白垩 (教育)
공책	[ko̞ŋt͡ɕʰɛk̚]	[ko̞ŋt͡ɕʰɛk̚]	[[ko̞ŋt͡ɕʰɛk̚]] 笔记本 (教育)
연필	[jʌ̹npʰiɭ]	[jʌ̹npʰiɭ]	[[jʌ̹npʰiɭ]] 笔 (教育)
펜	[pʰe̞n]	[pʰe̞n]	[[pʰe̞n]] 笔 (教育)
지우개	[t͡ɕiuɡɛ]	[t͡ɕiuɡɛ]	[[t͡ɕiuɡɛ]] 橡皮擦 (教育)
자	[t͡ɕa̠]	[t͡ɕa̠]	[[t͡ɕa̠]] 标尺 (教育)
계산기	[ˈkje̞(ː)sʰa̠nɡi]	[ˈkje̞(ː)sʰa̠nɡi]	[[ˈkje̞(ː)sʰa̠nɡi]] 计算器 (教育)
교과서	[ˈkjo(ː)ɡwa̠sʰʌ̹]	[ˈkjo(ː)ɡwa̠sʰʌ̹]	[[ˈkjo(ː)ɡwa̠sʰʌ̹]] 考证 (教育)
사전	[sʰa̠d͡ʑʌ̹n]	[sʰa̠d͡ʑʌ̹n]	[[sʰa̠d͡ʑʌ̹n]] 词典 (教育)
대학교	[ˈtɛ(ː)ɦa̠k̚k͈jo]	[ˈtɛ(ː)ɦa̠k̚k͈jo]	[[ˈtɛ(ː)ɦa̠k̚k͈jo]] 大学 (教育)
대학	[ˈtɛ(ː)ɦa̠k̚]	[ˈtɛ(ː)ɦa̠k̚]	[[ˈtɛ(ː)ɦa̠k̚]] 大学 (教育)
고등학교	[ko̞dɯŋɦa̠k̚k͈jo]	[ko̞dɯŋɦa̠k̚k͈jo]	[[ko̞dɯŋɦa̠k̚k͈jo]] 高中 (教育)
중학교	[t͡ɕuŋɦa̠k̚k͈jo]	[t͡ɕuŋɦa̠k̚k͈jo]	[[t͡ɕuŋɦa̠k̚k͈jo]] 初中 (教育)
초등학교	[t͡ɕʰo̞dɯŋɦa̠k̚k͈jo]	[t͡ɕʰo̞dɯŋɦa̠k̚k͈jo]	[[t͡ɕʰo̞dɯŋɦa̠k̚k͈jo]] 小学 (教育)
유치원	[jut͡ɕʰiwʌ̹n]	[jut͡ɕʰiwʌ̹n]	[[jut͡ɕʰiwʌ̹n]] 幼儿园 (教育)
캠퍼스	[kʰɛmpʰʌ̹sʰɯ]	[kʰɛmpʰʌ̹sʰɯ]	[[kʰɛmpʰʌ̹sʰɯ]] 校园 (教育)
동기	[to̞ŋɡi]	[to̞ŋɡi]	[[to̞ŋɡi]] 同学 (教育)
아르바이트	[a̠ɾɯba̠itʰɯ]	[a̠ɾɯba̠itʰɯ]	[[a̠ɾɯba̠itʰɯ]] 兼职 (教育)
기술	[kisʰuɭ]	[kisʰuɭ]	[[kisʰuɭ]] 技能 (教育)
학원	[ha̠ɡwʌ̹n]	[ha̠ɡwʌ̹n]	[[ha̠ɡwʌ̹n]] 补习班 (教育)
과제	[kwa̠d͡ʑe̞]	[kwa̠d͡ʑe̞]	[[kwa̠d͡ʑe̞]] 作业 (教育)
프로젝트	[pʰɯɾo̞d͡ʑe̞k̚tʰɯ]	[pʰɯɾo̞d͡ʑe̞k̚tʰɯ]	[[pʰɯɾo̞d͡ʑe̞k̚tʰɯ]] 专案 (教育)
학기	[ha̠k̚k͈i]	[ha̠k̚k͈i]	[[ha̠k̚k͈i]] 上课学期 (教育)
방학	[pa̠ŋɦa̠k̚]	[pa̠ŋɦa̠k̚]	[[pa̠ŋɦa̠k̚]] 休假 (教育)
신나다	[ɕʰinna̠da̠]	[ɕʰinna̠da̠]	[[ɕʰinna̠da̠]] 期待 期待 (情感)
지루하다	[t͡ɕiɾuɦa̠da̠]	[t͡ɕiɾuɦa̠da̠]	[[t͡ɕiɾuɦa̠da̠]] 无聊 (情感)
무섭다	[musʰʌ̹p̚t͈a̠]	[musʰʌ̹p̚t͈a̠]	[[musʰʌ̹p̚t͈a̠]] 恐惧 (情感)
놀라다	[ˈno̞(ː)ɭɭa̠da̠]	[ˈno̞(ː)ɭɭa̠da̠]	[[ˈno̞(ː)ɭɭa̠da̠]] 惊讶 (情感)
외롭다	[we̞ɾo̞p̚t͈a̠]	[we̞ɾo̞p̚t͈a̠]	[[we̞ɾo̞p̚t͈a̠]] 孤单 (情感)
질투하다	[t͡ɕiɭtʰuɦa̠da̠]	[t͡ɕiɭtʰuɦa̠da̠]	[[t͡ɕiɭtʰuɦa̠da̠]] 妒忌 (情感)
불안하다	[puɾa̠nɦa̠da̠]	[puɾa̠nɦa̠da̠]	[[puɾa̠nɦa̠da̠]] 焦虑 (情感)
긴장하다	[kiɲd͡ʑa̠ŋɦa̠da̠]	[kiɲd͡ʑa̠ŋɦa̠da̠]	[[kiɲd͡ʑa̠ŋɦa̠da̠]] 紧张 (情感)
감사하다	[ˈka̠(ː)msʰa̠ɦa̠da̠]	[ˈka̠(ː)msʰa̠ɦa̠da̠]	[[ˈka̠(ː)msʰa̠ɦa̠da̠]] 令人感激 (情感)
실망하다	[ɕʰiɭma̠ŋɦa̠da̠]	[ɕʰiɭma̠ŋɦa̠da̠]	[[ɕʰiɭma̠ŋɦa̠da̠]] 失望的脸 (情感)
우울하다	[uuɾɦa̠da̠]	[uuɾɦa̠da̠]	[[uuɾɦa̠da̠]] 压低 (情感)
명랑하다			开朗 (情感)
평화롭다	[pʰjʌ̹ŋβwa̠ɾo̞p̚t͈a̠]	[pʰjʌ̹ŋβwa̠ɾo̞p̚t͈a̠]	[[pʰjʌ̹ŋβwa̠ɾo̞p̚t͈a̠]] 和平 (情感)
걱정하다	[kʌ̹k̚t͡ɕ͈ʌ̹ŋɦa̠da̠]	[kʌ̹k̚t͡ɕ͈ʌ̹ŋɦa̠da̠]	[[kʌ̹k̚t͡ɕ͈ʌ̹ŋɦa̠da̠]] 担心 (情感)
궁금하다	[kuŋɡɯmɦa̠da̠]	[kuŋɡɯmɦa̠da̠]	[[kuŋɡɯmɦa̠da̠]] 好奇 (情感)
감동받다			感动 (情感)
차분하다	[t͡ɕʰa̠bunɦa̠da̠]	[t͡ɕʰa̠bunɦa̠da̠]	[[t͡ɕʰa̠bunɦa̠da̠]] 沉着 (情感)
만족하다	[ma̠ɲd͡ʑo̞kʰa̠da̠]	[ma̠ɲd͡ʑo̞kʰa̠da̠]	[[ma̠ɲd͡ʑo̞kʰa̠da̠]] 满意 (情绪)
부러워하다			羡慕 (情绪)
기쁘다	[kip͈ɯda̠]	[kip͈ɯda̠]	[[kip͈ɯda̠]] 喜悦 (情绪)
스트레스받다			压力大 (情绪)
지치다	[ˈt͡ɕi(ː)t͡ɕʰida̠]	[ˈt͡ɕi(ː)t͡ɕʰida̠]	[[ˈt͡ɕi(ː)t͡ɕʰida̠]] 筋疲力尽 (情绪)
재미있다	[t͡ɕɛmiit̚t͈a̠]	[t͡ɕɛmiit̚t͈a̠]	[[t͡ɕɛmiit̚t͈a̠]] 觉得有趣 (情绪)
짜증나다			恼怒 (情绪)
삐치다			闷闷不乐 (情感)
장난스럽다			顽皮 (情感)
따뜻하다	[t͈a̠t͈ɯtʰa̠da̠]	[t͈a̠t͈ɯtʰa̠da̠]	[[t͈a̠t͈ɯtʰa̠da̠]] 温暖 (情感)
아늑하다	[a̠nɯkʰa̠da̠]	[a̠nɯkʰa̠da̠]	[[a̠nɯkʰa̠da̠]] 舒适 (情感)
어색하다	[ˈɘ(ː)sʰɛkʰa̠da̠]	[ˈɘ(ː)sʰɛkʰa̠da̠]	[[ˈɘ(ː)sʰɛkʰa̠da̠]] 不安 (情感)
소심하다	[ˈsʰo̞(ː)ɕʰimɦa̠da̠]	[ˈsʰo̞(ː)ɕʰimɦa̠da̠]	[[ˈsʰo̞(ː)ɕʰimɦa̠da̠]] 胆小 (情感)
부드럽다	[pudɯɾʌ̹p̚t͈a̠]	[pudɯɾʌ̹p̚t͈a̠]	[[pudɯɾʌ̹p̚t͈a̠]] 招标 (情感)
상쾌하다	[ˈsʰa̠(ː)ŋkʰwɛɦa̠da̠]	[ˈsʰa̠(ː)ŋkʰwɛɦa̠da̠]	[[ˈsʰa̠(ː)ŋkʰwɛɦa̠da̠]] 刷新完成 (情感)
맵다	[mɛp̚t͈a̠]	[mɛp̚t͈a̠]	[[mɛp̚t͈a̠]] 辣 (食物)
달다	[ˈta̠(ː)ɭda̠]	[ˈta̠(ː)ɭda̠]	[[ˈta̠(ː)ɭda̠]] 甜 (食物)
짜다	[t͡ɕ͈a̠da̠]	[t͡ɕ͈a̠da̠]	[[t͡ɕ͈a̠da̠]] 咸 (食物)
비빔밥	[pibimp͈a̠p̚]	[pibimp͈a̠p̚]	[[pibimp͈a̠p̚]] 拌饭 (食物)
김치	[kimt͡ɕʰi]	[kimt͡ɕʰi]	[[kimt͡ɕʰi]] 泡菜 (食物)
떡볶이	[t͈ʌ̹k̚p͈o̞k͈i]	[t͈ʌ̹k̚p͈o̞k͈i]	[[t͈ʌ̹k̚p͈o̞k͈i]] 辣炒年糕 (食物)
삼겹살	[sʰa̠mɡjʌ̹ps͈a̠ɭ]	[sʰa̠mɡjʌ̹ps͈a̠ɭ]	[[sʰa̠mɡjʌ̹ps͈a̠ɭ]] 烤五花肉 (食物)
불고기	[puɭɡo̞ɡi]	[puɭɡo̞ɡi]	[[puɭɡo̞ɡi]] 烤肉 (食物)
라면	[ɾa̠mjʌ̹n]	[ɾa̠mjʌ̹n]	[[ɾa̠mjʌ̹n]] 泡面 (食物)
잡채	[t͡ɕa̠p̚t͡ɕʰɛ]	[t͡ɕa̠p̚t͡ɕʰɛ]	[[t͡ɕa̠p̚t͡ɕʰɛ]] 韩式杂菜 (食物)
김밥	[ˈki(ː)mba̠p̚]	[ˈki(ː)mba̠p̚]	[[ˈki(ː)mba̠p̚]] 韩式饭卷 (食物)
냉면	[ˈnɛ(ː)ŋmjʌ̹n]	[ˈnɛ(ː)ŋmjʌ̹n]	[[ˈnɛ(ː)ŋmjʌ̹n]] 冷面 (食物)
파전	[pʰa̠d͡ʑʌ̹n]	[pʰa̠d͡ʑʌ̹n]	[[pʰa̠d͡ʑʌ̹n]] 葱饼 (食物)
소주	[sʰo̞d͡ʑu]	[sʰo̞d͡ʑu]	[[sʰo̞d͡ʑu]] 烧酒 (食物)
막걸리	[ma̠k̚k͈ʌ̹ʎʎi]	[ma̠k̚k͈ʌ̹ʎʎi]	[[ma̠k̚k͈ʌ̹ʎʎi]] 米酒 (食物)
빙수	[piŋsʰu]	[piŋsʰu]	[[piŋsʰu]] 刨冰 (食物)
갈비	[ka̠ɭbi]	[ka̠ɭbi]	[[ka̠ɭbi]] 排骨 (食物)
호떡	[ɸʷo̞t͈ʌ̹k̚]	[ɸʷo̞t͈ʌ̹k̚]	[[ɸʷo̞t͈ʌ̹k̚]] 糖饼 (食物)
도시락	[to̞ɕʰiɾa̠k̚]	[to̞ɕʰiɾa̠k̚]	[[to̞ɕʰiɾa̠k̚]] 便当 (食物)
자장면	[t͡ɕa̠d͡ʑa̠ŋmjʌ̹n]	[t͡ɕa̠d͡ʑa̠ŋmjʌ̹n]	[[t͡ɕa̠d͡ʑa̠ŋmjʌ̹n]] 炸酱面 (食物)
양념치킨			韩式炸鸡 (食物)
만두	[ma̠ndu]	[ma̠ndu]	[[ma̠ndu]] 饺子 (食物)
국	[kuk̚]	[kuk̚]	[[kuk̚]] 汤 (食物)
고기	[ko̞ɡi]	[ko̞ɡi]	[[ko̞ɡi]] 肉类 (食物)
계란	[kje̞ɾa̠n]	[kje̞ɾa̠n]	[[kje̞ɾa̠n]] 蛋 (食物)
마늘	[ma̠nɯɭ]	[ma̠nɯɭ]	[[ma̠nɯɭ]] 放了大蒜的 (食物)
파	[pʰa̠]	[pʰa̠]	[[pʰa̠]] 青葱 (食物)
참기름	[t͡ɕʰa̠mɡiɾɯm]	[t͡ɕʰa̠mɡiɾɯm]	[[t͡ɕʰa̠mɡiɾɯm]] 麻油 (食物)
밥솥	[pa̠ps͈o̞t̚]	[pa̠ps͈o̞t̚]	[[pa̠ps͈o̞t̚]] 电饭煲 (食物)
식당	[ɕʰik̚t͈a̠ŋ]	[ɕʰik̚t͈a̠ŋ]	[[ɕʰik̚t͈a̠ŋ]] 餐厅 (食物)
메뉴	[me̞ɲu]	[me̞ɲu]	[[me̞ɲu]] 菜单 (食物)
주문	[ˈt͡ɕu(ː)mun]	[ˈt͡ɕu(ː)mun]	[[ˈt͡ɕu(ː)mun]] 货物运载 (食物)
리필	[ɾipʰiɭ]	[ɾipʰiɭ]	[[ɾipʰiɭ]] 补充 (食物)
오랜만이에요			好久不见... (问候)
들어오세요			请进 (问候)
수고하셨어요			辛苦了 (问候语)
파이팅	[pʰa̠itʰiŋ]	[pʰa̠itʰiŋ]	[[pʰa̠itʰiŋ]] 加油 (鼓励) (问候语)
힘내세요			打起精神来 (问候语)
괜찮아요			没关系 (问候语)
물론이죠			当然 (问候语)
문제없어요			没问题 (问候语)
천만에요	[t͡ɕʰʌ̹nma̠ne̞jo]	[t͡ɕʰʌ̹nma̠ne̞jo]	[[t͡ɕʰʌ̹nma̠ne̞jo]] 不客气 (问候语)
언제든지요			随时 (问候语)
알겠어요			我明白了 (问候语)
정말요			真的吗？ (问候语)
와	[wa̠]	[wa̠]	[[wa̠]] 哇 (问候语)
대단해요			太棒了 (问候语)
바빠요			我很忙 (问候语)
피곤해요			我累了 (问候语)
만나요			见个面吧 (问候语)
조심하세요			小心 (问候语)
즐거웠어요			我玩得很开心 (问候语)
가요	[ka̠jo]	[ka̠jo]	[[ka̠jo]] 我们走吧 (问候语)
훌륭해요			做得好 (问候语)
할까요			我们一起…好吗？ (问候语)
걱정했어요			我很担心你 (问候语)
그럼요			当然 (问候语)
믿어요			我相信你 (问候语)
산	[sʰa̠n]	[sʰa̠n]	[[sʰa̠n]] 山 (自然)
강	[ka̠ŋ]	[ka̠ŋ]	[[ka̠ŋ]] 河流 (自然)
