#	schema=1	kind	word	ukPhonic	usPhonic	value
row	pron	칠판	[t͡ɕʰiɭpʰa̠n]	[t͡ɕʰiɭpʰa̠n]	黑板 (教育)	
row	pron	마커	[ma̠kʰʌ̹]	[ma̠kʰʌ̹]	刻度线标志 (教育)	
row	pron	분필	[punpʰiɭ]	[punpʰiɭ]	白垩 (教育)	
row	pron	공책	[ko̞ŋt͡ɕʰɛk̚]	[ko̞ŋt͡ɕʰɛk̚]	笔记本 (教育)	
row	pron	연필	[jʌ̹npʰiɭ]	[jʌ̹npʰiɭ]	笔 (教育)	
row	pron	펜	[pʰe̞n]	[pʰe̞n]	笔 (教育)	
row	pron	지우개	[t͡ɕiuɡɛ]	[t͡ɕiuɡɛ]	橡皮擦 (教育)	
row	pron	자	[t͡ɕa̠]	[t͡ɕa̠]	标尺 (教育)	
row	pron	계산기	[ˈkje̞(ː)sʰa̠nɡi]	[ˈkje̞(ː)sʰa̠nɡi]	计算器 (教育)	
row	pron	교과서	[ˈkjo(ː)ɡwa̠sʰʌ̹]	[ˈkjo(ː)ɡwa̠sʰʌ̹]	考证 (教育)	
row	pron	사전	[sʰa̠d͡ʑʌ̹n]	[sʰa̠d͡ʑʌ̹n]	词典 (教育)	
row	pron	대학교	[ˈtɛ(ː)ɦa̠k̚k͈jo]	[ˈtɛ(ː)ɦa̠k̚k͈jo]	大学 (教育)	
row	pron	대학	[ˈtɛ(ː)ɦa̠k̚]	[ˈtɛ(ː)ɦa̠k̚]	大学 (教育)	
row	pron	고등학교	[ko̞dɯŋɦa̠k̚k͈jo]	[ko̞dɯŋɦa̠k̚k͈jo]	高中 (教育)	
row	pron	중학교	[t͡ɕuŋɦa̠k̚k͈jo]	[t͡ɕuŋɦa̠k̚k͈jo]	初中 (教育)	
row	pron	초등학교	[t͡ɕʰo̞dɯŋɦa̠k̚k͈jo]	[t͡ɕʰo̞dɯŋɦa̠k̚k͈jo]	小学 (教育)	
row	pron	유치원	[jut͡ɕʰiwʌ̹n]	[jut͡ɕʰiwʌ̹n]	幼儿园 (教育)	
row	pron	캠퍼스	[kʰɛmpʰʌ̹sʰɯ]	[kʰɛmpʰʌ̹sʰɯ]	校园 (教育)	
row	pron	동기	[to̞ŋɡi]	[to̞ŋɡi]	动机；同期 (教育)	
row	pron	아르바이트	[a̠ɾɯba̠itʰɯ]	[a̠ɾɯba̠itʰɯ]	兼职 (教育)	
row	pron	기술	[kisʰuɭ]	[kisʰuɭ]	技能 (教育)	
row	pron	학원	[ha̠ɡwʌ̹n]	[ha̠ɡwʌ̹n]	补习班 (教育)	
row	pron	과제	[kwa̠d͡ʑe̞]	[kwa̠d͡ʑe̞]	作业 (教育)	
row	pron	프로젝트	[pʰɯɾo̞d͡ʑe̞k̚tʰɯ]	[pʰɯɾo̞d͡ʑe̞k̚tʰɯ]	专案 (教育)	
row	pron	학기	[ha̠k̚k͈i]	[ha̠k̚k͈i]	上课学期 (教育)	
row	pron	방학	[pa̠ŋɦa̠k̚]	[pa̠ŋɦa̠k̚]	休假 (教育)	
row	pron	신나다	[ɕʰinna̠da̠]	[ɕʰinna̠da̠]	兴奋；开心 (形容词)	
row	pron	지루하다	[t͡ɕiɾuɦa̠da̠]	[t͡ɕiɾuɦa̠da̠]	无聊 (情感)	
row	pron	무섭다	[musʰʌ̹p̚t͈a̠]	[musʰʌ̹p̚t͈a̠]	恐惧 (情感)	
row	pron	놀라다	[ˈno̞(ː)ɭɭa̠da̠]	[ˈno̞(ː)ɭɭa̠da̠]	惊讶 (情感)	
row	pron	외롭다	[we̞ɾo̞p̚t͈a̠]	[we̞ɾo̞p̚t͈a̠]	孤单 (情感)	
row	pron	질투하다	[t͡ɕiɭtʰuɦa̠da̠]	[t͡ɕiɭtʰuɦa̠da̠]	妒忌 (情感)	
row	pron	불안하다	[puɾa̠nɦa̠da̠]	[puɾa̠nɦa̠da̠]	焦虑 (情感)	
row	pron	긴장하다	[kiɲd͡ʑa̠ŋɦa̠da̠]	[kiɲd͡ʑa̠ŋɦa̠da̠]	紧张 (情感)	
row	pron	감사하다	[ˈka̠(ː)msʰa̠ɦa̠da̠]	[ˈka̠(ː)msʰa̠ɦa̠da̠]	令人感激 (情感)	
row	pron	실망하다	[ɕʰiɭma̠ŋɦa̠da̠]	[ɕʰiɭma̠ŋɦa̠da̠]	失望的脸 (情感)	
row	pron	우울하다	[uuɾɦa̠da̠]	[uuɾɦa̠da̠]	压低 (情感)	
row	pron	명랑하다	[mjʌ̹ŋɾa̠ɦa̠da̠]	[mjʌ̹ŋɾa̠ɦa̠da̠]	开朗 (情感)	
row	pron	평화롭다	[pʰjʌ̹ŋβwa̠ɾo̞p̚t͈a̠]	[pʰjʌ̹ŋβwa̠ɾo̞p̚t͈a̠]	和平 (情感)	
row	pron	걱정하다	[kʌ̹k̚t͡ɕ͈ʌ̹ŋɦa̠da̠]	[kʌ̹k̚t͡ɕ͈ʌ̹ŋɦa̠da̠]	担心 (情感)	
row	pron	궁금하다	[kuŋɡɯmɦa̠da̠]	[kuŋɡɯmɦa̠da̠]	好奇 (情感)	
row	pron	감동받다	[ka̠ŋto̞ŋpa̠t̚t͈a̠]	[ka̠ŋto̞ŋpa̠t̚t͈a̠]	感动 (情感)	
row	pron	차분하다	[t͡ɕʰa̠bunɦa̠da̠]	[t͡ɕʰa̠bunɦa̠da̠]	沉着 (情感)	
row	pron	만족하다	[ma̠ɲd͡ʑo̞kʰa̠da̠]	[ma̠ɲd͡ʑo̞kʰa̠da̠]	满意 (情绪)	
row	pron	부러워하다	[puɾʌ̹wʌ̹ɦa̠da̠]	[puɾʌ̹wʌ̹ɦa̠da̠]	羡慕 (情绪)	
row	pron	기쁘다	[kip͈ɯda̠]	[kip͈ɯda̠]	喜悦 (情绪)	
row	pron	스트레스받다	[sɨ.tʰɨ.ɾe.sɨp̚.t͈a.da]	[sɨ.tʰɨ.ɾe.sɨp̚.t͈a.da]	压力大 (情绪)	
row	pron	지치다	[ˈt͡ɕi(ː)t͡ɕʰida̠]	[ˈt͡ɕi(ː)t͡ɕʰida̠]	筋疲力尽 (情绪)	
row	pron	재미있다	[t͡ɕɛmiit̚t͈a̠]	[t͡ɕɛmiit̚t͈a̠]	觉得有趣 (情绪)	
row	pron	짜증나다	[t͈a.dʑɯŋ.na.da]	[t͈a.dʑɯŋ.na.da]	恼怒 (情绪)	
row	pron	삐치다	[p͈i.tɕʰi.da]	[p͈i.tɕʰi.da]	闹别扭；使性子 (情感)	
row	pron	장난스럽다	[tɕaŋ.nan.sɨ.ɾʌp̚.t͈a.da]	[tɕaŋ.nan.sɨ.ɾʌp̚.t͈a.da]	顽皮 (情感)	
row	pron	따뜻하다	[t͈a̠t͈ɯtʰa̠da̠]	[t͈a̠t͈ɯtʰa̠da̠]	温暖 (情感)	
row	pron	아늑하다	[a̠nɯkʰa̠da̠]	[a̠nɯkʰa̠da̠]	舒适 (情感)	
row	pron	어색하다	[ˈɘ(ː)sʰɛkʰa̠da̠]	[ˈɘ(ː)sʰɛkʰa̠da̠]	不安 (情感)	
row	pron	소심하다	[ˈsʰo̞(ː)ɕʰimɦa̠da̠]	[ˈsʰo̞(ː)ɕʰimɦa̠da̠]	胆小 (情感)	
row	pron	부드럽다	[pudɯɾʌ̹p̚t͈a̠]	[pudɯɾʌ̹p̚t͈a̠]	招标 (情感)	
row	pron	상쾌하다	[ˈsʰa̠(ː)ŋkʰwɛɦa̠da̠]	[ˈsʰa̠(ː)ŋkʰwɛɦa̠da̠]	刷新完成 (情感)	
row	pron	맵다	[mɛp̚t͈a̠]	[mɛp̚t͈a̠]	辣 (食物)	
row	pron	달다	[ˈta̠(ː)ɭda̠]	[ˈta̠(ː)ɭda̠]	甜 (食物)	
row	pron	짜다	[t͡ɕ͈a̠da̠]	[t͡ɕ͈a̠da̠]	咸 (食物)	
row	pron	비빔밥	[pibimp͈a̠p̚]	[pibimp͈a̠p̚]	拌饭 (食物)	
row	pron	김치	[kimt͡ɕʰi]	[kimt͡ɕʰi]	泡菜 (食物)	
row	pron	떡볶이	[t͈ʌ̹k̚p͈o̞k͈i]	[t͈ʌ̹k̚p͈o̞k͈i]	辣炒年糕 (食物)	
row	pron	삼겹살	[sʰa̠mɡjʌ̹ps͈a̠ɭ]	[sʰa̠mɡjʌ̹ps͈a̠ɭ]	烤五花肉 (食物)	
row	pron	불고기	[puɭɡo̞ɡi]	[puɭɡo̞ɡi]	烤肉 (食物)	
row	pron	라면	[ɾa̠mjʌ̹n]	[ɾa̠mjʌ̹n]	泡面 (食物)	
row	pron	잡채	[t͡ɕa̠p̚t͡ɕʰɛ]	[t͡ɕa̠p̚t͡ɕʰɛ]	韩式杂菜 (食物)	
row	pron	김밥	[ˈki(ː)mba̠p̚]	[ˈki(ː)mba̠p̚]	韩式饭卷 (食物)	
row	pron	냉면	[ˈnɛ(ː)ŋmjʌ̹n]	[ˈnɛ(ː)ŋmjʌ̹n]	冷面 (食物)	
row	pron	파전	[pʰa̠d͡ʑʌ̹n]	[pʰa̠d͡ʑʌ̹n]	葱饼 (食物)	
row	pron	소주	[sʰo̞d͡ʑu]	[sʰo̞d͡ʑu]	烧酒 (食物)	
row	pron	막걸리	[ma̠k̚k͈ʌ̹ʎʎi]	[ma̠k̚k͈ʌ̹ʎʎi]	米酒 (食物)	
row	pron	빙수	[piŋsʰu]	[piŋsʰu]	刨冰 (食物)	
row	pron	갈비	[ka̠ɭbi]	[ka̠ɭbi]	排骨 (食物)	
row	pron	호떡	[ɸʷo̞t͈ʌ̹k̚]	[ɸʷo̞t͈ʌ̹k̚]	糖饼 (食物)	
row	pron	도시락	[to̞ɕʰiɾa̠k̚]	[to̞ɕʰiɾa̠k̚]	便当 (食物)	
row	pron	자장면	[t͡ɕa̠d͡ʑa̠ŋmjʌ̹n]	[t͡ɕa̠d͡ʑa̠ŋmjʌ̹n]	炸酱面 (食物)	
row	pron	양념치킨	[jaŋ.ɲʌm.tɕʰi.kʰin]	[jaŋ.ɲʌm.tɕʰi.kʰin]	韩式炸鸡 (食物)	
row	pron	만두	[ma̠ndu]	[ma̠ndu]	饺子 (食物)	
row	pron	국	[kuk̚]	[kuk̚]	汤 (食物)	
row	pron	고기	[ko̞ɡi]	[ko̞ɡi]	肉类 (食物)	
row	pron	계란	[kje̞ɾa̠n]	[kje̞ɾa̠n]	蛋 (食物)	
row	pron	마늘	[ma̠nɯɭ]	[ma̠nɯɭ]	放了大蒜的 (食物)	
row	pron	파	[pʰa̠]	[pʰa̠]	青葱 (食物)	
row	pron	참기름	[t͡ɕʰa̠mɡiɾɯm]	[t͡ɕʰa̠mɡiɾɯm]	麻油 (食物)	
row	pron	밥솥	[pa̠ps͈o̞t̚]	[pa̠ps͈o̞t̚]	电饭煲 (食物)	
row	pron	식당	[ɕʰik̚t͈a̠ŋ]	[ɕʰik̚t͈a̠ŋ]	餐厅 (食物)	
row	pron	메뉴	[me̞ɲu]	[me̞ɲu]	菜单 (食物)	
row	pron	주문	[ˈt͡ɕu(ː)mun]	[ˈt͡ɕu(ː)mun]	货物运载 (食物)	
row	pron	리필	[ɾipʰiɭ]	[ɾipʰiɭ]	补充 (食物)	
row	pron	오랜만이에요	[o.ɾɛn.ma.ni.e.jo]	[o.ɾɛn.ma.ni.e.jo]	好久不见... (问候)	
row	pron	들어오세요	[tɯ.ɾʌ.o.se.jo]	[tɯ.ɾʌ.o.se.jo]	请进 (问候)	
row	pron	수고하셨어요	[su.ɡo.ha.ɕjʌ.s͈ʌ.jo]	[su.ɡo.ha.ɕjʌ.s͈ʌ.jo]	辛苦了 (问候语)	
row	pron	파이팅	[pʰa̠itʰiŋ]	[pʰa̠itʰiŋ]	加油 (鼓励) (问候语)	
row	pron	힘내세요	[çim.nɛ.se.jo]	[çim.nɛ.se.jo]	打起精神来 (问候语)	
row	pron	괜찮아요	[kwɛn.tɕʰa.na.jo]	[kwɛn.tɕʰa.na.jo]	没关系 (问候语)	
row	pron	물론이죠	[mul.lo.ɲi.tɕjo]	[mul.lo.ɲi.tɕjo]	当然 (问候语)	
row	pron	문제없어요	[mun.dʑe.ʌp̚.s͈ʌ.jo]	[mun.dʑe.ʌp̚.s͈ʌ.jo]	没问题 (问候语)	
row	pron	천만에요	[t͡ɕʰʌ̹nma̠ne̞jo]	[t͡ɕʰʌ̹nma̠ne̞jo]	不客气 (问候语)	
row	pron	언제든지요	[ʌn.dʑe.tɯn.dʑi.jo]	[ʌn.dʑe.tɯn.dʑi.jo]	随时 (问候语)	
row	pron	알겠어요	[al.ɡʌ.s͈ʌ.jo]	[al.ɡʌ.s͈ʌ.jo]	我明白了 (问候语)	
row	pron	정말요	[tɕʌŋ.ma.ɾjo]	[tɕʌŋ.ma.ɾjo]	真的吗？ (问候语)	
row	pron	와	[wa̠]	[wa̠]	哇 (问候语)	
row	pron	대단해요	[tɛ.da.nɛ.jo]	[tɛ.da.nɛ.jo]	太棒了 (问候语)	
row	pron	바빠요	[pa.p͈a.jo]	[pa.p͈a.jo]	我很忙 (问候语)	
row	pron	피곤해요	[pʰi.ɡon.hɛ.jo]	[pʰi.ɡon.hɛ.jo]	我累了 (问候语)	
row	pron	만나요	[man͈ajo]	[man͈ajo]	见个面吧 (问候语)	
row	pron	조심하세요	[t͡ɕo̞ɕʰi.ma̠.sʰe̞.jo]	[t͡ɕo̞ɕʰi.ma̠.sʰe̞.jo]	小心 (问候语)	
row	pron	즐거웠어요	[t͡ɕɯɭ.ɡʌ̹.wʌ̹.s͈ʌ̹.jo]	[t͡ɕɯɭ.ɡʌ̹.wʌ̹.s͈ʌ̹.jo]	我玩得很开心 (问候语)	
row	pron	가요	[ka̠jo]	[ka̠jo]	我们走吧 (问候语)	
row	pron	훌륭해요	[çjuɭ.ɭjuŋ.ɦɛ̝.jo]	[çjuɭ.ɭjuŋ.ɦɛ̝.jo]	做得好 (问候语)	
row	pron	할까요	[ha̠ɭ.ɡ͈a̠.jo]	[ha̠ɭ.ɡ͈a̠.jo]	我们一起…好吗？ (问候语)	
row	pron	걱정했어요	[kʌ̹k̚.t͡ɕʌ̹ŋ.ɦɛ̝.s͈ʌ̹.jo]	[kʌ̹k̚.t͡ɕʌ̹ŋ.ɦɛ̝.s͈ʌ̹.jo]	我很担心你 (问候语)	
row	pron	그럼요	[kɯ.ɾʌ̹m.jo]	[kɯ.ɾʌ̹m.jo]	当然 (问候语)	
row	pron	믿어요	[mi.ɾʌ̹.jo]	[mi.ɾʌ̹.jo]	我相信你 (问候语)	
row	pron	산	[sʰa̠n]	[sʰa̠n]	山 (自然)	
row	pron	강	[ka̠ŋ]	[ka̠ŋ]	河流 (自然)	
row	pron	바다	[pa̠da̠]	[pa̠da̠]	海/海洋 (自然)	
row	pron	섬	[sʰɘ(ː)m]	[sʰɘ(ː)m]	岛 (自然)	
row	pron	봄	[po̞m]	[po̞m]	春 (自然)	
row	pron	여름	[jʌ̹ɾɯm]	[jʌ̹ɾɯm]	夏天 (自然)	
row	pron	가을	[ka̠ɯɭ]	[ka̠ɯɭ]	秋天 / 秋季 (自然)	
row	pron	겨울	[kjʌ̹uɭ]	[kjʌ̹uɭ]	冬天 (自然)	
row	pron	비	[pi]	[pi]	雨 (自然)	
row	pron	눈	[nun]	[nun]	雪 (自然)	
row	pron	벚꽃	[pʌ̹t̚k͈o̞t̚]	[pʌ̹t̚k͈o̞t̚]	樱花 (自然)	
row	pron	단풍	[ta̠npʰuŋ]	[ta̠npʰuŋ]	秋叶 (自然)	
row	pron	하늘	[ha̠nɯɭ]	[ha̠nɯɭ]	天空 (自然)	
row	pron	일몰	[iɭ.moɭ]	[iɭ.moɭ]	日落 (自然)	
row	pron	일출	[iʎt͡ɕʰuɭ]	[iʎt͡ɕʰuɭ]	日出 (自然)	
row	pron	폭포	[pʰo̞k̚pʰo̞]	[pʰo̞k̚pʰo̞]	瀑布 (自然)	
