adapter	[əˈdæptə(r)]	[əˈdæptər]	(n.) 适配器；转接器；改编者；改写者
addition	[əˈdɪʃ(ə)n]	[əˈdɪʃ(ə)n]	(n.) 添加；加法；增加物；增加
adieu	[əˈdjuː]	[əˈduː]	(int.) 再见；再会 (n.) 告别；辞别
adjoint	[ˈædˌdʒɔɪnt]	[ˈædˌdʒɔɪnt]	(adj.) 伴随的；附属的； adjoint（数学术语，伴随矩阵等） (n.) 伴随物；伴随矩阵
administration	[ədˌmɪnɪˈstreɪʃ(ə)n]	[ədˌmɪnɪˈstreɪʃ(ə)n]	(n.) 管理；行政；行政部门；政府；施行
admirable	[ˈædmərəb(ə)l]	[ˈædmərəb(ə)l]	(adj.) 令人钦佩的；值得赞赏的；出色的
admiration	[ˌædməˈreɪʃ(ə)n]	[ˌædməˈreɪʃ(ə)n]	(n.) 钦佩；赞赏；羡慕；赞美
admirer	[ədˈmaɪərə(r)]	[ədˈmaɪərər]	(n.) 爱慕者；赞赏者；钦佩者
admission	[ədˈmɪʃ(ə)n]	[ədˈmɪʃ(ə)n]	(n.) 承认；供认；准许进入；入场费；入场券；录取
ado	[əˈduː]	[əˈduː]	(n.) 麻烦；纷扰；忙乱；无谓的举动
adolescence	[ˌædəˈles(ə)ns]	[ˌædəˈles(ə)ns]	(n.) 青春期；青少年时期
adolescent	[ˌædəˈles(ə)nt]	[ˌædəˈles(ə)nt]	(n.) 青少年 (adj.) 青春期的；青少年的；幼稚的
adopter	[əˈdɒptə(r)]	[əˈdɑːptər]	(n.) 收养者；领养者；采用者
adoption	[əˈdɒpʃ(ə)n]	[əˈdɑːpʃ(ə)n]	(n.) 收养；领养；采用；采纳
adorable	[əˈdɔːrəb(ə)l]	[əˈdɔːrəb(ə)l]	(adj.) 可爱的；讨人喜欢的；迷人的
affectation	[ˌæfekˈteɪʃ(ə)n]	[ˌæfekˈteɪʃ(ə)n]	(n.) 做作；矫揉造作；装模作样
affection	[əˈfekʃ(ə)n]	[əˈfekʃ(ə)n]	(n.) 喜爱；钟爱；慈爱；感情
affront	[əˈfrʌnt]	[əˈfrʌnt]	(n.) 侮辱；冒犯 (v.) 侮辱；冒犯
agenda	[əˈdʒendə]	[əˈdʒendə]	(n.) 议程；议事日程
agent	[ˈeɪdʒənt]	[ˈeɪdʒənt]	(n.) 代理人；代理商；特工 (adj.) 代理的
agile	[ˈædʒaɪl]	[ˈædʒ(ə)l]	(adj.) 敏捷的；灵活的；机敏的
agitation	[ˌædʒɪˈteɪʃ(ə)n]	[ˌædʒɪˈteɪʃ(ə)n]	(n.) 搅动；搅拌；激动；不安
agriculture	[ˈæɡrɪkʌltʃə(r)]	[ˈæɡrɪkʌltʃər]	(n.) 农业；农学
aide	[eɪd]	[eɪd]	(n.) 助手；副官；侍从武官
ail	[eɪl]	[eɪl]	(v.) 使苦恼；使疼痛；困扰(n.) 病痛；苦恼
air	[eə(r)]	[er]	(n.) 空气；大气；天空；神态；曲调(v.) 使通风；晾干；播放；广播
album	[ˈælbəm]	[ˈælbəm]	(n.) 相册；影集；唱片集；集邮簿；签名纪念册
alias	[ˈeɪliəs]	[ˈeɪliəs]	(n.) 化名；别名(adv.) 又名；亦称
alibi	[ˈæləbaɪ]	[ˈæləbaɪ]	(n.) 不在场证明；借口；托辞(v.) 为……提供不在场证明；辩解
aliment	[ˈælɪmənt]	[ˈæləmənt]	(n.) 食物；滋养品；生计(v.) 向……提供食物；养育
alimentation	[ˌælɪmenˈteɪʃən]	[ˌæləmenˈteɪʃən]	(n.) 营养；食物供给；消化
alliance	[əˈlaɪəns]	[əˈlaɪəns]	(n.) 联盟；同盟；联姻
alligator	[ˈælɪɡeɪtə(r)]	[ˈælɪɡeɪtər]	(n.) 短吻鳄；（类似短吻鳄的）鳄鱼皮制品(adj.) 鳄鱼皮的
allo	[ˈæləʊ]	[ˈæləʊ]	(prefix) 表示“其他的”“不同的”“异质的”等含义
allocation	[ˌæləˈkeɪʃ(ə)n]	[ˌæləˈkeɪʃ(ə)n]	(n.) 分配；配给；划拨；配置
allure	[əˈlʊə(r)]	[əˈlʊr]	(v.) 吸引；诱惑(n.) 吸引力；诱惑力
allusion	[əˈluːʒ(ə)n]	[əˈluːʒ(ə)n]	(n.) 暗指；间接提及；典故
alpha	[ˈælfə]	[ˈælfə]	(n.) 希腊字母表的第一个字母“α”；开端；最初；（科学、技术等领域中表示）第一的、主要的等含义
alphabet	[ˈælfəbet]	[ˈælfəbet]	(n.) 字母表；全部字母
alternative	[ɔːlˈtɜːnətɪv]	[ɔːlˈtɜːrnətɪv]	(adj.) 可供替代的；非传统的(n.) 可供选择的事物；替代物；选择的余地
altitude	[ˈæltɪtjuːd]	[ˈæltɪtuːd]	(n.) 高度；海拔；高处；（地位、等级等的）高级；极端
aluminium	[ˌæljəˈmɪniəm]	[ˌæljəˈmɪniəm]	(n.) 铝（英式拼写）
amateur	[ˈæmətʃə(r)]	[ˈæmətʃər]	(n.) 业余爱好者；外行(adj.) 业余的；外行的；非职业的
ambition	[æmˈbɪʃ(ə)n]	[æmˈbɪʃ(ə)n]	(n.) 抱负；野心；志向；追求的目标
ambulance	[ˈæmbjələns]	[ˈæmbjələns]	(n.) 救护车；野战医院
ambulant	[ˈæmbjələnt]	[ˈæmbjələnt]	(adj.) 能走动的；可移动的；非卧床的
amour	[əˈmʊə(r)]	[əˈmʊr]	(n.) 恋情；偷情；（文学作品中的）爱情故事
ampoule	[ˈæmpuːl]	[ˈæmpjuːl]	(n.) 安瓿（装注射剂的小玻璃瓶）
amusement	[əˈmjuːzmənt]	[əˈmjuːzmənt]	(n.) 娱乐；消遣；乐趣；娱乐活动
an	[æn]	[æn]	(art.) （用于元音音素前）一（个）；每一（个）；任一（个）
anal	[ˈeɪn(ə)l]	[ˈeɪn(ə)l]	(adj.) 肛门的；直肠的；肛门附近的
analyse	[ˈænəlaɪz]	[ˈænəlaɪz]	(v.) 分析；分解；解析（英式英语拼写，等同于“analyze”）
analyser	[ˈænəlaɪzə(r)]	[ˈænəlaɪzər]	(n.) 分析者；分析器；检偏器
ancestral	[ænˈsestrəl]	[ænˈsestrəl]	(adj.) 祖先的；祖传的；世系的
anecdote	[ˈænɪkdəʊt]	[ˈænɪkdəʊt]	(n.) 轶事；趣闻；奇闻
angle	[ˈæŋɡl]	[ˈæŋɡl]	(n.) 角；角度；观点；角落(v.) 斜移；斜置；使成角度；钓鱼
animal	[ˈænɪm(ə)l]	[ˈænɪm(ə)l]	(n.) 动物；兽；牲畜(adj.) 动物的；肉体的；肉欲的
antidote	[ˈæntidəʊt]	[ˈæntidəʊt]	(n.) 解毒剂；矫正方法
antique	[ænˈtiːk]	[ænˈtiːk]	(adj.) 古老的；古董的；过时的(n.) 古董；古玩；古物
apocalypse	[əˈpɒkəlɪps]	[əˈpɑːkəlɪps]	(n.) （常大写）启示录；（尤指世界末日的）大灾难；天启
apparent	[əˈpærənt]	[əˈpærənt]	(adj.) 明显的；显而易见的；表面上的；似乎的
apparition	[ˌæpəˈrɪʃ(ə)n]	[ˌæpəˈrɪʃ(ə)n]	(n.) 幽灵；幻影；鬼怪；离奇出现的东西
application	[ˌæplɪˈkeɪʃ(ə)n]	[ˌæplɪˈkeɪʃ(ə)n]	(n.) 申请；请求；申请书；应用；运用；涂抹
approbation	[ˌæprəˈbeɪʃ(ə)n]	[ˌæprəˈbeɪʃ(ə)n]	(n.) 认可；赞许；批准
aptitude	[ˈæptɪtjuːd]	[ˈæptɪtuːd]	(n.) 天资；才能；自然倾向；适宜性
aquarium	[əˈkweəriəm]	[əˈkweriəm]	(n.) 水族馆；水族箱；养鱼缸
arc	[ɑːk]	[ɑːrk]	(n.) 弧；弧形；电弧；弧形物(v.) 形成电弧；循弧线行进
archer	[ˈɑːtʃə(r)]	[ˈɑːrtʃər]	(n.) 弓箭手；射箭运动员
architecture	[ˈɑːkɪtektʃə(r)]	[ˈɑːrkɪtektʃər]	(n.) 建筑风格；建筑设计；建筑学；体系结构
archive	[ˈɑːkaɪv]	[ˈɑːrkaɪv]	(n.) 档案；档案室；档案文件(v.) 把……存档；将……归档
ardent	[ˈɑːd(ə)nt]	[ˈɑːrd(ə)nt]	(adj.) 热情的；热烈的；热心的；激烈的
argument	[ˈɑːɡjumənt]	[ˈɑːrɡjumənt]	(n.) 论点；论据；争论；争吵；辩论；理由；说理
arrangement	[əˈreɪndʒmənt]	[əˈreɪndʒmənt]	(n.) 安排；筹备；整理；布置；商定；约定；排列；布置方式
arrogance	[ˈærəɡəns]	[ˈærəɡəns]	(n.) 傲慢；自大
arrogant	[ˈærəɡənt]	[ˈærəɡənt]	(adj.) 傲慢的；自大的
arsenal	[ˈɑːsən(ə)l]	[ˈɑːrsən(ə)l]	(n.) 兵工厂；军械库；储备；宝库
art	[ɑːt]	[ɑːrt]	(n.) 艺术；美术；技巧；技艺；人文科学；文科(v.) （与 thou 连用）是（be的第二人称单数现在式）
article	[ˈɑːtɪk(ə)l]	[ˈɑːrtɪk(ə)l]	(n.) 文章；物品；条款；冠词
artifice	[ˈɑːtɪfɪs]	[ˈɑːrtɪfɪs]	(n.) 诡计；欺骗；巧妙的设计；技巧
artisan	[ˌɑːtɪˈzæn]	[ˈɑːrtəz(ə)n]	(n.) 工匠；手艺人
artiste	[ɑːˈtɪst]	[ɑːrˈtist]	(n.) 艺人；表演艺术家
as	[æz]	[æz]	(adv.) 如同；像；例如(prep.) 作为；如同；当作；以……身份(conj.) 因为；随着；虽然；正如
aspect	[ˈæspekt]	[ˈæspekt]	(n.) 方面；样子；外观；（语法中动词的）体
aspiration	[ˌæspəˈreɪʃ(ə)n]	[ˌæspəˈreɪʃ(ə)n]	(n.) 渴望；抱负；志向；送气音 
assassin	[əˈsæsɪn]	[əˈsæs(ə)n]	(n.) 刺客；暗杀者
assembler	[əˈsemblə(r)]	[əˈsemblər]	(n.) 装配工；汇编程序
assistance	[əˈsɪstəns]	[əˈsɪstəns]	(n.) 帮助；援助
assistant	[əˈsɪstənt]	[əˈsɪstənt]	(n.) 助手；助理；助教(adj.) 辅助的；助理的
association	[əˌsəʊsiˈeɪʃən]	[əˌsəʊsiˈeɪʃən]	(n.) 协会；社团；联合；关联；联想
assurance	[əˈʃʊərəns]	[əˈʃʊrəns]	(n.) 保证；担保；自信；保险（尤指人寿保险）
attache	[əˈtæʃeɪ]	[ˌætəˈʃeɪ]	(n.) 专员；随员；大使馆馆员
attention	[əˈtenʃ(ə)n]	[əˈtenʃ(ə)n]	(n.) 注意力；专注；殷勤；关心；立正姿势
attitude	[ˈætɪtjuːd]	[ˈætɪtuːd]	(n.) 态度；看法；姿势；姿态
attraction	[əˈtrækʃ(ə)n]	[əˈtrækʃ(ə)n]	(n.) 吸引人的事物；吸引力；引力
audience	[ˈɔːdiəns]	[ˈɔːdiəns]	(n.) 观众；听众；读者；（与要人的）会见
audition	[ɔːˈdɪʃ(ə)n]	[ɔːˈdɪʃ(ə)n]	(n.) 试镜；试唱；试听；面试(v.) 对……进行试镜（或试唱等）；试镜；试唱
augmentation	[ˌɔːɡmenˈteɪʃ(ə)n]	[ˌɔːɡmenˈteɪʃ(ə)n]	(n.) 增加；增大；增长；扩张
aura	[ˈɔːrə]	[ˈɔːrə]	(n.) 气氛；氛围；气场；（人体散发的）气味；光环
auteur	[əʊˈtɜːr]	[əʊˈtɜːr]	(n.) （法）电影导演（尤指对作品有强烈个人风格的）
auto	[ˈɔːtəʊ]	[ˈɔːtəʊ]	(n.) 汽车；自动（化）；自动机械装置(adj.) 自动的；汽车的(v.) 乘汽车
automobile	[ˈɔːtəməbiːl]	[ˈɔːtəməbiːl]	(n.) 汽车
avalanche	[ˈævəlɑːnʃ]	[ˈævəlæntʃ]	(n.) 雪崩；山崩；突然大量到来的事物(v.) 像雪崩般落下；大量涌来
avant	[əˈvant]	[əˈvant]	(adv.) 在前；在先(adj.) 前面的；在前的
avatar	[ˈævətɑː(r)]	[ˈævətɑːr]	(n.) （印度教）神的化身；（网络或游戏中的）虚拟化身；形象代表
avenue	[ˈævənjuː]	[ˈævənuː]	(n.) 大街；林荫道；途径；手段
aviation	[ˌeɪviˈeɪʃ(ə)n]	[ˌeɪviˈeɪʃ(ə)n]	(n.) 航空；飞行术；航空业
axe	[æks]	[æks]	(n.) 斧；斧子；（美，非正式）解雇；裁员(v.) 用斧砍；削减；解雇
baby	[ˈbeɪbi]	[ˈbeɪbi]	(n.) 婴儿；婴孩；孩子气的人；宝贝(adj.) 婴儿的；幼小的；小型的(v.) 溺爱；娇纵
baby-sitter	[ˈbebɪˌsɪtə(r)]	[ˈbebɪˌsɪtər]	(n.) 临时保姆；代人照看孩子者
bacon	[ˈbeɪkən]	[ˈbeɪkən]	(n.) 培根；熏猪肉
badge	[bædʒ]	[bædʒ]	(n.) 徽章；证章；标记；象征
baguette	[bæˈɡet]	[bæˈɡet]	(n.) 法棍面包；细长的棍棒
bail	[beɪl]	[beɪl]	(n.) 保释；保释金；（船底的）排水孔(v.) 保释；帮助脱离困境；舀出（船里的水）
balance	[ˈbæləns]	[ˈbæləns]	(n.) 平衡；均衡；天平；余额(v.) 使平衡；权衡；结算；抵消
ballet	[ˈbæleɪ]	[bæˈleɪ]	(n.) 芭蕾舞；芭蕾舞剧；芭蕾舞团
ballon	[bɑːˈlɒn]	[bɑːˈlɔːn]	(n.) （法）轻快优雅的舞蹈；（芭蕾）空中画圈动作
banal	[bəˈnɑːl]	[bəˈnæl]	(adj.) 陈腐的；平庸的；乏味的
bandage	[ˈbændɪdʒ]	[ˈbændɪdʒ]	(n.) 绷带(v.) 用绷带包扎
bandit	[ˈbændɪt]	[ˈbændɪt]	(n.) 土匪；强盗
banjo	[ˈbændʒəʊ]	[ˈbændʒəʊ]	(n.) 班卓琴
banquet	[ˈbæŋkwɪt]	[ˈbæŋkwɪt]	(n.) 宴会；盛宴；酒席(v.) 宴请；设宴款待
banquette	[bæŋˈket]	[bæŋˈket]	(n.) （沿墙的）长凳；射击踏台；（马路旁的）人行道
bar	[bɑː(r)]	[bɑːr]	(n.) 酒吧；条；棒；障碍物；（法庭的）围栏；（乐谱中的）小节(v.) 阻拦；禁止；封锁；除……外
barbe	[ˈbɑːb]	[ˈbɑːrb]	(n.) （法）络腮胡子；（动物的）颌毛
barbecue	[ˈbɑːbɪkjuː]	[ˈbɑːrbɪkjuː]	(n.) 烧烤野餐；烧烤食品(v.) 烧烤；炙烤
barman	[ˈbɑːmən]	[ˈbɑːrmən]	(n.) 酒吧男招待员
baron	[ˈbærən]	[ˈbærən]	(n.) 男爵；巨头；大亨
barrage	[ˈbærɑːʒ]	[bəˈrɑːʒ]	(n.) 弹幕；火力网；一连串（批评、问题等）；堰坝(v.) 以密集火力攻击；连珠炮似地提出（问题等）
barricade	[ˈbærɪkeɪd]	[ˈbærɪkeɪd]	(n.) 路障；障碍物；屏障(v.) 设路障；阻碍；封锁
base	[beɪs]	[beɪs]	(n.) 基础；底部；基地；根据地；（棒球等的）垒；碱(v.) 以……为基础；把（总部等）设在
baseball	[ˈbeɪsbɔːl]	[ˈbeɪsbɔːl]	(n.) 棒球；棒球运动
basket	[ˈbɑːskɪt]	[ˈbæskɪt]	(n.) 篮子；筐；（篮球等的）得分；一篮之量(v.) 把……装入篮内
bazar	[bəˈzɑː(r)]	[bəˈzɑːr]	(n.) （中东、印度等地区的）集市；市场；义卖市场
beau	[bəʊ]	[bəʊ]	(n.) （女子的）男友；花花公子；（旧用法）向女子献殷勤的男子
bide	[baɪd]	[baɪd]	(v.) 等待；忍耐；停留；居住；（诗、文）持续；继续存在
bikini	[bɪˈkiːni]	[bɪˈkiːni]	(n.) 比基尼泳装；比基尼岛
bile	[baɪl]	[baɪl]	(n.) 胆汁；愤怒；坏脾气
billet	[ˈbɪlɪt]	[ˈbɪlɪt]	(n.) 部队临时营舍；（军队的）分配令；（木、金属等的）条；块；（尤指切成一定长度的）坯料；（法国封建时期的）公告；（古）诗节；（诗、歌等的）短节；（美）职务分配令；（美）征兵令(v.) 给（部队）安排宿营地；（按规定）把…分配给；把…分成块
bingo	[ˈbɪŋɡəʊ]	[ˈbɪŋɡəʊ]	(n.) 宾果游戏；（非正式）成功，成就；（尤指在英国）太好了，好极了(v.) （在宾果游戏中）赢；（非正式）达到目标，成功
bio	[ˈbaɪəʊ]	[ˈbaɪəʊ]	(n.) 个人经历；生物；生活；传记
biscuit	[ˈbɪskɪt]	[ˈbɪskɪt]	(n.) 饼干；小点心；（美）软烤饼；（英）淡而无味的饼干；（人的）性格；特质
bison	[ˈbaɪs(ə)n]	[ˈbaɪs(ə)n]	(n.) 野牛；北美野牛
bizarre	[bɪˈzɑː(r)]	[bɪˈzɑːr]	(adj.) 奇异古怪的；怪诞的
black	[blæk]	[blæk]	(adj.) 黑色的；黑暗的；黑人的；邪恶的；忧郁的 (n.) 黑色；黑人；黑颜料 (v.) 使变黑；变黑
bled	[bled]	[bled]	(v.) bleed的过去式和过去分词，流血；失血；给（某人）放血；榨取；（植物等）泌浆
bloc	[blɒk]	[blɑːk]	(n.) 集团；联盟
blond	[blɒnd]	[blɑːnd]	(n.) 白肤金发碧眼的男人；（泛指）金发人 (adj.) 金色的；亚麻色的；白皙的；白肤金发碧眼的
blouse	[blaʊz]	[blaʊs]	(n.) 女衬衫；（宽松的）短上衣
blues	[bluːz]	[bluːz]	(n.) 布鲁斯音乐；蓝色；忧郁；沮丧
bluff	[blʌf]	[blʌf]	(v.) 虚张声势；吓唬；（以虚张声势）哄骗 (n.) 虚张声势；吓唬；悬崖；陡岸 (adj.) 直率的；豪爽的
bombardier	[ˌbɒmbəˈdɪə(r)]	[ˌbɑːmbərˈdɪr]	(n.) 投弹手；（旧时）炮兵下士
bon	[bɒn]	[bɑːn]	(adj.) 好的；优良的；（在特定情境下表示赞同、认可等）行，可以
bonbon	[ˈbɒnbɒn]	[ˈbɑːnbɑːn]	(n.) 小糖果；夹心糖
bond	[bɒnd]	[bɑːnd]	(n.) 债券；纽带；联系；契约；粘合剂；（化学）键 (v.) 使结合；使黏合；用债券担保
bonnet	[ˈbɒnɪt]	[ˈbɑːnɪt]	(n.) 软帽；童帽；引擎罩(v.) 给……戴帽子；给……装罩子
bonus	[ˈbəʊnəs]	[ˈbəʊnəs]	(n.) 奖金；红利；额外津贴；意外收获
boom	[buːm]	[buːm]	(n.) 繁荣；激增；隆隆声(v.) 使兴旺；发出隆隆声；迅速发展
boomer	[ˈbuːmə(r)]	[ˈbuːmər]	(n.) 婴儿潮时期出生的人；（澳大利亚的）移居者；巨大的东西
boomerang	[ˈbuːməræŋ]	[ˈbuːməræŋ]	(n.) 回飞镖；自食恶果的行为(v.) 像回飞镖一样返回；自食恶果
border	[ˈbɔːdə(r)]	[ˈbɔːrdər]	(n.) 边界；边境；国界；边缘；范围(v.) 与……接壤；在……的边界上；接近；毗邻
borne	[bɔːn]	[bɔːrn]	(bear的过去分词) (adj.) 由……携带的；由……传播的
boss	[bɒs]	[bɔːs]	(n.) 老板；上司；头儿；（某一活动的）负责人 (v.) 管理；对……发号施令；当……的领导
bouillon	[ˈbuːjɒn]	[ˈbuːjɑːn]	(n.) 肉汁清汤；牛肉汤
boule	[buːl]	[buːl]	(n.) （古希腊和古罗马的）议会；一组投票球；（法国的）滚球游戏
boulevard	[ˈbuːləvɑːd]	[ˈbʊləvɑːrd]	(n.) 林荫大道；（市区的）大马路
bouquet	[buˈkeɪ]	[buˈkeɪ]	(n.) 花束；（酒的）芳香；（文学作品等的）韵味
bourgeois	[ˈbʊəʒwɑː]	[ˌbʊrˈʒwɑː]	(adj.) 资产阶级的；中产阶级的；追求名利的；世俗的 (n.) 资产阶级分子；中产阶级分子
bourgeoisie	[ˌbʊəʒwɑːˈziː]	[ˌbʊrʒwɑːˈziː]	(n.) 资产阶级；中产阶级
bourse	[bʊəs]	[bʊrs]	(n.) （尤指欧洲的）证券交易所；（旧时的）货币兑换所
bout	[baʊt]	[baʊt]	(n.) （疾病、疼痛等的）发作；一阵；（拳击等的）比赛；较量；一段（工作）时间
boutique	[buːˈtiːk]	[buːˈtiːk]	(n.) 精品店；时装店；礼品店
boxer	[ˈbɒksə(r)]	[ˈbɑːksər]	(n.) 拳击运动员
bracelet	[ˈbreɪslət]	[ˈbreɪslət]	(n.) 手镯；手链
brandy	[ˈbrændi]	[ˈbrændi]	(n.) 白兰地酒
brave	[breɪv]	[breɪv]	(adj.) 勇敢的；无畏的；华丽的；炫耀的(v.) 勇敢面对；冒（风险等）
bravo	[ˌbrɑːˈvəʊ]	[ˌbrɑːˈvəʊ]	(int.) 好哇；妙极了(n.) 喝彩声；叫好声
break	[breɪk]	[breɪk]	(v.) 打破；打碎；弄坏；违反；中断；休息(n.) 休息；间歇；课间休息；破裂；机会
bridge	[brɪdʒ]	[brɪdʒ]	(n.) 桥；桥梁；桥牌；纽带；鼻梁；琴马(v.) 架桥；跨越；连接；渡过（难关等）
briefing	[ˈbriːfɪŋ]	[ˈbriːfɪŋ]	(n.) 简报会；情况介绍会；指示；情报(v. -ing形式) 向……介绍情况；向……下达简令
brigade	[brɪˈɡeɪd]	[brɪˈɡeɪd]	(n.) 旅；（有组织的）一队；一组；（尤指用于特殊目的的）人群(v.) 把……编成队；组队
brigand	[ˈbrɪɡənd]	[ˈbrɪɡənd]	(n.) 土匪；强盗
brochette	[brɒˈʃet]	[brəʊˈʃet]	(n.) 烤肉串；串肉扦
brochure	[ˈbrəʊʃə(r)]	[brəʊˈʃʊr]	(n.) 小册子
bronze	[brɒnz]	[brɑːnz]	(n.) 青铜；青铜色；青铜制品；铜牌 (adj.) 青铜制的；青铜色的 (v.) 使变成青铜色；在……上镀青铜；使（尤指皮肤）晒成古铜色
brouhaha	[ˈbruːhɑːhɑː]	[ˈbruːhɑːhɑː]	(n.) 喧闹；骚乱；大吵大闹
bruit	[bruːt]	[bruːt]	(n.) 谣言；传闻(v.) 传播（谣言等）
brusque	[brʌsk]	[brʌsk]	(adj.) 唐突的；直率的；无礼的
brutal	[ˈbruːt(ə)l]	[ˈbruːt(ə)l]	(adj.) 残忍的；野蛮的；粗暴的；严酷的；毫不掩饰的
brute	[bruːt]	[bruːt]	(n.) 野兽；畜生；残忍的人；笨蛋(adj.) 蛮干不动脑筋的；根本而令人不快的
budget	[ˈbʌdʒɪt]	[ˈbʌdʒɪt]	(n.) 预算；预算案；生活费；专款(v.) 编制预算；把……编入预算；谨慎花钱(adj.) 价格低廉的；花钱少的
buffet	[ˈbʌfeɪ]	[bəˈfeɪ]	(n.) 自助餐；饮食柜台；（火车上的）餐车；一击；一顿打(v.) 连续猛击；打来打去；（使）受挫折(adj.) 自助餐的
bulldozer	[ˈbʊldəʊzə(r)]	[ˈbʊldəʊzər]	(n.) 推土机；推土器
bulletin	[ˈbʊlətɪn]	[ˈbʊlətɪn]	(n.) 公告；布告；新闻简报；（学术团体等定期出版的）会刊
bunker	[ˈbʌŋkə(r)]	[ˈbʌŋkər]	(n.) 沙坑；煤仓；掩体；（高尔夫球场的）障碍洞(v.) 把……放入沙坑；使陷入困境
bureau	[ˈbjʊərəʊ]	[ˈbjʊrəʊ]	(n.) 局；司；处；办事处；分社；写字台
burger	[ˈbɜːɡə(r)]	[ˈbɜːrɡər]	(n.) 汉堡包；肉饼；碎肉夹饼
bus	[bʌs]	[bʌs]	(n.) 公共汽车；巴士；(v.) 用公共汽车运送
business	[ˈbɪznəs]	[ˈbɪznəs]	(n.) 商业；买卖；生意；事务；职责；行业；(adj.) 商业的；商务的
but	[bʌt]	[bʌt]	(conj.) 但是；然而；可是；(prep.) 除…之外；(adv.) 仅仅；只；(n.) 借口；推辞
bye	[baɪ]	[baɪ]	(n.) （体育比赛中的）轮空；（板球）击球手未得分的球；附带的事物(int.) 再见
bye-bye	[ˈbaɪˌbaɪ]	[ˈbaɪˌbaɪ]	(int.) 再见(n.) 再见
cabaret	[ˈkæbəreɪ]	[ˌkæbəˈreɪ]	(n.) 卡巴莱歌舞表演；有歌舞表演的餐馆
cabinet	[ˈkæbɪnət]	[ˈkæbɪnət]	(n.) 内阁；橱柜；展览艺术品的小陈列室(adj.) 内阁的；私下的，秘密的
cache	[kæʃ]	[kæʃ]	(n.) 隐藏处；贮藏所；隐藏物；缓存(v.) 贮藏；隐藏；把……存入高速缓冲存储器
cachet	[ˈkæʃeɪ]	[kæˈʃeɪ]	(n.) 威望；印戳；标记；胶囊；封印(v.) 加盖印章；（用蜡）封
cactus	[ˈkæktəs]	[ˈkæktəs]	(n.) 仙人掌（单数形式）
cadence	[ˈkeɪd(ə)ns]	[ˈkeɪd(ə)ns]	(n.) 节奏；韵律；抑扬顿挫；（声音的）节奏变化
cadet	[kəˈdet]	[kəˈdet]	(n.) 军校学员；警校学员；幼子；次子
cadre	[ˈkɑːdə(r)]	[ˈkɑːdreɪ]	(n.) 干部；骨干；基础结构；骨骼
